in s,C1 in V,C3 in V
-8.0000E-08,1.30803855369E-02,-1.134526578542E-04
-7.9800E-08,1.31966893328E-02,-1.193023646083E-04
-7.9600E-08,1.32083758013E-02,-1.237075080927E-04
-7.9400E-08,1.30616592010E-02,-1.163624517452E-04
-7.9200E-08,1.30028254585E-02,-1.175239468757E-04
-7.9000E-08,1.32385934936E-02,-1.276558615100E-04
-7.8800E-08,1.32196096471E-02,-1.231756572444E-04
-7.8600E-08,1.31300678710E-02,-1.196562338453E-04
-7.8400E-08,1.31086288253E-02,-1.139482583683E-04
-7.8200E-08,1.33614351740E-02,-1.165786485951E-04
-7.8000E-08,1.34264414897E-02,-1.219818989579E-04
-7.7800E-08,1.32150652586E-02,-1.237772191707E-04
-7.7600E-08,1.31211960921E-02,-1.229936669413E-04
-7.7400E-08,1.32508871844E-02,-1.224104632456E-04
-7.7200E-08,1.32055822993E-02,-1.205309246499E-04
-7.7000E-08,1.31538505899E-02,-1.222532995809E-04
-7.6800E-08,1.31650679046E-02,-1.271790351551E-04
-7.6600E-08,1.33204302052E-02,-1.257957568225E-04
-7.6400E-08,1.32356472546E-02,-1.196522394959E-04
-7.6200E-08,1.30550768459E-02,-1.193302103151E-04
-7.6000E-08,1.28980609821E-02,-1.204984678719E-04
-7.5800E-08,1.30555455340E-02,-1.269108902495E-04
-7.5600E-08,1.31171767367E-02,-1.269760547969E-04
-7.5400E-08,1.31879400229E-02,-1.196370150726E-04
-7.5200E-08,1.30890272791E-02,-1.177154533397E-04
-7.5000E-08,1.32396840723E-02,-1.263781501744E-04
-7.4800E-08,1.32802920649E-02,-1.277960007843E-04
-7.4600E-08,1.32851917529E-02,-1.299079646189E-04
-7.4400E-08,1.32584157633E-02,-1.230300248433E-04
-7.4200E-08,1.31996753858E-02,-1.174525433984E-04
-7.4000E-08,1.32060481934E-02,-1.222852185201E-04
-7.3800E-08,1.31040897919E-02,-1.257216211241E-04
-7.3600E-08,1.31478577619E-02,-1.269096711483E-04
-7.3400E-08,1.32460808614E-02,-1.267159846444E-04
-7.3200E-08,1.32829132723E-02,-1.223148857076E-04
-7.3000E-08,1.33025788469E-02,-1.186721968297E-04
-7.2800E-08,1.32839658996E-02,-1.210615922529E-04
-7.2600E-08,1.33671378950E-02,-1.250153312292E-04
