in s,C1 in V,C3 in V
-6.0000E-08,1.15248132730E-02,-6.241031344421E-05
-5.9800E-08,1.15363183664E-02,-6.061246329360E-05
-5.9600E-08,1.16166270105E-02,-6.487204571627E-05
-5.9400E-08,1.15346787730E-02,-6.801097401790E-05
-5.9200E-08,1.14488720661E-02,-7.025594729371E-05
-5.9000E-08,1.14809349412E-02,-6.978504266031E-05
-5.8800E-08,1.14262153162E-02,-6.667487415858E-05
-5.8600E-08,1.14374794299E-02,-6.368540999852E-05
-5.8400E-08,1.15828479407E-02,-6.108566475473E-05
-5.8200E-08,1.16889137076E-02,-6.048027481325E-05
-5.8000E-08,1.15959907649E-02,-6.224951901846E-05
-5.7800E-08,1.15864759078E-02,-6.542553724162E-05
-5.7600E-08,1.14766210550E-02,-6.351819764264E-05
-5.7400E-08,1.14142555045E-02,-6.014209165610E-05
-5.7200E-08,1.14259291673E-02,-5.600354326330E-05
-5.7000E-08,1.15346713224E-02,-5.580607652105E-05
-5.6800E-08,1.16636934923E-02,-5.771063025482E-05
-5.6600E-08,1.16342818597E-02,-5.757756260596E-05
-5.6400E-08,1.15886579966E-02,-5.544972204976E-05
-5.6200E-08,1.16160987178E-02,-5.193311944045E-05
-5.6000E-08,1.15958443144E-02,-5.354813001491E-05
-5.5800E-08,1.14272502484E-02,-5.659866891243E-05
-5.5600E-08,1.14034344675E-02,-5.537409157865E-05
-5.5400E-08,1.14604479400E-02,-5.636813444458E-05
-5.5200E-08,1.15152171580E-02,-5.935590620525E-05
-5.5000E-08,1.14584574709E-02,-5.501475892402E-05
-5.4800E-08,1.15402539028E-02,-5.267870928533E-05
-5.4600E-08,1.16896261694E-02,-5.989975984581E-05
-5.4400E-08,1.17022879655E-02,-6.061730971001E-05
-5.4200E-08,1.16102460539E-02,-5.770036596246E-05
-5.4000E-08,1.14712170558E-02,-5.501925367303E-05
-5.3800E-08,1.14316446939E-02,-5.631484034844E-05
-5.3600E-08,1.14762166282E-02,-5.262411292084E-05
-5.3400E-08,1.16281954339E-02,-5.323394815810E-05
-5.3200E-08,1.16031524027E-02,-5.641351052933E-05
-5.3000E-08,1.14015303785E-02,-5.932537707873E-05
-5.2800E-08,1.14426529268E-02,-5.344837735780E-05
-5.2600E-08,1.15571376169E-02,-5.151202519797E-05
-5.2400E-08,1.16581269773E-02,-5.533673790656E-05
-5.2200E-08,1.17629301036E-02,-5.825293436088E-05
-5.2000E-08,1.16754819406E-02,-5.490146707185E-05
-5.1800E-08,1.15354084643E-02,-4.688227436878E-05
-5.1600E-08,1.14656950114E-02,-4.916601897590E-05
-5.1400E-08,1.14640146727E-02,-6.058097807132E-05
-5.1200E-08,1.16528102895E-02,-6.078813215159E-05
-5.1000E-08,1.16610042984E-02,-5.587326147966E-05
-5.0800E-08,1.15320380079E-02,-5.029328883998E-05
-5.0600E-08,1.15679444512E-02,-4.499660627358E-05
-5.0400E-08,1.14916726248E-02,-4.582833265327E-05
-5.0200E-08,1.15458960878E-02,-4.983591241203E-05
-5.0000E-08,1.16841767682E-02,-4.674040954001E-05
-4.9800E-08,1.15263590356E-02,-4.698162041046E-05
-4.9600E-08,1.14714883035E-02,-4.907509646751E-05
-4.9400E-08,1.14797528600E-02,-4.452850948460E-05
-4.9200E-08,1.13772275159E-02,-4.622419475950E-05
-4.9000E-08,1.14010174526E-02,-5.379614345171E-05
-4.8800E-08,1.13615561510E-02,-5.389197281934E-05
-4.8600E-08,1.13602280850E-02,-4.999310774170E-05
-4.8400E-08,1.14063776797E-02,-4.719093944319E-05
-4.8200E-08,1.13921156386E-02,-4.828044901974E-05
-4.8000E-08,1.14575152053E-02,-5.222036577202E-05
-4.7800E-08,1.16380953928E-02,-5.054203858040E-05
-4.7600E-08,1.16380036576E-02,-4.869600999542E-05
-4.7400E-08,1.15426408825E-02,-4.936439236067E-05
-4.7200E-08,1.15122662624E-02,-4.778429027088E-05
-4.7000E-08,1.15799610736E-02,-5.144498859905E-05
-4.6800E-08,1.15441498579E-02,-5.414647561871E-05
-4.6600E-08,1.16582892602E-02,-5.108194145747E-05
-4.6400E-08,1.17155518616E-02,-5.025613847561E-05
-4.6200E-08,1.15652976325E-02,-5.462130903639E-05
-4.6000E-08,1.15045584040E-02,-5.477805928700E-05
-4.5800E-08,1.15404711338E-02,-5.299542424642E-05
-4.5600E-08,1.15236160578E-02,-5.306537309103E-05
-4.5400E-08,1.16202123696E-02,-5.380955077149E-05
-4.5200E-08,1.17217686726E-02,-5.401149028353E-05
-4.5000E-08,1.14770229207E-02,-5.363961848803E-05
-4.4800E-08,1.13289552042E-02,-4.920832346566E-05
-4.4600E-08,1.13854736788E-02,-4.896300797723E-05
-4.4400E-08,1.14846723387E-02,-5.157028659619E-05
-4.4200E-08,1.17124654585E-02,-4.870351040177E-05
-4.4000E-08,1.17272241274E-02,-4.672780446149E-05
-4.3800E-08,1.16505599814E-02,-4.807774573006E-05
-4.3600E-08,1.16005500546E-02,-4.850004882924E-05
-4.3400E-08,1.15461768815E-02,-5.299742984958E-05
-4.3200E-08,1.15468513919E-02,-5.237690172531E-05
-4.3000E-08,1.14262013463E-02,-5.011722435616E-05
-4.2800E-08,1.15030994872E-02,-4.907839334942E-05
-4.2600E-08,1.14163051127E-02,-5.161439338140E-05
-4.2400E-08,1.13467455609E-02,-5.239616101049E-05
-4.2200E-08,1.13166088937E-02,-4.952508238517E-05
-4.2000E-08,1.14751558518E-02,-4.920053732954E-05
-4.1800E-08,1.17538010469E-02,-5.531723685004E-05
-4.1600E-08,1.16370804841E-02,-5.458161457814E-05
-4.1400E-08,1.14841386909E-02,-5.036785881408E-05
-4.1200E-08,1.13314946881E-02,-5.111592132039E-05
-4.1000E-08,1.14317983622E-02,-5.606731045432E-05
-4.0800E-08,1.14658307517E-02,-5.216192854010E-05
-4.0600E-08,1.14153994014E-02,-5.170195856504E-05
-4.0400E-08,1.12934564473E-02,-5.558649319597E-05
-4.0200E-08,1.12866852665E-02,-5.556256332807E-05
-4.0000E-08,1.14396715304E-02,-5.330644659139E-05
-3.9800E-08,1.15677241934E-02,-5.116137433238E-05
-3.9600E-08,1.14776718197E-02,-5.216071968339E-05
-3.9400E-08,1.15466518560E-02,-5.562366004474E-05
-3.9200E-08,1.15646757418E-02,-5.610990067385E-05
-3.9000E-08,1.15096629830E-02,-5.436064106785E-05
-3.8800E-08,1.15271371556E-02,-5.486235506274E-05
-3.8600E-08,1.15289720939E-02,-5.663262130134E-05
-3.8400E-08,1.15791801596E-02,-5.410441839509E-05
-3.8200E-08,1.15876419237E-02,-5.263385520689E-05
-3.8000E-08,1.15857539000E-02,-5.305449338071E-05
-3.7800E-08,1.15215976490E-02,-5.451352297701E-05
-3.7600E-08,1.14530588267E-02,-5.403179358132E-05
-3.7400E-08,1.15832293173E-02,-5.027768359892E-05
-3.7200E-08,1.17408575257E-02,-5.052159791254E-05
-3.7000E-08,1.15999276983E-02,-5.587925081514E-05
-3.6800E-08,1.14825277356E-02,-5.497573483177E-05
-3.6600E-08,1.15651127649E-02,-5.597253059410E-05
-3.6400E-08,1.15455175051E-02,-5.825633014925E-05
-3.6200E-08,1.14607659867E-02,-6.014070696570E-05
-3.6000E-08,1.14808033919E-02,-5.998562164046E-05
-3.5800E-08,1.14393646596E-02,-6.348362434097E-05
-3.5600E-08,1.15086429520E-02,-6.356381549872E-05
-3.5400E-08,1.14822373958E-02,-5.850959112309E-05
-3.5200E-08,1.15477086743E-02,-5.780397047661E-05
-3.5000E-08,1.14672053838E-02,-6.049962751009E-05
-3.4800E-08,1.14464191953E-02,-5.931963500939E-05
-3.4600E-08,1.14831691841E-02,-6.307521759905E-05
-3.4400E-08,1.15163491806E-02,-6.298317964561E-05
-3.4200E-08,1.14869436016E-02,-5.918705090322E-05
-3.4000E-08,1.15853862604E-02,-5.804755510204E-05
-3.3800E-08,1.16275572451E-02,-6.285060103424E-05
-3.3600E-08,1.15355917020E-02,-6.551854228042E-05
