in s,C1 in V,C3 in V
-2.0600E-07,1.384769073687E-02,3.843939550593E-05
-2.0580E-07,1.412554197945E-02,3.930276506021E-05
-2.0560E-07,1.437080997042E-02,4.008680493012E-05
-2.0540E-07,1.401679703034E-02,4.183066267893E-05
-2.0520E-07,1.383802314289E-02,4.364156280085E-05
-2.0500E-07,1.414963948540E-02,3.644965630397E-05
-2.0480E-07,1.396410140209E-02,3.661960721388E-05
-2.0460E-07,1.369486675598E-02,3.940167822316E-05
-2.0440E-07,1.350190556608E-02,4.093807772174E-05
-2.0420E-07,1.393787349574E-02,4.543195128813E-05
-2.0400E-07,1.415366931818E-02,4.853419926390E-05
-2.0380E-07,1.397011448629E-02,4.590500969812E-05
-2.0360E-07,1.397877578624E-02,4.588006627187E-05
-2.0340E-07,1.423398005776E-02,4.236363325640E-05
-2.0320E-07,1.451228578575E-02,3.988615110889E-05
-2.0300E-07,1.459520003758E-02,4.371315990016E-05
-2.0280E-07,1.416687640361E-02,4.726721089706E-05
-2.0260E-07,1.387005691417E-02,4.317377213761E-05
-2.0240E-07,1.403024858795E-02,4.334709760174E-05
-2.0220E-07,1.398681263439E-02,4.696414642408E-05
-2.0200E-07,1.397084278055E-02,4.888031542674E-05
-2.0180E-07,1.385850804858E-02,4.672319464758E-05
-2.0160E-07,1.432077885605E-02,4.293447383120E-05
-2.0140E-07,1.438423638232E-02,4.974037189409E-05
-2.0120E-07,1.424526209943E-02,5.327404033765E-05
-2.0100E-07,1.383652743883E-02,5.341525528952E-05
-2.0080E-07,1.382551408373E-02,4.674509544298E-05
-2.0060E-07,1.410150407813E-02,4.486824091896E-05
-2.0040E-07,1.408139449544E-02,4.762359209731E-05
-2.0020E-07,1.385278693400E-02,4.872551620379E-05
-2.0000E-07,1.404410107993E-02,4.958843090012E-05
-1.9980E-07,1.410990647040E-02,5.251389280334E-05
-1.9960E-07,1.415691078641E-02,5.327552169934E-05
-1.9940E-07,1.421134705655E-02,5.332875237241E-05
-1.9920E-07,1.437921329401E-02,5.569448698684E-05
-1.9900E-07,1.423312976025E-02,6.002411995456E-05
-1.9880E-07,1.408967954107E-02,5.671659581736E-05
-1.9860E-07,1.434145235457E-02,5.510082360729E-05
-1.9840E-07,1.422122652642E-02,5.954071045294E-05
-1.9820E-07,1.399158240296E-02,6.122997910157E-05
-1.9800E-07,1.411404992454E-02,6.144239161536E-05
-1.9780E-07,1.430014214478E-02,6.350434873625E-05
-1.9760E-07,1.430648817681E-02,6.533107053861E-05
-1.9740E-07,1.425131150521E-02,6.254078749940E-05
-1.9720E-07,1.405472374521E-02,6.259056985751E-05
-1.9700E-07,1.379641630687E-02,5.681088664010E-05
-1.9680E-07,1.373827337287E-02,5.687209576741E-05
-1.9660E-07,1.397902864031E-02,5.968576096371E-05
-1.9640E-07,1.433379827999E-02,6.199140515551E-05
-1.9620E-07,1.411977616139E-02,5.869632199779E-05
-1.9600E-07,1.381242434494E-02,5.741942510381E-05
-1.9580E-07,1.357734874822E-02,6.137506034598E-05
-1.9560E-07,1.395678819157E-02,6.362704359367E-05
-1.9540E-07,1.406202764250E-02,6.487999283150E-05
-1.9520E-07,1.397539555095E-02,6.391627177968E-05
-1.9500E-07,1.414931165986E-02,5.909595772996E-05
-1.9480E-07,1.421992081217E-02,6.009802207723E-05
-1.9460E-07,1.384462715127E-02,7.108204853162E-05
-1.9440E-07,1.379403258674E-02,7.215422861650E-05
-1.9420E-07,1.399662691168E-02,6.845787469670E-05
-1.9400E-07,1.396345552988E-02,6.874520354345E-05
-1.9380E-07,1.355546313338E-02,6.804540459439E-05
-1.9360E-07,1.389489854686E-02,6.677953493222E-05
-1.9340E-07,1.407178604044E-02,6.529114138707E-05
-1.9320E-07,1.393962717615E-02,6.799115356430E-05
-1.9300E-07,1.380689415149E-02,7.129501425102E-05
-1.9280E-07,1.380472277291E-02,7.377236731723E-05
-1.9260E-07,1.397185931914E-02,7.441121530160E-05
-1.9240E-07,1.412711777724E-02,7.327742040530E-05
-1.9220E-07,1.434015362523E-02,7.226366497949E-05
-1.9200E-07,1.421982861124E-02,7.029416080937E-05
-1.9180E-07,1.388380323537E-02,7.327627711370E-05
-1.9160E-07,1.386828367598E-02,7.425085943565E-05
-1.9140E-07,1.393987164833E-02,7.581535563245E-05
-1.9120E-07,1.413426334970E-02,7.502586361393E-05
-1.9100E-07,1.439661272801E-02,7.373114120588E-05
-1.9080E-07,1.429848858155E-02,7.881724596396E-05
-1.9060E-07,1.409119945951E-02,7.668788381293E-05
-1.9040E-07,1.387035214342E-02,7.105403174087E-05
-1.9020E-07,1.373684472404E-02,7.447932105884E-05
-1.9000E-07,1.377084358595E-02,7.918018572405E-05
