in s,C1 in V,C3 in V
-9.2000E-08,4.70765496138E-02,-1.630254680011E-05
-9.1800E-08,4.85955460463E-02,-1.464017181378E-05
-9.1600E-08,4.93478428107E-02,-1.328447944205E-05
-9.1400E-08,4.99687672127E-02,-1.290894680377E-05
-9.1200E-08,4.83141515870E-02,-1.486663188506E-05
-9.1000E-08,4.78840412106E-02,-1.557499681320E-05
-9.0800E-08,4.87847325858E-02,-1.496398764383E-05
-9.0600E-08,4.99564248603E-02,-1.663258288708E-05
-9.0400E-08,4.98509432655E-02,-1.989114311244E-05
-9.0200E-08,4.93118867744E-02,-1.839745294955E-05
-9.0000E-08,4.91004323121E-02,-6.868857272900E-06
-8.9800E-08,4.91638646927E-02,-2.775947644376E-06
-8.9600E-08,4.92127661128E-02,-4.253624367527E-06
-8.9400E-08,4.95050593745E-02,-8.024692337029E-06
-8.9200E-08,4.85463698860E-02,-1.082760094386E-05
-8.9000E-08,4.93041917216E-02,-9.031299489551E-06
-8.8800E-08,4.90516985301E-02,-1.800966064447E-06
-8.8600E-08,4.86643614713E-02,3.589679452590E-06
-8.8400E-08,4.78588442784E-02,-1.876470015384E-06
-8.8200E-08,4.82648077887E-02,-4.546118841507E-06
-8.8000E-08,4.93409766350E-02,-3.945776668377E-06
-8.7800E-08,4.87649186980E-02,-3.652155946009E-06
-8.7600E-08,4.87754589412E-02,-2.103266666643E-06
-8.7400E-08,4.96094070841E-02,2.206113468815E-08
-8.7200E-08,4.88858812023E-02,1.081912650726E-06
-8.7000E-08,4.83843919355E-02,-1.341184480124E-07
-8.6800E-08,4.85042089131E-02,1.818006979300E-07
-8.6600E-08,4.91303091403E-02,3.349691455252E-06
-8.6400E-08,4.84669816215E-02,4.410339112393E-06
-8.6200E-08,4.77054158691E-02,3.844172752463E-06
-8.6000E-08,4.82041693758E-02,2.115808672272E-06
-8.5800E-08,4.97296827380E-02,-9.124980960076E-08
-8.5600E-08,4.98021768872E-02,2.040460065938E-06
-8.5400E-08,4.99248763081E-02,4.870262707584E-06
-8.5200E-08,4.89297534805E-02,5.760853330605E-06
-8.5000E-08,4.76704423781E-02,9.991042281500E-06
-8.4800E-08,4.82392290141E-02,1.041330775525E-05
-8.4600E-08,4.80494208168E-02,7.984689029865E-06
-8.4400E-08,4.83954467345E-02,9.786019765772E-06
-8.4200E-08,4.94139923248E-02,1.062202617805E-05
-8.4000E-08,4.95964919683E-02,1.545154756214E-05
-8.3800E-08,4.90488766227E-02,1.391783674527E-05
-8.3600E-08,4.82524700928E-02,1.086211126577E-05
-8.3400E-08,4.86546524335E-02,1.136337594409E-05
-8.3200E-08,4.82778230216E-02,1.621027003322E-05
-8.3000E-08,4.91571335588E-02,2.202200946677E-05
-8.2800E-08,4.89749296103E-02,2.177219592314E-05
-8.2600E-08,4.94391403627E-02,1.749517704640E-05
-8.2400E-08,4.95746268425E-02,1.671897830721E-05
-8.2200E-08,4.92693975102E-02,1.720732996520E-05
-8.2000E-08,4.95182888117E-02,1.519006375503E-05
-8.1800E-08,4.99334561173E-02,1.560818023328E-05
-8.1600E-08,4.89557792898E-02,2.012206726987E-05
-8.1400E-08,4.84909422230E-02,1.947315401677E-05
-8.1200E-08,4.90945696365E-02,1.966999504995E-05
-8.1000E-08,4.93792120833E-02,2.108941107336E-05
