in s,C1 in V,C3 in V
-7.4000E-08,5.33052054699E-02,-2.355301329028E-05
-7.3800E-08,5.42452149559E-02,-1.732348576281E-05
-7.3600E-08,5.46641983557E-02,-2.333940132614E-05
-7.3400E-08,5.46364775393E-02,-2.642654804606E-05
-7.3200E-08,5.37742241751E-02,-2.360611851420E-05
-7.3000E-08,5.31769833062E-02,-2.461374187935E-05
-7.2800E-08,5.41367717553E-02,-2.724104719330E-05
-7.2600E-08,5.40732532274E-02,-2.472916599456E-05
-7.2400E-08,5.44123687316E-02,-1.888808421884E-05
-7.2200E-08,5.50337634515E-02,-1.758988122549E-05
-7.2000E-08,5.57227489073E-02,-2.362759881746E-05
-7.1800E-08,5.44951889198E-02,-2.439079303388E-05
-7.1600E-08,5.37447152194E-02,-2.211735826079E-05
-7.1400E-08,5.39580695797E-02,-1.970545835886E-05
-7.1200E-08,5.40438048076E-02,-2.007347112615E-05
-7.1000E-08,5.41279381607E-02,-2.158046704810E-05
-7.0800E-08,5.33640115056E-02,-2.228596289735E-05
-7.0600E-08,5.33823073376E-02,-2.326565091591E-05
-7.0400E-08,5.45664234552E-02,-2.332464302983E-05
-7.0200E-08,5.43062328827E-02,-2.123496136721E-05
-7.0000E-08,5.38742668461E-02,-1.778964530770E-05
-6.9800E-08,5.45109492261E-02,-1.701340410020E-05
-6.9600E-08,5.45185418334E-02,-1.908240635041E-05
-6.9400E-08,5.45483045746E-02,-2.304502944555E-05
-6.9200E-08,5.39444257040E-02,-1.862649410125E-05
-6.9000E-08,5.40553345811E-02,-1.923313126993E-05
-6.8800E-08,5.42026767973E-02,-2.354515497666E-05
-6.8600E-08,5.38396006916E-02,-2.709711957816E-05
-6.8400E-08,5.37820635829E-02,-2.641416504141E-05
-6.8200E-08,5.49139488023E-02,-2.173216398899E-05
-6.8000E-08,5.55242980365E-02,-2.009209697228E-05
-6.7800E-08,5.46750529204E-02,-2.326875180099E-05
-6.7600E-08,5.38785625715E-02,-2.450525197294E-05
-6.7400E-08,5.45977321919E-02,-2.578367912304E-05
-6.7200E-08,5.51203997340E-02,-2.606182783004E-05
-6.7000E-08,5.39025208447E-02,-2.300809947867E-05
-6.6800E-08,5.32603203785E-02,-2.464798167441E-05
-6.6600E-08,5.49691855442E-02,-2.711717607547E-05
-6.6400E-08,5.59867625590E-02,-2.360976701696E-05
-6.6200E-08,5.49494601320E-02,-1.800166918058E-05
-6.6000E-08,5.40377744939E-02,-2.316534104850E-05
-6.5800E-08,5.45019992161E-02,-2.498198738415E-05
-6.5600E-08,5.51603138912E-02,-2.239698553551E-05
-6.5400E-08,5.52282608580E-02,-2.174817496073E-05
-6.5200E-08,5.53232557606E-02,-2.504980983306E-05
-6.5000E-08,5.49999773968E-02,-2.176428176556E-05
-6.4800E-08,5.57992663700E-02,-1.713649486285E-05
-6.4600E-08,5.56888138410E-02,-1.857953588572E-05
-6.4400E-08,5.49184564035E-02,-1.804775120784E-05
-6.4200E-08,5.44547276106E-02,-1.961421840917E-05
-6.4000E-08,5.50449137110E-02,-2.617994211707E-05
-6.3800E-08,5.36297248211E-02,-3.048946731817E-05
-6.3600E-08,5.38459546398E-02,-2.445908780303E-05
-6.3400E-08,5.57590215933E-02,-2.222941452731E-05
