in s,C1 in V,C3 in V
-2.0600E-07,1.423374163918E-02,5.36352747586E-05
-2.0580E-07,1.456374834292E-02,3.06938311551E-05
-2.0560E-07,1.453972022049E-02,8.68422563653E-05
-2.0540E-07,1.448030416854E-02,1.12223765114E-04
-2.0520E-07,1.491214494221E-02,9.51183729339E-05
-2.0500E-07,1.604924230836E-02,8.07921870146E-05
-2.0480E-07,1.633333294652E-02,9.67521572020E-05
-2.0460E-07,1.586872545071E-02,9.10369099583E-05
-2.0440E-07,1.534671169706E-02,5.89117875788E-05
-2.0420E-07,1.592107462697E-02,1.05793157360E-04
-2.0400E-07,1.628721804358E-02,1.28746696515E-04
-2.0380E-07,1.538307658397E-02,8.73959392775E-05
-2.0360E-07,1.316193557344E-02,5.55003297049E-05
-2.0340E-07,1.456823452376E-02,1.04217464337E-04
-2.0320E-07,1.624924476258E-02,1.15973362932E-04
-2.0300E-07,1.558123175986E-02,8.02999946754E-05
-2.0280E-07,1.561383876018E-02,9.06481875572E-05
-2.0260E-07,1.539584501646E-02,9.62228632998E-05
-2.0240E-07,1.594504873268E-02,1.02261291118E-04
-2.0220E-07,1.602342651226E-02,8.92329148482E-05
-2.0200E-07,1.530341125093E-02,6.78723913152E-05
-2.0180E-07,1.425707126968E-02,9.51172786299E-05
-2.0160E-07,1.459147707559E-02,1.15181610687E-04
-2.0140E-07,1.539585386403E-02,1.38605083572E-04
-2.0120E-07,1.532465565018E-02,1.34017365286E-04
-2.0100E-07,1.468171850778E-02,9.50595249887E-05
-2.0080E-07,1.456370783038E-02,9.08923104871E-05
-2.0060E-07,1.547923517413E-02,1.25391572015E-04
-2.0040E-07,1.587061091326E-02,1.13292306429E-04
-2.0020E-07,1.580892895348E-02,1.10666454071E-04
-2.0000E-07,1.520750039257E-02,1.08632364077E-04
-1.9980E-07,1.433457360603E-02,1.13326951629E-04
-1.9960E-07,1.558639827184E-02,1.17975671543E-04
-1.9940E-07,1.704422031529E-02,1.21722056298E-04
-1.9920E-07,1.601908049546E-02,1.08381978003E-04
-1.9900E-07,1.563472134061E-02,1.04869529838E-04
-1.9880E-07,1.580269188620E-02,1.26280088676E-04
-1.9860E-07,1.576379007660E-02,1.10361946514E-04
-1.9840E-07,1.489943471737E-02,1.15587713895E-04
-1.9820E-07,1.434110683389E-02,1.21101539349E-04
-1.9800E-07,1.427257127129E-02,1.25467020785E-04
-1.9780E-07,1.509769885801E-02,1.23998872237E-04
-1.9760E-07,1.694103396498E-02,1.17367203580E-04
-1.9740E-07,1.621494787745E-02,1.21958239703E-04
-1.9720E-07,1.585364361294E-02,1.14054070087E-04
-1.9700E-07,1.652475326322E-02,1.05827639578E-04
-1.9680E-07,1.674165549688E-02,1.10578234540E-04
-1.9660E-07,1.632075450383E-02,7.77239098679E-05
-1.9640E-07,1.623184253462E-02,8.90382917132E-05
-1.9620E-07,1.726233326830E-02,1.39428931521E-04
-1.9600E-07,1.645826893859E-02,1.24970032135E-04
-1.9580E-07,1.640357422642E-02,8.30395498779E-05
-1.9560E-07,1.684536199085E-02,1.24054739950E-04
-1.9540E-07,1.660684562288E-02,1.36415532557E-04
-1.9520E-07,1.563216206618E-02,1.14958768478E-04
-1.9500E-07,1.570310556330E-02,1.42405636376E-04
-1.9480E-07,1.464997996576E-02,1.65236857953E-04
-1.9460E-07,1.423969325609E-02,1.41482148552E-04
-1.9440E-07,1.499098279513E-02,1.54805858852E-04
-1.9420E-07,1.494991566055E-02,1.29941373831E-04
-1.9400E-07,1.557768574916E-02,9.25937786233E-05
-1.9380E-07,1.571721929125E-02,9.81048217509E-05
-1.9360E-07,1.565431962721E-02,1.40935392352E-04
-1.9340E-07,1.552684624679E-02,1.60290336004E-04
-1.9320E-07,1.589036519639E-02,1.51673564920E-04
-1.9300E-07,1.706500277854E-02,1.59960659454E-04
-1.9280E-07,1.645705775358E-02,1.44668703666E-04
-1.9260E-07,1.510286071338E-02,1.23517029220E-04
-1.9240E-07,1.490492113866E-02,1.16291037062E-04
-1.9220E-07,1.573692281730E-02,1.43851153785E-04
-1.9200E-07,1.656246530823E-02,1.59891578602E-04
-1.9180E-07,1.604509838857E-02,1.14057958359E-04
-1.9160E-07,1.534583299421E-02,1.29499985138E-04
-1.9140E-07,1.593948408030E-02,1.45907222992E-04
-1.9120E-07,1.523828293197E-02,1.00958848139E-04
-1.9100E-07,1.473504603840E-02,7.08140900824E-05
-1.9080E-07,1.551328758709E-02,1.15951581625E-04
-1.9060E-07,1.670512623154E-02,1.69899687404E-04
-1.9040E-07,1.648570663296E-02,1.43196166260E-04
-1.9020E-07,1.666098200716E-02,1.01495627547E-04
-1.9000E-07,1.663985821418E-02,1.22075202176E-04
-1.8980E-07,1.605635155924E-02,1.45490013761E-04
-1.8960E-07,1.417207970284E-02,1.58848508960E-04
-1.8940E-07,1.406569053419E-02,1.42317975638E-04
-1.8920E-07,1.569068917073E-02,1.10353529686E-04
-1.8900E-07,1.640321007930E-02,1.28625356825E-04
-1.8880E-07,1.579409112222E-02,1.71183818253E-04
-1.8860E-07,1.599920374341E-02,1.39629387064E-04
-1.8840E-07,1.551861521788E-02,1.35551323416E-04
-1.8820E-07,1.427386674099E-02,1.11339439405E-04
-1.8800E-07,1.418544464745E-02,1.33252609754E-04
-1.8780E-07,1.523952298798E-02,1.23422837583E-04
-1.8760E-07,1.515660268255E-02,1.06856459985E-04
-1.8740E-07,1.540427627973E-02,1.12599705113E-04
-1.8720E-07,1.556114452891E-02,1.23111787485E-04
-1.8700E-07,1.593134944327E-02,1.11721817171E-04
-1.8680E-07,1.571371565573E-02,1.24778633704E-04
-1.8660E-07,1.629096987657E-02,1.39028835343E-04
-1.8640E-07,1.595259337686E-02,1.47471786709E-04
-1.8620E-07,1.566026379354E-02,1.47034449270E-04
-1.8600E-07,1.595162945800E-02,1.42856326653E-04
-1.8580E-07,1.529497020878E-02,1.19068438886E-04
-1.8560E-07,1.523478162475E-02,1.02969107917E-04
-1.8540E-07,1.415502252988E-02,1.09343603486E-04
-1.8520E-07,1.287310590036E-02,1.31697883131E-04
-1.8500E-07,1.394419298507E-02,1.31722504972E-04
-1.8480E-07,1.538069658913E-02,1.44707679516E-04
-1.8460E-07,1.474517091177E-02,1.52766681509E-04
-1.8440E-07,1.445433470421E-02,1.51116459398E-04
-1.8420E-07,1.493758541532E-02,1.47731427802E-04
-1.8400E-07,1.514041909017E-02,1.53235881822E-04
-1.8380E-07,1.585952118970E-02,1.42178812763E-04
-1.8360E-07,1.644262830727E-02,1.18965527741E-04
-1.8340E-07,1.587334807031E-02,1.02131045656E-04
-1.8320E-07,1.524180565961E-02,1.01343076909E-04
-1.8300E-07,1.524466807954E-02,1.15955667803E-04
-1.8280E-07,1.496181703173E-02,1.45158695756E-04
