in s,C1 in V,C3 in V
-2.0600E-07,1.590005886741E-02,5.47101723496E-05
-2.0580E-07,1.556241112761E-02,6.09956684057E-05
-2.0560E-07,1.597269830294E-02,7.09993883502E-05
-2.0540E-07,1.617313382216E-02,6.91463008989E-05
-2.0520E-07,1.603069501929E-02,5.69391532335E-05
-2.0500E-07,1.486414224841E-02,3.15977495629E-05
-2.0480E-07,1.389922360890E-02,2.97620894853E-05
-2.0460E-07,1.456874581985E-02,5.38615861442E-05
-2.0440E-07,1.539118328132E-02,6.07760625426E-05
-2.0420E-07,1.628323058598E-02,3.37182895746E-05
-2.0400E-07,1.620286210440E-02,1.70630870853E-05
-2.0380E-07,1.487970697694E-02,3.93023833167E-05
-2.0360E-07,1.440805821680E-02,8.48879341502E-05
-2.0340E-07,1.448253282346E-02,8.93827297259E-05
-2.0320E-07,1.469248692505E-02,4.96261289809E-05
-2.0300E-07,1.598242596723E-02,1.75334748346E-05
-2.0280E-07,1.598884091713E-02,3.03875191603E-05
-2.0260E-07,1.580548212863E-02,7.35628188122E-05
-2.0240E-07,1.557346825488E-02,8.30020757858E-05
-2.0220E-07,1.560980101116E-02,7.95046102721E-05
-2.0200E-07,1.466808580793E-02,5.39967094082E-05
-2.0180E-07,1.485240525566E-02,2.53412874881E-05
-2.0160E-07,1.543041757308E-02,4.81336147059E-05
-2.0140E-07,1.489638417028E-02,9.20472668949E-05
-2.0120E-07,1.447676793672E-02,9.24543363508E-05
-2.0100E-07,1.506568511017E-02,7.14761556592E-05
-2.0080E-07,1.523354948498E-02,7.22107246984E-05
-2.0060E-07,1.516016545705E-02,7.17971243430E-05
-2.0040E-07,1.475605807267E-02,4.19919614214E-05
-2.0020E-07,1.376638301648E-02,5.50842611111E-07
-2.0000E-07,1.434638510458E-02,3.18999055307E-05
-1.9980E-07,1.624553297646E-02,4.46462889668E-05
-1.9960E-07,1.676368965767E-02,4.26366694737E-05
-1.9940E-07,1.577847796492E-02,5.02790326718E-05
-1.9920E-07,1.462272201665E-02,4.84644903336E-05
-1.9900E-07,1.471664543264E-02,4.67392269056E-05
-1.9880E-07,1.468769480474E-02,1.79935714696E-05
-1.9860E-07,1.558823251165E-02,2.10138040129E-05
-1.9840E-07,1.593661095016E-02,4.65552324895E-05
-1.9820E-07,1.436648863368E-02,5.92885308433E-05
-1.9800E-07,1.525768796913E-02,6.34563623462E-05
