in s,C1 in V,C3 in V
-6.0000E-08,1.16144379368E-02,-2.983016786163E-06
-5.9800E-08,1.16088744486E-02,-6.382105066439E-06
-5.9600E-08,1.14152445691E-02,-1.084938192274E-05
-5.9400E-08,1.14866388263E-02,-1.030758804176E-05
-5.9200E-08,1.15832146490E-02,-7.360849189569E-06
-5.9000E-08,1.14883913426E-02,-6.378052881917E-06
-5.8800E-08,1.14864490693E-02,-9.468856626189E-06
-5.8600E-08,1.15998257184E-02,-1.179796027485E-05
-5.8400E-08,1.14777288632E-02,-8.462494830599E-06
-5.8200E-08,1.15216672653E-02,-6.687138122505E-06
-5.8000E-08,1.17136286804E-02,-9.382433616555E-06
-5.7800E-08,1.16600317648E-02,-4.693520846774E-06
-5.7600E-08,1.14934155950E-02,-4.880385831928E-06
-5.7400E-08,1.14904032322E-02,-8.322150339371E-06
-5.7200E-08,1.16205646424E-02,-6.684072441419E-06
-5.7000E-08,1.15844037151E-02,-8.765930901279E-06
-5.6800E-08,1.14817426307E-02,-1.002483315300E-05
-5.6600E-08,1.15239315433E-02,-6.379096894523E-06
-5.6400E-08,1.16366674425E-02,-1.123187540564E-05
-5.6200E-08,1.16676492849E-02,-9.901670631951E-06
-5.6000E-08,1.16649403004E-02,-5.019885380750E-06
-5.5800E-08,1.15399006987E-02,-6.165905981322E-06
-5.5600E-08,1.14684861852E-02,-7.717582988551E-06
-5.5400E-08,1.14631650737E-02,-6.288409358820E-06
-5.5200E-08,1.16173438961E-02,-5.553756267762E-06
-5.5000E-08,1.17064938182E-02,-7.881771665996E-06
-5.4800E-08,1.14644309739E-02,-9.064465421250E-06
-5.4600E-08,1.13196349936E-02,-9.339558319187E-06
-5.4400E-08,1.14369623130E-02,-1.054574235808E-05
-5.4200E-08,1.16019242210E-02,-8.447400885632E-06
-5.4000E-08,1.18107588729E-02,-4.600904542020E-06
-5.3800E-08,1.15781678120E-02,-7.423795186912E-06
-5.3600E-08,1.14550702507E-02,-9.777742796575E-06
-5.3400E-08,1.14632677520E-02,-7.290263320317E-06
-5.3200E-08,1.14939171122E-02,-9.830673350950E-06
-5.3000E-08,1.15056394367E-02,-1.218520047609E-05
-5.2800E-08,1.15706129232E-02,-1.052539738361E-05
-5.2600E-08,1.15717347013E-02,-1.096449316013E-05
-5.2400E-08,1.15414902335E-02,-7.100469791329E-06
-5.2200E-08,1.16024611285E-02,-1.095087675843E-05
-5.2000E-08,1.16548408056E-02,-1.149415260646E-05
-5.1800E-08,1.16757911397E-02,-7.148153739979E-06
-5.1600E-08,1.16110209143E-02,-4.536644681355E-06
-5.1400E-08,1.16063400870E-02,-6.833684756418E-06
-5.1200E-08,1.17136654677E-02,-1.072064543608E-05
-5.1000E-08,1.16097040242E-02,-1.044254879001E-05
-5.0800E-08,1.15301294951E-02,-7.698954441582E-06
-5.0600E-08,1.16030418081E-02,-6.973843448794E-06
-5.0400E-08,1.15340652643E-02,-1.056286239531E-05
-5.0200E-08,1.16127284942E-02,-1.161114837508E-05
-5.0000E-08,1.16619251436E-02,-1.349941327702E-05
-4.9800E-08,1.15295704687E-02,-1.234846900683E-05
-4.9600E-08,1.14561317256E-02,-1.384309691842E-05
-4.9400E-08,1.14074559184E-02,-6.535818227564E-06
-4.9200E-08,1.15151633741E-02,-9.988345797171E-06
-4.9000E-08,1.14646628732E-02,-1.318521414418E-05
-4.8800E-08,1.13945182180E-02,-1.115637913812E-05
-4.8600E-08,1.15181009984E-02,-1.404037548695E-05
-4.8400E-08,1.17324386025E-02,-1.566956158261E-05
-4.8200E-08,1.17181998445E-02,-1.064088021870E-05
-4.8000E-08,1.15957139293E-02,-6.809738823211E-06
-4.7800E-08,1.17689720588E-02,-1.161368320230E-05
-4.7600E-08,1.18301231647E-02,-1.751661895308E-05
-4.7400E-08,1.15639069350E-02,-1.088897034991E-05
-4.7200E-08,1.14567757351E-02,-6.919311485252E-06
-4.7000E-08,1.14984654589E-02,-1.014256769325E-05
-4.6800E-08,1.16669805953E-02,-1.150244277436E-05
-4.6600E-08,1.15852635587E-02,-1.014155464712E-05
-4.6400E-08,1.13294481067E-02,-1.031763002742E-05
-4.6200E-08,1.13538035890E-02,-1.289558027405E-05
-4.6000E-08,1.14858297398E-02,-1.471370168496E-05
-4.5800E-08,1.15146956174E-02,-1.567033574451E-05
-4.5600E-08,1.12768698251E-02,-1.477765630465E-05
-4.5400E-08,1.12770491047E-02,-1.592874213587E-05
-4.5200E-08,1.14810494939E-02,-1.307018695865E-05
-4.5000E-08,1.15746762836E-02,-1.663477777969E-05
-4.4800E-08,1.15733510116E-02,-1.668333321344E-05
-4.4600E-08,1.14922083681E-02,-1.190719230566E-05
-4.4400E-08,1.14694827003E-02,-9.645993714219E-06
-4.4200E-08,1.14862458082E-02,-1.519205852877E-05
-4.4000E-08,1.14643813809E-02,-1.686415088828E-05
-4.3800E-08,1.14494289970E-02,-1.257728471886E-05
-4.3600E-08,1.15653509507E-02,-8.502547754904E-06
-4.3400E-08,1.14950596122E-02,-1.105005353223E-05
-4.3200E-08,1.14672035212E-02,-9.817348918875E-06
-4.3000E-08,1.15073744906E-02,-1.003977226559E-05
-4.2800E-08,1.15656736540E-02,-1.497927902732E-05
-4.2600E-08,1.15541625069E-02,-2.027766069863E-05
-4.2400E-08,1.14955478581E-02,-1.919518330600E-05
-4.2200E-08,1.16088562878E-02,-1.408456022385E-05
-4.2000E-08,1.16373482393E-02,-1.101823326666E-05
-4.1800E-08,1.16458500503E-02,-1.538005600218E-05
