in s,C1 in V,C3 in V
-6.0000E-08,1.10588348703E-02,-3.002963547315E-05
-5.9800E-08,1.10383085208E-02,-3.006091464031E-05
-5.9600E-08,1.09128926648E-02,-3.174062666204E-05
-5.9400E-08,1.08707542764E-02,-3.286480500083E-05
-5.9200E-08,1.09870115062E-02,-3.424986588489E-05
-5.9000E-08,1.10766336089E-02,-3.719428430032E-05
-5.8800E-08,1.11000801204E-02,-3.556534733344E-05
-5.8600E-08,1.10736720031E-02,-3.170420268271E-05
-5.8400E-08,1.09811828239E-02,-3.028080464993E-05
-5.8200E-08,1.09648732701E-02,-3.397547129262E-05
-5.8000E-08,1.11039099516E-02,-3.436576246004E-05
-5.7800E-08,1.10381222563E-02,-2.830841459054E-05
-5.7600E-08,1.09979624627E-02,-2.848409425188E-05
-5.7400E-08,1.08909593197E-02,-3.493171945866E-05
-5.7200E-08,1.08384599676E-02,-3.315379961114E-05
-5.7000E-08,1.08370038448E-02,-2.885731902625E-05
-5.6800E-08,1.10200352734E-02,-3.222816215549E-05
-5.6600E-08,1.09459187603E-02,-3.521549549606E-05
-5.6400E-08,1.09897307353E-02,-3.520145790372E-05
-5.6200E-08,1.10808476107E-02,-3.224721547868E-05
-5.6000E-08,1.09494161094E-02,-3.244773868192E-05
-5.5800E-08,1.08202318894E-02,-2.881528923008E-05
-5.5600E-08,1.07561806450E-02,-2.965550251957E-05
-5.5400E-08,1.08509815997E-02,-2.889880483690E-05
-5.5200E-08,1.09738116385E-02,-3.085015003290E-05
-5.5000E-08,1.08580696629E-02,-3.269030090142E-05
-5.4800E-08,1.09383845935E-02,-3.225896187778E-05
-5.4600E-08,1.10551156336E-02,-3.432235425990E-05
-5.4400E-08,1.09626772115E-02,-3.133421877119E-05
-5.4200E-08,1.08644028893E-02,-2.949190579075E-05
-5.4000E-08,1.09219178790E-02,-3.199012700189E-05
-5.3800E-08,1.10564474249E-02,-3.586709333304E-05
-5.3600E-08,1.11054522218E-02,-3.937674035970E-05
-5.3400E-08,1.10114412615E-02,-3.700849480648E-05
-5.3200E-08,1.09260485275E-02,-3.412482297700E-05
-5.3000E-08,1.09072027495E-02,-3.331756691169E-05
-5.2800E-08,1.08955232659E-02,-3.174336502980E-05
-5.2600E-08,1.08717608033E-02,-3.253896228689E-05
-5.2400E-08,1.08059495920E-02,-3.102985887509E-05
-5.2200E-08,1.08533443650E-02,-2.701597876567E-05
-5.2000E-08,1.10092431074E-02,-2.727187324036E-05
-5.1800E-08,1.11433570506E-02,-3.163420834299E-05
-5.1600E-08,1.11256654141E-02,-3.234461654629E-05
-5.1400E-08,1.10132890055E-02,-3.270429239329E-05
-5.1200E-08,1.09068786493E-02,-3.002069198247E-05
-5.1000E-08,1.10257079592E-02,-2.792228629533E-05
-5.0800E-08,1.10962449340E-02,-2.919226658251E-05
-5.0600E-08,1.09760014107E-02,-3.125443269219E-05
-5.0400E-08,1.09116039472E-02,-3.028566824924E-05
-5.0200E-08,1.10000502551E-02,-2.997692419868E-05
-5.0000E-08,1.10350284027E-02,-3.534510235023E-05
-4.9800E-08,1.09980814392E-02,-3.090257087443E-05
-4.9600E-08,1.09577442287E-02,-2.742513885442E-05
-4.9400E-08,1.10648090718E-02,-2.527418785449E-05
-4.9200E-08,1.10400587087E-02,-2.628857793007E-05
-4.9000E-08,1.10452505993E-02,-3.128258624766E-05
-4.8800E-08,1.10538166715E-02,-3.137681099307E-05
-4.8600E-08,1.09579966171E-02,-2.843240179773E-05
-4.8400E-08,1.07375295134E-02,-3.301574715134E-05
-4.8200E-08,1.07161053689E-02,-3.215270030033E-05
-4.8000E-08,1.08643830987E-02,-2.865923453774E-05
-4.7800E-08,1.10592812067E-02,-2.713078275975E-05
-4.7600E-08,1.10301673645E-02,-2.859290979523E-05
-4.7400E-08,1.08365961583E-02,-3.109184095356E-05
-4.7200E-08,1.08702162048E-02,-3.725993597600E-05
-4.7000E-08,1.09272890491E-02,-3.603194860462E-05
-4.6800E-08,1.08769063605E-02,-3.449891444016E-05
-4.6600E-08,1.09078642214E-02,-3.059164627176E-05
-4.6400E-08,1.09753275989E-02,-3.093046626728E-05
-4.6200E-08,1.09280208359E-02,-3.868205241579E-05
-4.6000E-08,1.09101957874E-02,-3.883042677026E-05
-4.5800E-08,1.08506263001E-02,-2.940996220987E-05
-4.5600E-08,1.10324188368E-02,-2.609540314134E-05
-4.5400E-08,1.09777827980E-02,-2.977597687114E-05
-4.5200E-08,1.08182702912E-02,-3.065736248810E-05
-4.5000E-08,1.09339033021E-02,-2.637890718598E-05
-4.4800E-08,1.11461680150E-02,-2.693250003923E-05
-4.4600E-08,1.11654417356E-02,-3.297615145985E-05
-4.4400E-08,1.10129411565E-02,-3.452481829282E-05
-4.4200E-08,1.09722272260E-02,-3.123917804751E-05
-4.4000E-08,1.08548144577E-02,-2.688689745683E-05
-4.3800E-08,1.08698047930E-02,-2.857864170056E-05
-4.3600E-08,1.10286437208E-02,-3.048698438052E-05
-4.3400E-08,1.09618997900E-02,-2.935802081320E-05
-4.3200E-08,1.08318189392E-02,-2.927396122087E-05
-4.3000E-08,1.08837539097E-02,-2.919263999630E-05
-4.2800E-08,1.09473823337E-02,-3.064523806516E-05
-4.2600E-08,1.09103422379E-02,-2.973631663900E-05
-4.2400E-08,1.09597109491E-02,-2.140619267430E-05
-4.2200E-08,1.09880615724E-02,-2.048315067496E-05
-4.2000E-08,1.11332885223E-02,-3.033451169450E-05
-4.1800E-08,1.10185048776E-02,-3.154363014456E-05
-4.1600E-08,1.09898129245E-02,-2.781563747395E-05
-4.1400E-08,1.08172574779E-02,-2.837893908564E-05
-4.1200E-08,1.07919222442E-02,-3.157900764327E-05
-4.1000E-08,1.09351221705E-02,-2.967894460726E-05
-4.0800E-08,1.08978185104E-02,-2.503896482941E-05
-4.0600E-08,1.08922850573E-02,-2.814828922693E-05
-4.0400E-08,1.08805559808E-02,-3.345336044859E-05
-4.0200E-08,1.08148271916E-02,-3.224329693895E-05
-4.0000E-08,1.08338098740E-02,-3.042622396443E-05
-3.9800E-08,1.08761335956E-02,-2.978911089431E-05
-3.9600E-08,1.08933942625E-02,-3.065316273551E-05
-3.9400E-08,1.08240314526E-02,-3.220690522995E-05
-3.9200E-08,1.07064172858E-02,-3.222879373189E-05
-3.9000E-08,1.08725177357E-02,-2.977179555874E-05
-3.8800E-08,1.11165631330E-02,-2.935330934543E-05
-3.8600E-08,1.10090032918E-02,-2.785752896871E-05
-3.8400E-08,1.09402667964E-02,-2.841851633694E-05
-3.8200E-08,1.10530054895E-02,-2.882165570464E-05
-3.8000E-08,1.08814966166E-02,-2.971102131251E-05
-3.7800E-08,1.07699709712E-02,-3.050663239974E-05
-3.7600E-08,1.08449605992E-02,-3.213514985237E-05
-3.7400E-08,1.09048951650E-02,-3.283283432666E-05
-3.7200E-08,1.08900263673E-02,-3.423502614442E-05
-3.7000E-08,1.08155114809E-02,-3.020413035247E-05
-3.6800E-08,1.07798893237E-02,-2.889257205371E-05
-3.6600E-08,1.06508976547E-02,-3.117976837512E-05
-3.6400E-08,1.06974698370E-02,-3.024799033720E-05
-3.6200E-08,1.09285295708E-02,-2.902415661793E-05
-3.6000E-08,1.10821291106E-02,-3.117504307721E-05
-3.5800E-08,1.11090038205E-02,-3.323377470206E-05
-3.5600E-08,1.09983838862E-02,-3.067756371293E-05
-3.5400E-08,1.10100005055E-02,-2.687134315912E-05
-3.5200E-08,1.09876510920E-02,-3.190406664926E-05
-3.5000E-08,1.10332996352E-02,-3.664777247887E-05
-3.4800E-08,1.08452867949E-02,-3.112145589385E-05
-3.4600E-08,1.06759432470E-02,-2.717505764868E-05
-3.4400E-08,1.08779676026E-02,-2.945570770372E-05
-3.4200E-08,1.10006225528E-02,-3.045873401407E-05
-3.4000E-08,1.09351841034E-02,-2.694723835867E-05
-3.3800E-08,1.08545152703E-02,-2.564599273447E-05
-3.3600E-08,1.07935630018E-02,-2.504485185910E-05
-3.3400E-08,1.09675564105E-02,-2.278259589057E-05
-3.3200E-08,1.09777397243E-02,-2.576217052247E-05
-3.3000E-08,1.09740232816E-02,-3.014470223989E-05
-3.2800E-08,1.09255027724E-02,-3.228697252180E-05
-3.2600E-08,1.09876301372E-02,-3.162744540442E-05
-3.2400E-08,1.11367563019E-02,-2.990072012599E-05
