in s,C1 in V
-2.0600E-07,1.936225193553E-02
-2.0580E-07,1.913946560584E-02
-2.0560E-07,1.863053553738E-02
-2.0540E-07,1.896471782587E-02
-2.0520E-07,1.859760397114E-02
-2.0500E-07,1.864985861815E-02
-2.0480E-07,2.037339537404E-02
-2.0460E-07,2.047330440022E-02
-2.0440E-07,1.894777986221E-02
-2.0420E-07,1.862008982338E-02
-2.0400E-07,1.847832716070E-02
-2.0380E-07,1.912012436427E-02
-2.0360E-07,1.980024782009E-02
-2.0340E-07,1.894489229657E-02
-2.0320E-07,1.823698981665E-02
-2.0300E-07,1.837685351260E-02
-2.0280E-07,1.853109682910E-02
-2.0260E-07,1.910327906720E-02
-2.0240E-07,1.905919770710E-02
-2.0220E-07,1.860830486752E-02
-2.0200E-07,1.788620623760E-02
-2.0180E-07,1.817378654145E-02
-2.0160E-07,1.932235128246E-02
-2.0140E-07,1.949298587628E-02
-2.0120E-07,1.928871517070E-02
-2.0100E-07,1.975595970638E-02
-2.0080E-07,1.924567176960E-02
-2.0060E-07,1.964542382397E-02
-2.0040E-07,2.020395706408E-02
-2.0020E-07,1.998521220870E-02
-2.0000E-07,1.892177919857E-02
-1.9980E-07,1.842252976261E-02
-1.9960E-07,1.970976191573E-02
-1.9940E-07,1.991670505144E-02
-1.9920E-07,1.893199347891E-02
-1.9900E-07,1.846906981431E-02
-1.9880E-07,1.798764030449E-02
-1.9860E-07,1.860545921139E-02
-1.9840E-07,1.842264012434E-02
-1.9820E-07,1.811303823255E-02
-1.9800E-07,1.819596924819E-02
-1.9780E-07,1.896837606095E-02
-1.9760E-07,1.910875477828E-02
-1.9740E-07,1.797231213190E-02
-1.9720E-07,1.888299659826E-02
-1.9700E-07,1.906530485488E-02
-1.9680E-07,1.913775895722E-02
-1.9660E-07,1.931038285606E-02
-1.9640E-07,1.884098556824E-02
-1.9620E-07,1.835681331344E-02
-1.9600E-07,1.821393818594E-02
-1.9580E-07,1.793768974952E-02
-1.9560E-07,1.786565753631E-02
-1.9540E-07,1.755267727189E-02
