in s,C1 in V,C3 in V
-2.0600E-07,1.613286157139E-02,5.62878597993E-05
-2.0580E-07,1.637864318676E-02,5.45668571722E-05
-2.0560E-07,1.610260150395E-02,6.85159622226E-05
-2.0540E-07,1.534709586762E-02,3.29126992729E-05
-2.0520E-07,1.650350141339E-02,7.88077409380E-06
-2.0500E-07,1.732506203465E-02,1.94667063188E-05
-2.0480E-07,1.642510966398E-02,4.61138591636E-05
-2.0460E-07,1.650229209103E-02,2.94316948857E-05
-2.0440E-07,1.601507394575E-02,2.98346083146E-05
-2.0420E-07,1.538552456535E-02,3.12879953999E-05
-2.0400E-07,1.576474514790E-02,3.22408431675E-05
-2.0380E-07,1.707919520326E-02,2.08780092653E-05
-2.0360E-07,1.744779079221E-02,2.20720113721E-05
-2.0340E-07,1.574502439238E-02,2.47739644256E-05
-2.0320E-07,1.598413354717E-02,3.48097102251E-05
-2.0300E-07,1.661052481271E-02,3.15947963391E-05
-2.0280E-07,1.591768088751E-02,3.26491233427E-05
-2.0260E-07,1.636244888417E-02,5.11215457227E-05
-2.0240E-07,1.816017107107E-02,2.61230317410E-05
-2.0220E-07,1.735100076534E-02,3.04018070456E-05
-2.0200E-07,1.687294078059E-02,6.34433974046E-05
-2.0180E-07,1.750235698186E-02,4.44066983182E-05
-2.0160E-07,1.796968254261E-02,4.33277727570E-05
-2.0140E-07,1.840478573926E-02,4.79560967069E-05
-2.0120E-07,1.738931304775E-02,1.50344257709E-05
-2.0100E-07,1.616803948767E-02,1.80848564487E-05
-2.0080E-07,1.590402769856E-02,5.16010720749E-05
-2.0060E-07,1.605223371647E-02,2.56631097291E-05
-2.0040E-07,1.662130766548E-02,2.45035665575E-05
-2.0020E-07,1.640440356918E-02,8.25251149945E-06
-2.0000E-07,1.683208133094E-02,3.12939558644E-05
-1.9980E-07,1.742594755255E-02,6.97477993090E-05
-1.9960E-07,1.654139786027E-02,4.66096720193E-05
-1.9940E-07,1.628561384045E-02,5.60195581057E-06
-1.9920E-07,1.686236887239E-02,3.51917620283E-05
-1.9900E-07,1.614195640199E-02,6.71254510526E-05
-1.9880E-07,1.596728638746E-02,6.01870513056E-05
-1.9860E-07,1.600834839977E-02,3.81100496743E-05
-1.9840E-07,1.586035192944E-02,4.34836295899E-05
-1.9820E-07,1.559218970127E-02,1.99135316070E-05
-1.9800E-07,1.657952294685E-02,8.54644854554E-06
-1.9780E-07,1.737102047540E-02,7.48702255078E-06
-1.9760E-07,1.745850239880E-02,1.09464551788E-05
-1.9740E-07,1.619910049252E-02,2.00672114734E-05
-1.9720E-07,1.527424455620E-02,2.85120371264E-05
-1.9700E-07,1.485901578329E-02,3.29363897909E-05
-1.9680E-07,1.592543368228E-02,2.23154241685E-05
-1.9660E-07,1.649805317633E-02,3.91482415143E-05
-1.9640E-07,1.697976394556E-02,4.59478625562E-05
-1.9620E-07,1.640281706117E-02,7.50391317997E-05
-1.9600E-07,1.662310558371E-02,6.96687649470E-05
-1.9580E-07,1.688111872412E-02,5.70039304439E-05
-1.9560E-07,1.636333829723E-02,3.72623249423E-05
-1.9540E-07,1.544964984991E-02,8.03716643714E-06
-1.9520E-07,1.626826935448E-02,4.14078396279E-05
-1.9500E-07,1.704346780665E-02,3.97904466372E-05
-1.9480E-07,1.663907590322E-02,1.03246925864E-05
-1.9460E-07,1.646769159473E-02,1.37970123906E-05
-1.9440E-07,1.620960767381E-02,3.42904513236E-05
-1.9420E-07,1.657331754453E-02,5.51886314061E-05
-1.9400E-07,1.631367784925E-02,5.32853456680E-05
-1.9380E-07,1.628602315672E-02,6.00362236146E-05
-1.9360E-07,1.599142952822E-02,4.54252159689E-05
-1.9340E-07,1.633536788635E-02,3.63771028351E-05
-1.9320E-07,1.619483130984E-02,5.49890489783E-05
-1.9300E-07,1.610337263904E-02,6.56233674381E-05
-1.9280E-07,1.555379825644E-02,6.18037108798E-05
-1.9260E-07,1.580392961390E-02,4.52019313816E-05
-1.9240E-07,1.656894871034E-02,6.09092337545E-05
-1.9220E-07,1.815635823645E-02,7.16953927185E-05
-1.9200E-07,1.801848058589E-02,6.49105447810E-05
-1.9180E-07,1.756397188641E-02,3.75644576270E-05
-1.9160E-07,1.695734654553E-02,3.45604766626E-05
-1.9140E-07,1.596927848645E-02,5.63807126600E-05
-1.9120E-07,1.564995964058E-02,5.60399300885E-05
-1.9100E-07,1.648093267344E-02,2.52705223393E-05
-1.9080E-07,1.749048820697E-02,4.44152664859E-05
-1.9060E-07,1.688047471456E-02,6.89682706725E-05
-1.9040E-07,1.704088944010E-02,6.10368133057E-05
-1.9020E-07,1.671260056086E-02,5.27604406234E-05
-1.9000E-07,1.687824745662E-02,5.63990946394E-05
-1.8980E-07,1.652929998003E-02,5.84128352348E-05
-1.8960E-07,1.616870678030E-02,5.62379874755E-05
-1.8940E-07,1.636073711328E-02,5.99588539917E-05
-1.8920E-07,1.723208717071E-02,3.45410236623E-05
-1.8900E-07,1.778048063628E-02,2.62424272951E-05
-1.8880E-07,1.691362421028E-02,6.97345163208E-05
-1.8860E-07,1.598302527331E-02,5.07651169319E-05
-1.8840E-07,1.583548980765E-02,1.27889255527E-05
-1.8820E-07,1.691083862446E-02,4.35365869198E-05
-1.8800E-07,1.707590064965E-02,7.57556913886E-05
-1.8780E-07,1.665155981667E-02,5.57652132120E-05
-1.8760E-07,1.705991542898E-02,5.39408104960E-05
-1.8740E-07,1.809874662198E-02,7.97216587234E-05
-1.8720E-07,1.767400252633E-02,8.51687083487E-05
-1.8700E-07,1.741136304103E-02,5.29711523559E-05
-1.8680E-07,1.732729068957E-02,3.58284490649E-05
-1.8660E-07,1.710684430785E-02,7.03275476117E-05
-1.8640E-07,1.616000636481E-02,7.81374673825E-05
-1.8620E-07,1.700771060772E-02,6.83087895159E-05
-1.8600E-07,1.757433610968E-02,6.92754441407E-05
-1.8580E-07,1.628045664169E-02,6.33312778082E-05
-1.8560E-07,1.550331032835E-02,3.54294821154E-05
-1.8540E-07,1.534755454399E-02,4.08343311865E-05
-1.8520E-07,1.681425395422E-02,4.68945635948E-05
-1.8500E-07,1.727266396396E-02,2.30533576105E-05
-1.8480E-07,1.619381942786E-02,5.99251633976E-05
-1.8460E-07,1.627099533565E-02,8.48852253985E-05
-1.8440E-07,1.705468605272E-02,7.13189404924E-05
-1.8420E-07,1.688157367520E-02,5.53075496573E-05
-1.8400E-07,1.700766543858E-02,4.28784794640E-05
-1.8380E-07,1.707177721895E-02,4.34898927342E-05
-1.8360E-07,1.672073892318E-02,5.31962763052E-05
-1.8340E-07,1.575434367172E-02,3.03777905647E-05
-1.8320E-07,1.540513635613E-02,3.84525668342E-05
-1.8300E-07,1.569203074090E-02,8.55214816984E-05
-1.8280E-07,1.750049945898E-02,7.03557666857E-05
-1.8260E-07,1.797146555968E-02,5.39403448347E-05
-1.8240E-07,1.697232593782E-02,4.89002133254E-05
-1.8220E-07,1.618790180422E-02,5.42900797445E-05
-1.8200E-07,1.566381725483E-02,6.60806584638E-05
-1.8180E-07,1.517154621892E-02,7.13838536758E-05
-1.8160E-07,1.622864530422E-02,6.58116575796E-05
-1.8140E-07,1.745694336481E-02,4.58358942997E-05
-1.8120E-07,1.660523909144E-02,5.43494399171E-05
-1.8100E-07,1.669477318414E-02,7.46259738226E-05
-1.8080E-07,1.625378170051E-02,7.44777887594E-05
-1.8060E-07,1.527766018175E-02,1.23616463970E-05
-1.8040E-07,1.623673290946E-02,2.20320110675E-05
-1.8020E-07,1.601335099898E-02,3.54033934418E-05
-1.8000E-07,1.592355194502E-02,1.22857785318E-05
-1.7980E-07,1.585693909787E-02,3.74608363491E-05
-1.7960E-07,1.621789132245E-02,9.14787913207E-05
-1.7940E-07,1.675291984342E-02,1.02760239271E-04
-1.7920E-07,1.632593684830E-02,8.39646828827E-05
-1.7900E-07,1.664470295422E-02,6.03751901072E-05
-1.7880E-07,1.660640510730E-02,3.35987231229E-05
-1.7860E-07,1.697055968456E-02,3.41732560191E-05
-1.7840E-07,1.765444661491E-02,6.29212630447E-05
-1.7820E-07,1.713681007735E-02,9.82421722729E-05
-1.7800E-07,1.589524439536E-02,7.79208999593E-05
-1.7780E-07,1.631589113735E-02,5.45933183748E-05
-1.7760E-07,1.683230764233E-02,3.82993526291E-05
-1.7740E-07,1.584792436101E-02,6.62248039153E-05
-1.7720E-07,1.610954125412E-02,9.69637806993E-05
-1.7700E-07,1.658533020876E-02,7.89284512866E-05
-1.7680E-07,1.714859084226E-02,8.09941946063E-05
