in s,C1 in V
-1.9800E-07,1.602682025172E-02
-1.9780E-07,1.524270578288E-02
-1.9760E-07,1.433086275123E-02
-1.9740E-07,1.493052505888E-02
-1.9720E-07,1.596449661069E-02
-1.9700E-07,1.495326795615E-02
-1.9680E-07,1.417347622104E-02
-1.9660E-07,1.628386807628E-02
-1.9640E-07,1.620650404133E-02
-1.9620E-07,1.590636671521E-02
-1.9600E-07,1.529210033827E-02
-1.9580E-07,1.577516757883E-02
-1.9560E-07,1.620299994014E-02
-1.9540E-07,1.547465353273E-02
-1.9520E-07,1.495619463734E-02
-1.9500E-07,1.558715590276E-02
-1.9480E-07,1.526440606453E-02
-1.9460E-07,1.562735085376E-02
-1.9440E-07,1.650219383650E-02
-1.9420E-07,1.648781654425E-02
-1.9400E-07,1.561513516121E-02
-1.9380E-07,1.666582115926E-02
-1.9360E-07,1.710363543592E-02
-1.9340E-07,1.638593963347E-02
-1.9320E-07,1.510216454975E-02
-1.9300E-07,1.450474114157E-02
-1.9280E-07,1.455115686171E-02
-1.9260E-07,1.616245481186E-02
-1.9240E-07,1.627575020306E-02
-1.9220E-07,1.680900734849E-02
-1.9200E-07,1.586682834662E-02
-1.9180E-07,1.487238538451E-02
-1.9160E-07,1.456778329797E-02
-1.9140E-07,1.456278861500E-02
-1.9120E-07,1.586506442167E-02
-1.9100E-07,1.560218279250E-02
-1.9080E-07,1.445341921411E-02
-1.9060E-07,1.522623767145E-02
-1.9040E-07,1.553767194040E-02
-1.9020E-07,1.412148979492E-02
-1.9000E-07,1.369313961826E-02
-1.8980E-07,1.512930561788E-02
-1.8960E-07,1.687424602918E-02
-1.8940E-07,1.706932085566E-02
-1.8920E-07,1.650641365908E-02
-1.8900E-07,1.462486778386E-02
-1.8880E-07,1.437412734143E-02
-1.8860E-07,1.541110054590E-02
-1.8840E-07,1.581954835914E-02
-1.8820E-07,1.511123656295E-02
-1.8800E-07,1.524707741104E-02
-1.8780E-07,1.533108456992E-02
-1.8760E-07,1.547633037902E-02
-1.8740E-07,1.497152700089E-02
-1.8720E-07,1.479936457239E-02
-1.8700E-07,1.516239597462E-02
-1.8680E-07,1.440260951407E-02
-1.8660E-07,1.469099448062E-02
-1.8640E-07,1.564691561274E-02
-1.8620E-07,1.501596366055E-02
-1.8600E-07,1.477648244239E-02
-1.8580E-07,1.467901068740E-02
-1.8560E-07,1.517233225517E-02
-1.8540E-07,1.536569577642E-02
-1.8520E-07,1.508642799221E-02
-1.8500E-07,1.598500526510E-02
-1.8480E-07,1.630528244190E-02
-1.8460E-07,1.577545582317E-02
-1.8440E-07,1.472332301550E-02
-1.8420E-07,1.487400122918E-02
-1.8400E-07,1.522732871585E-02
-1.8380E-07,1.643130156212E-02
-1.8360E-07,1.675882768817E-02
-1.8340E-07,1.553618508391E-02
-1.8320E-07,1.516529704444E-02
-1.8300E-07,1.620384884067E-02
-1.8280E-07,1.650739341043E-02
-1.8260E-07,1.560144145973E-02
-1.8240E-07,1.466373699717E-02
-1.8220E-07,1.581530944444E-02
-1.8200E-07,1.617663699202E-02
-1.8180E-07,1.573674633168E-02
-1.8160E-07,1.639275598340E-02
-1.8140E-07,1.565101203509E-02
-1.8120E-07,1.525341971777E-02
-1.8100E-07,1.546335333027E-02
-1.8080E-07,1.562088281848E-02
-1.8060E-07,1.655805875547E-02
-1.8040E-07,1.670893347822E-02
-1.8020E-07,1.613137983717E-02
-1.8000E-07,1.566369292326E-02
-1.7980E-07,1.596354014240E-02
-1.7960E-07,1.612230037339E-02
-1.7940E-07,1.522731521167E-02
-1.7920E-07,1.509151813574E-02
-1.7900E-07,1.618437767960E-02
-1.7880E-07,1.547771432437E-02
-1.7860E-07,1.428279346786E-02
-1.7840E-07,1.480357368477E-02
-1.7820E-07,1.536132927053E-02
-1.7800E-07,1.441255464219E-02
-1.7780E-07,1.477585752495E-02
-1.7760E-07,1.446091542952E-02
-1.7740E-07,1.525103134103E-02
-1.7720E-07,1.529669082724E-02
-1.7700E-07,1.597318724729E-02
-1.7680E-07,1.561743273400E-02
-1.7660E-07,1.615240770392E-02
-1.7640E-07,1.643637447618E-02
-1.7620E-07,1.655537887476E-02
-1.7600E-07,1.635934338905E-02
-1.7580E-07,1.444459632970E-02
-1.7560E-07,1.413693997078E-02
-1.7540E-07,1.573488834314E-02
-1.7520E-07,1.551094996743E-02
-1.7500E-07,1.498466051184E-02
-1.7480E-07,1.443881328218E-02
-1.7460E-07,1.374578868039E-02
-1.7440E-07,1.380555397831E-02
-1.7420E-07,1.485780320130E-02
-1.7400E-07,1.608163836412E-02
-1.7380E-07,1.633004351519E-02
-1.7360E-07,1.663541999646E-02
-1.7340E-07,1.608406026848E-02
-1.7320E-07,1.544170892797E-02
-1.7300E-07,1.610584250651E-02
-1.7280E-07,1.638212447055E-02
-1.7260E-07,1.569190221839E-02
-1.7240E-07,1.529724496417E-02
-1.7220E-07,1.612025425769E-02
-1.7200E-07,1.609807713889E-02
-1.7180E-07,1.632154240273E-02
-1.7160E-07,1.534227953292E-02
-1.7140E-07,1.436114470474E-02
-1.7120E-07,1.488266904838E-02
-1.7100E-07,1.580191981979E-02
-1.7080E-07,1.480616322719E-02
-1.7060E-07,1.486081835814E-02
-1.7040E-07,1.640734794550E-02
-1.7020E-07,1.704832837917E-02
-1.7000E-07,1.574865608476E-02
-1.6980E-07,1.584005701356E-02
-1.6960E-07,1.593280603178E-02
-1.6940E-07,1.638472379185E-02
-1.6920E-07,1.719625034370E-02
-1.6900E-07,1.757217730395E-02
-1.6880E-07,1.642950038426E-02
-1.6860E-07,1.586643253453E-02
-1.6840E-07,1.667739703320E-02
-1.6820E-07,1.740245726891E-02
-1.6800E-07,1.594981105067E-02
-1.6780E-07,1.482698201202E-02
-1.6760E-07,1.554116253741E-02
-1.6740E-07,1.529100091197E-02
-1.6720E-07,1.443053987809E-02
-1.6700E-07,1.483816253953E-02
-1.6680E-07,1.555496380664E-02
-1.6660E-07,1.491308278404E-02
-1.6640E-07,1.487115231343E-02
-1.6620E-07,1.545911394991E-02
-1.6600E-07,1.520749946125E-02
-1.6580E-07,1.524249111302E-02
-1.6560E-07,1.575144073926E-02
-1.6540E-07,1.576261474751E-02
-1.6520E-07,1.478230134584E-02
-1.6500E-07,1.525139921345E-02
-1.6480E-07,1.622718219645E-02
-1.6460E-07,1.661326336674E-02
-1.6440E-07,1.603263868950E-02
-1.6420E-07,1.584068193100E-02
-1.6400E-07,1.553473780863E-02
-1.6380E-07,1.608730033971E-02
-1.6360E-07,1.656334494241E-02
-1.6340E-07,1.638153214939E-02
-1.6320E-07,1.577261482365E-02
-1.6300E-07,1.481814702041E-02
-1.6280E-07,1.412365884520E-02
-1.6260E-07,1.370986151509E-02
-1.6240E-07,1.497988282703E-02
-1.6220E-07,1.500967211090E-02
-1.6200E-07,1.497777664103E-02
-1.6180E-07,1.472113254480E-02
-1.6160E-07,1.513722558506E-02
-1.6140E-07,1.561662620865E-02
-1.6120E-07,1.581359907053E-02
-1.6100E-07,1.480722912587E-02
-1.6080E-07,1.612707293592E-02
-1.6060E-07,1.635071142577E-02
-1.6040E-07,1.525329864584E-02
-1.6020E-07,1.529146703891E-02
-1.6000E-07,1.634646133520E-02
-1.5980E-07,1.688305727206E-02
-1.5960E-07,1.584612504579E-02
-1.5940E-07,1.458570846356E-02
-1.5920E-07,1.391467052512E-02
-1.5900E-07,1.552042012103E-02
-1.5880E-07,1.705934545957E-02
-1.5860E-07,1.680158144794E-02
-1.5840E-07,1.549780667759E-02
-1.5820E-07,1.550657135434E-02
-1.5800E-07,1.613998758607E-02
-1.5780E-07,1.598081803881E-02
-1.5760E-07,1.506383876316E-02
-1.5740E-07,1.676574974321E-02
-1.5720E-07,1.789822588675E-02
-1.5700E-07,1.775831189938E-02
-1.5680E-07,1.623471240513E-02
-1.5660E-07,1.573731862940E-02
-1.5640E-07,1.507941187359E-02
-1.5620E-07,1.567715845071E-02
-1.5600E-07,1.545791161247E-02
-1.5580E-07,1.480774787255E-02
-1.5560E-07,1.503375052474E-02
-1.5540E-07,1.547439881600E-02
-1.5520E-07,1.582389065064E-02
-1.5500E-07,1.528780135326E-02
