in s,C1 in V
-1.9800E-07,1.676689387299E-02
-1.9780E-07,1.743415483274E-02
-1.9760E-07,1.766143619083E-02
-1.9740E-07,1.735695145093E-02
-1.9720E-07,1.773792385124E-02
-1.9700E-07,1.774122725241E-02
-1.9680E-07,1.837474360131E-02
-1.9660E-07,1.916073282249E-02
-1.9640E-07,1.885478450917E-02
-1.9620E-07,1.735166898929E-02
-1.9600E-07,1.677914029919E-02
-1.9580E-07,1.704604151659E-02
-1.9560E-07,1.796795726754E-02
-1.9540E-07,1.839488298632E-02
-1.9520E-07,1.830091905780E-02
-1.9500E-07,1.697706357576E-02
-1.9480E-07,1.715587099083E-02
-1.9460E-07,1.774229175411E-02
-1.9440E-07,1.856497415341E-02
-1.9420E-07,1.797690168954E-02
-1.9400E-07,1.734453133307E-02
-1.9380E-07,1.831775550731E-02
-1.9360E-07,2.071906412952E-02
-1.9340E-07,2.011877457611E-02
-1.9320E-07,1.813745192252E-02
-1.9300E-07,1.797038103454E-02
-1.9280E-07,1.913292446174E-02
-1.9260E-07,1.738429042511E-02
-1.9240E-07,1.683441150002E-02
-1.9220E-07,1.839781851508E-02
-1.9200E-07,1.815480059944E-02
-1.9180E-07,1.770711150952E-02
-1.9160E-07,1.918157815002E-02
-1.9140E-07,1.920157923363E-02
-1.9120E-07,1.857920476235E-02
-1.9100E-07,1.878846409731E-02
-1.9080E-07,1.867940063588E-02
-1.9060E-07,1.766745439731E-02
-1.9040E-07,1.845337283798E-02
-1.9020E-07,1.914299205877E-02
-1.9000E-07,1.842179215513E-02
-1.8980E-07,1.733718086965E-02
-1.8960E-07,1.776384162717E-02
-1.8940E-07,1.780888224952E-02
-1.8920E-07,1.741078096442E-02
-1.8900E-07,1.769893868826E-02
-1.8880E-07,1.764021414332E-02
-1.8860E-07,1.799941035919E-02
-1.8840E-07,1.790220682509E-02
-1.8820E-07,1.733962745406E-02
-1.8800E-07,1.743751364760E-02
-1.8780E-07,1.816578461789E-02
-1.8760E-07,1.883468144573E-02
-1.8740E-07,1.780558210798E-02
-1.8720E-07,1.842299961485E-02
-1.8700E-07,1.787660709582E-02
-1.8680E-07,1.811774094589E-02
-1.8660E-07,1.759491880424E-02
-1.8640E-07,1.790422220714E-02
-1.8620E-07,1.833522665314E-02
-1.8600E-07,1.791937203146E-02
-1.8580E-07,1.839290113188E-02
-1.8560E-07,1.873152163811E-02
-1.8540E-07,1.795995813794E-02
-1.8520E-07,1.760258032940E-02
-1.8500E-07,1.805144707672E-02
-1.8480E-07,1.895483230241E-02
-1.8460E-07,1.841750201769E-02
-1.8440E-07,1.837987099774E-02
-1.8420E-07,1.807543235831E-02
-1.8400E-07,1.781637473963E-02
-1.8380E-07,1.751085949130E-02
-1.8360E-07,1.808092809282E-02
-1.8340E-07,1.854834166355E-02
-1.8320E-07,1.711341059767E-02
-1.8300E-07,1.828271170147E-02
-1.8280E-07,1.862193104811E-02
-1.8260E-07,1.851354000159E-02
-1.8240E-07,1.763491724618E-02
-1.8220E-07,1.757320827804E-02
-1.8200E-07,1.823201329447E-02
-1.8180E-07,1.805991000496E-02
-1.8160E-07,1.853287006728E-02
-1.8140E-07,1.795580630191E-02
-1.8120E-07,1.771082515828E-02
-1.8100E-07,1.820067242719E-02
-1.8080E-07,1.844543983228E-02
-1.8060E-07,1.707906528376E-02
-1.8040E-07,1.702256427146E-02
-1.8020E-07,1.754793125205E-02
-1.8000E-07,1.829081793316E-02
-1.7980E-07,1.774941357784E-02
-1.7960E-07,1.863996191882E-02
-1.7940E-07,1.854001238011E-02
-1.7920E-07,1.758071613498E-02
-1.7900E-07,1.738151648082E-02
-1.7880E-07,1.785484348424E-02
-1.7860E-07,1.813135641627E-02
-1.7840E-07,1.884405334480E-02
-1.7820E-07,1.892434545793E-02
-1.7800E-07,1.750766086392E-02
-1.7780E-07,1.691330849193E-02
-1.7760E-07,1.689800593071E-02
-1.7740E-07,1.766510886140E-02
-1.7720E-07,1.780807618983E-02
-1.7700E-07,1.752718930133E-02
-1.7680E-07,1.712356527336E-02
-1.7660E-07,1.724831639789E-02
-1.7640E-07,1.744124545716E-02
-1.7620E-07,1.683499543928E-02
-1.7600E-07,1.715097083710E-02
-1.7580E-07,1.789694997482E-02
-1.7560E-07,1.777828783728E-02
-1.7540E-07,1.848263033666E-02
-1.7520E-07,1.904631705023E-02
-1.7500E-07,1.804720071144E-02
-1.7480E-07,1.831732477061E-02
-1.7460E-07,1.916400316171E-02
-1.7440E-07,1.931085643359E-02
-1.7420E-07,1.824306995608E-02
-1.7400E-07,1.800877667032E-02
-1.7380E-07,1.913080477156E-02
-1.7360E-07,1.890418744646E-02
-1.7340E-07,1.883858741261E-02
-1.7320E-07,1.910514124669E-02
-1.7300E-07,1.837710450403E-02
-1.7280E-07,1.822543024085E-02
-1.7260E-07,1.769136936404E-02
-1.7240E-07,1.704950277694E-02
-1.7220E-07,1.718354244716E-02
-1.7200E-07,1.819112031721E-02
