in s,C1 in V
-1.9800E-07,1.501215734519E-02
-1.9780E-07,1.544878930785E-02
-1.9760E-07,1.480748430826E-02
-1.9740E-07,1.372414567508E-02
-1.9720E-07,1.462554625235E-02
-1.9700E-07,1.500124131329E-02
-1.9680E-07,1.529447381385E-02
-1.9660E-07,1.555012465455E-02
-1.9640E-07,1.563281864859E-02
-1.9620E-07,1.479211608879E-02
-1.9600E-07,1.443452826701E-02
-1.9580E-07,1.410661564209E-02
-1.9560E-07,1.503368719481E-02
-1.9540E-07,1.490603313781E-02
-1.9520E-07,1.492906334810E-02
-1.9500E-07,1.527580359019E-02
-1.9480E-07,1.509843320586E-02
-1.9460E-07,1.439853125252E-02
-1.9440E-07,1.495076595806E-02
-1.9420E-07,1.563411272131E-02
-1.9400E-07,1.574764466844E-02
-1.9380E-07,1.488473798148E-02
-1.9360E-07,1.423011879437E-02
-1.9340E-07,1.482736385427E-02
-1.9320E-07,1.575255553238E-02
-1.9300E-07,1.521572117694E-02
-1.9280E-07,1.529118391685E-02
-1.9260E-07,1.547002299689E-02
-1.9240E-07,1.605128283612E-02
-1.9220E-07,1.590400627814E-02
-1.9200E-07,1.514369315468E-02
-1.9180E-07,1.424223530106E-02
-1.9160E-07,1.478805738501E-02
-1.9140E-07,1.502138954587E-02
-1.9120E-07,1.505803056993E-02
-1.9100E-07,1.538629476912E-02
-1.9080E-07,1.680721268989E-02
-1.9060E-07,1.571934876032E-02
-1.9040E-07,1.474145586602E-02
-1.9020E-07,1.524632303976E-02
-1.9000E-07,1.547601093538E-02
-1.8980E-07,1.572419210337E-02
-1.8960E-07,1.599034500308E-02
-1.8940E-07,1.558793402277E-02
-1.8920E-07,1.402296424843E-02
-1.8900E-07,1.356422082521E-02
-1.8880E-07,1.493367060088E-02
-1.8860E-07,1.476006322540E-02
-1.8840E-07,1.475495305844E-02
-1.8820E-07,1.511229407974E-02
-1.8800E-07,1.462963662110E-02
-1.8780E-07,1.521202894859E-02
-1.8760E-07,1.511326405220E-02
-1.8740E-07,1.515823761933E-02
-1.8720E-07,1.526749060489E-02
-1.8700E-07,1.496961452998E-02
-1.8680E-07,1.565820370801E-02
-1.8660E-07,1.540452028625E-02
