in s,C1 in V
-1.9800E-07,1.510826890357E-02
-1.9780E-07,1.565190983005E-02
-1.9760E-07,1.522196010686E-02
-1.9740E-07,1.447380493395E-02
-1.9720E-07,1.495695040561E-02
-1.9700E-07,1.541993274353E-02
-1.9680E-07,1.519457223825E-02
-1.9660E-07,1.610100521706E-02
-1.9640E-07,1.585996217094E-02
-1.9620E-07,1.587809409015E-02
-1.9600E-07,1.585622291081E-02
-1.9580E-07,1.489924891852E-02
-1.9560E-07,1.519744164310E-02
-1.9540E-07,1.597929253243E-02
-1.9520E-07,1.710743709467E-02
-1.9500E-07,1.679522051476E-02
-1.9480E-07,1.565058735199E-02
-1.9460E-07,1.485193214379E-02
-1.9440E-07,1.545232693665E-02
-1.9420E-07,1.601712797768E-02
-1.9400E-07,1.674269205891E-02
-1.9380E-07,1.583872801624E-02
-1.9360E-07,1.610440501012E-02
-1.9340E-07,1.596730687655E-02
-1.9320E-07,1.528452961706E-02
-1.9300E-07,1.548348014243E-02
-1.9280E-07,1.616480034776E-02
-1.9260E-07,1.692206525244E-02
-1.9240E-07,1.686874982901E-02
-1.9220E-07,1.667785896920E-02
-1.9200E-07,1.540099383332E-02
-1.9180E-07,1.612682520412E-02
-1.9160E-07,1.573990025558E-02
-1.9140E-07,1.522877878509E-02
-1.9120E-07,1.597126686014E-02
-1.9100E-07,1.678859415464E-02
-1.9080E-07,1.579560079612E-02
-1.9060E-07,1.516313917004E-02
-1.9040E-07,1.500686277635E-02
-1.9020E-07,1.502870089374E-02
-1.9000E-07,1.496455837972E-02
-1.8980E-07,1.574960137717E-02
-1.8960E-07,1.617965075187E-02
-1.8940E-07,1.701457212679E-02
-1.8920E-07,1.641321900301E-02
-1.8900E-07,1.580891731195E-02
-1.8880E-07,1.677848557942E-02
-1.8860E-07,1.721797670238E-02
-1.8840E-07,1.698630322702E-02
-1.8820E-07,1.571130539291E-02
-1.8800E-07,1.523532412015E-02
-1.8780E-07,1.528246860020E-02
-1.8760E-07,1.555031091906E-02
-1.8740E-07,1.587313153781E-02
-1.8720E-07,1.553977486677E-02
-1.8700E-07,1.544704354368E-02
-1.8680E-07,1.589557082392E-02
-1.8660E-07,1.608479415067E-02
-1.8640E-07,1.647367115132E-02
-1.8620E-07,1.711894172244E-02
-1.8600E-07,1.686768253334E-02
-1.8580E-07,1.697133873589E-02
-1.8560E-07,1.660000319593E-02
-1.8540E-07,1.611893131398E-02
-1.8520E-07,1.643760568462E-02
-1.8500E-07,1.597193368711E-02
-1.8480E-07,1.507248842157E-02
-1.8460E-07,1.572179813869E-02
-1.8440E-07,1.658088314347E-02
-1.8420E-07,1.537037055008E-02
-1.8400E-07,1.416028496809E-02
-1.8380E-07,1.505375347100E-02
-1.8360E-07,1.657890082337E-02
-1.8340E-07,1.747746598907E-02
-1.8320E-07,1.592756454833E-02
-1.8300E-07,1.412641276605E-02
-1.8280E-07,1.429160145111E-02
-1.8260E-07,1.407710482366E-02
-1.8240E-07,1.409269050695E-02
-1.8220E-07,1.550077340566E-02
-1.8200E-07,1.545100911520E-02
-1.8180E-07,1.604086273350E-02
-1.8160E-07,1.688612225465E-02
-1.8140E-07,1.741248295642E-02
-1.8120E-07,1.636076831259E-02
-1.8100E-07,1.568633663468E-02
-1.8080E-07,1.624773834832E-02
-1.8060E-07,1.600225009955E-02
-1.8040E-07,1.626279783435E-02
-1.8020E-07,1.524686786346E-02
-1.8000E-07,1.493719938211E-02
-1.7980E-07,1.536824853159E-02
-1.7960E-07,1.512157517485E-02
-1.7940E-07,1.529045701958E-02
-1.7920E-07,1.426237142645E-02
-1.7900E-07,1.438647202216E-02
-1.7880E-07,1.487012785859E-02
-1.7860E-07,1.402804321609E-02
-1.7840E-07,1.531646373682E-02
-1.7820E-07,1.738736052997E-02
-1.7800E-07,1.684844234027E-02
-1.7780E-07,1.524618660100E-02
-1.7760E-07,1.501421417110E-02
-1.7740E-07,1.660488705151E-02
-1.7720E-07,1.713603149168E-02
-1.7700E-07,1.603301214986E-02
-1.7680E-07,1.496107430197E-02
-1.7660E-07,1.508081072010E-02
-1.7640E-07,1.612048895098E-02
