in s,C1 in V
-1.9800E-07,1.667717398144E-02
-1.9780E-07,1.615794208832E-02
-1.9760E-07,1.649842104875E-02
-1.9740E-07,1.640314721502E-02
-1.9720E-07,1.702974709682E-02
-1.9700E-07,1.781294514425E-02
-1.9680E-07,1.698199353181E-02
-1.9660E-07,1.670201095752E-02
-1.9640E-07,1.714688698761E-02
-1.9620E-07,1.771215648390E-02
-1.9600E-07,1.724494175054E-02
-1.9580E-07,1.639505914412E-02
-1.9560E-07,1.500749328174E-02
-1.9540E-07,1.641417453997E-02
-1.9520E-07,1.731041139923E-02
-1.9500E-07,1.691949293949E-02
-1.9480E-07,1.760840994306E-02
-1.9460E-07,1.763884929009E-02
-1.9440E-07,1.683475236408E-02
-1.9420E-07,1.620164300315E-02
-1.9400E-07,1.679345193319E-02
-1.9380E-07,1.755296039395E-02
-1.9360E-07,1.701422520913E-02
-1.9340E-07,1.624831576832E-02
-1.9320E-07,1.617184720002E-02
-1.9300E-07,1.680617333390E-02
-1.9280E-07,1.666279016994E-02
-1.9260E-07,1.648633387871E-02
-1.9240E-07,1.607828234322E-02
-1.9220E-07,1.636904311366E-02
-1.9200E-07,1.657685237937E-02
-1.9180E-07,1.700049378909E-02
-1.9160E-07,1.677554399706E-02
-1.9140E-07,1.580059594475E-02
-1.9120E-07,1.544018947519E-02
-1.9100E-07,1.653414285742E-02
-1.9080E-07,1.660293872468E-02
-1.9060E-07,1.710936027579E-02
-1.9040E-07,1.782429098152E-02
-1.9020E-07,1.656748653389E-02
-1.9000E-07,1.581256669946E-02
-1.8980E-07,1.643239493482E-02
-1.8960E-07,1.718433034606E-02
-1.8940E-07,1.666833759285E-02
-1.8920E-07,1.663897718303E-02
-1.8900E-07,1.763471328653E-02
-1.8880E-07,1.633864660747E-02
-1.8860E-07,1.579289530404E-02
-1.8840E-07,1.692990140058E-02
-1.8820E-07,1.787779639475E-02
-1.8800E-07,1.635981463827E-02
-1.8780E-07,1.455288260244E-02
-1.8760E-07,1.586954827420E-02
-1.8740E-07,1.804087609984E-02
-1.8720E-07,1.676012828015E-02
-1.8700E-07,1.602955834009E-02
-1.8680E-07,1.702075284906E-02
-1.8660E-07,1.747910371982E-02
-1.8640E-07,1.745854058303E-02
-1.8620E-07,1.713794955052E-02
-1.8600E-07,1.660495643504E-02
-1.8580E-07,1.683767206036E-02
-1.8560E-07,1.612501983531E-02
-1.8540E-07,1.588381287642E-02
-1.8520E-07,1.618366754614E-02
-1.8500E-07,1.659791843034E-02
-1.8480E-07,1.731390385888E-02
-1.8460E-07,1.678125253879E-02
-1.8440E-07,1.642526426353E-02
-1.8420E-07,1.739322879352E-02
-1.8400E-07,1.783313808031E-02
-1.8380E-07,1.761297994293E-02
-1.8360E-07,1.743836487643E-02
-1.8340E-07,1.743625077419E-02
-1.8320E-07,1.746340720914E-02
-1.8300E-07,1.656536777504E-02
-1.8280E-07,1.708793426864E-02
-1.8260E-07,1.697565541603E-02
-1.8240E-07,1.683249390684E-02
-1.8220E-07,1.632964258082E-02
-1.8200E-07,1.665880038403E-02
-1.8180E-07,1.754338220693E-02
-1.8160E-07,1.784340730868E-02
-1.8140E-07,1.774065402336E-02
-1.8120E-07,1.708641993813E-02
-1.8100E-07,1.639746987261E-02
-1.8080E-07,1.594969882630E-02
-1.8060E-07,1.626744001172E-02
-1.8040E-07,1.641316452064E-02
-1.8020E-07,1.513324744068E-02
-1.8000E-07,1.572872345336E-02
-1.7980E-07,1.692339424975E-02
-1.7960E-07,1.614877508022E-02
-1.7940E-07,1.595197171904E-02
-1.7920E-07,1.612978867255E-02
-1.7900E-07,1.592887165956E-02
-1.7880E-07,1.663853713311E-02
-1.7860E-07,1.797614498995E-02
-1.7840E-07,1.689347644337E-02
-1.7820E-07,1.586386906914E-02
-1.7800E-07,1.744134510867E-02
-1.7780E-07,1.842281893827E-02
-1.7760E-07,1.723334212787E-02
-1.7740E-07,1.743585449643E-02
-1.7720E-07,1.750438586809E-02
-1.7700E-07,1.704423055984E-02
-1.7680E-07,1.639665449969E-02
-1.7660E-07,1.643889556639E-02
-1.7640E-07,1.755751735531E-02
-1.7620E-07,1.823731345125E-02
-1.7600E-07,1.672803862952E-02
-1.7580E-07,1.631444246508E-02
-1.7560E-07,1.636574204080E-02
-1.7540E-07,1.673802846111E-02
-1.7520E-07,1.707702196203E-02
-1.7500E-07,1.785482206382E-02
-1.7480E-07,1.674866090529E-02
-1.7460E-07,1.641718876548E-02
-1.7440E-07,1.732933401130E-02
-1.7420E-07,1.724555549212E-02
-1.7400E-07,1.669516201131E-02
-1.7380E-07,1.782448842190E-02
-1.7360E-07,1.699753823690E-02
-1.7340E-07,1.565741161816E-02
-1.7320E-07,1.574158362113E-02
-1.7300E-07,1.581930761226E-02
-1.7280E-07,1.635724884458E-02
-1.7260E-07,1.690949100070E-02
-1.7240E-07,1.711750888266E-02
-1.7220E-07,1.727757249959E-02
-1.7200E-07,1.695112763904E-02
-1.7180E-07,1.627290594392E-02
-1.7160E-07,1.640252043493E-02
-1.7140E-07,1.595837595873E-02
-1.7120E-07,1.677415213548E-02
-1.7100E-07,1.794766793959E-02
-1.7080E-07,1.672209772281E-02
-1.7060E-07,1.560321842320E-02
-1.7040E-07,1.644726536237E-02
-1.7020E-07,1.710992931388E-02
-1.7000E-07,1.693113540299E-02
-1.6980E-07,1.630856814794E-02
-1.6960E-07,1.618336626329E-02
-1.6940E-07,1.656983439811E-02
-1.6920E-07,1.671509929933E-02
-1.6900E-07,1.743138694204E-02
-1.6880E-07,1.719408920966E-02
-1.6860E-07,1.723406809382E-02
-1.6840E-07,1.751127718948E-02
-1.6820E-07,1.805786528625E-02
-1.6800E-07,1.749212034978E-02
-1.6780E-07,1.564390976913E-02
-1.6760E-07,1.547100693919E-02
-1.6740E-07,1.699340502731E-02
-1.6720E-07,1.705811052583E-02
-1.6700E-07,1.701806086116E-02
-1.6680E-07,1.824568836950E-02
-1.6660E-07,1.891059168614E-02
-1.6640E-07,1.768894233741E-02
-1.6620E-07,1.637199354358E-02
-1.6600E-07,1.722734208219E-02
-1.6580E-07,1.799534979276E-02
-1.6560E-07,1.748500411399E-02
-1.6540E-07,1.633853205480E-02
-1.6520E-07,1.657120064832E-02
-1.6500E-07,1.653299313970E-02
-1.6480E-07,1.697233711369E-02
-1.6460E-07,1.818312165327E-02
-1.6440E-07,1.716912790202E-02
-1.6420E-07,1.667549992911E-02
-1.6400E-07,1.639978188090E-02
-1.6380E-07,1.610611538403E-02
-1.6360E-07,1.623485582881E-02
-1.6340E-07,1.701772884466E-02
-1.6320E-07,1.680415934883E-02
-1.6300E-07,1.715415502898E-02
-1.6280E-07,1.701719705947E-02
-1.6260E-07,1.603393089958E-02
-1.6240E-07,1.540281875990E-02
-1.6220E-07,1.685156366788E-02
-1.6200E-07,1.713712672703E-02
-1.6180E-07,1.733809403144E-02
-1.6160E-07,1.672912734561E-02
-1.6140E-07,1.593755391426E-02
-1.6120E-07,1.603207384236E-02
-1.6100E-07,1.711966489442E-02
-1.6080E-07,1.717662272044E-02
-1.6060E-07,1.625036328100E-02
-1.6040E-07,1.641495265998E-02
-1.6020E-07,1.639993415214E-02
-1.6000E-07,1.615885385312E-02
-1.5980E-07,1.651812178083E-02
-1.5960E-07,1.760084946640E-02
-1.5940E-07,1.750665550120E-02
-1.5920E-07,1.603576234542E-02
-1.5900E-07,1.594187664799E-02
-1.5880E-07,1.686969232745E-02
-1.5860E-07,1.718660370447E-02
-1.5840E-07,1.745801997371E-02
-1.5820E-07,1.745254100300E-02
-1.5800E-07,1.669808822684E-02
-1.5780E-07,1.669549635611E-02
-1.5760E-07,1.728058486246E-02
-1.5740E-07,1.733730147593E-02
-1.5720E-07,1.756043844856E-02
-1.5700E-07,1.714531165548E-02
-1.5680E-07,1.667583427392E-02
-1.5660E-07,1.570601501502E-02
-1.5640E-07,1.555478592403E-02
-1.5620E-07,1.659189184196E-02
-1.5600E-07,1.705593449064E-02
-1.5580E-07,1.695949743502E-02
-1.5560E-07,1.711026878096E-02
-1.5540E-07,1.704456909560E-02
-1.5520E-07,1.665166226216E-02
-1.5500E-07,1.629843954928E-02
-1.5480E-07,1.527314093895E-02
-1.5460E-07,1.591755003668E-02
-1.5440E-07,1.677970095538E-02
-1.5420E-07,1.575580258854E-02
-1.5400E-07,1.469578380696E-02
-1.5380E-07,1.611155943014E-02
-1.5360E-07,1.651733667590E-02
-1.5340E-07,1.696197289042E-02
-1.5320E-07,1.764629195444E-02
-1.5300E-07,1.657201229595E-02
-1.5280E-07,1.632403741591E-02
-1.5260E-07,1.642393386923E-02
-1.5240E-07,1.640130319633E-02
-1.5220E-07,1.577063064091E-02
-1.5200E-07,1.673055226915E-02
-1.5180E-07,1.678904491477E-02
-1.5160E-07,1.644777339883E-02
-1.5140E-07,1.692697099410E-02
-1.5120E-07,1.766694589518E-02
-1.5100E-07,1.739183227532E-02
-1.5080E-07,1.624575742520E-02
-1.5060E-07,1.692812210880E-02
-1.5040E-07,1.634348063730E-02
-1.5020E-07,1.580265696160E-02
