in s,C1 in V
-1.9800E-07,1.440007771365E-02
-1.9780E-07,1.448916011490E-02
-1.9760E-07,1.436960763298E-02
-1.9740E-07,1.398976399563E-02
-1.9720E-07,1.426090831868E-02
-1.9700E-07,1.422346356325E-02
-1.9680E-07,1.504861536436E-02
-1.9660E-07,1.581408801489E-02
-1.9640E-07,1.570695378818E-02
-1.9620E-07,1.349884570576E-02
-1.9600E-07,1.178389714099E-02
-1.9580E-07,1.186464886181E-02
-1.9560E-07,1.233598981984E-02
-1.9540E-07,1.354358690791E-02
-1.9520E-07,1.406722581945E-02
-1.9500E-07,1.418982093222E-02
-1.9480E-07,1.391929547302E-02
-1.9460E-07,1.249045060016E-02
-1.9440E-07,1.233772254549E-02
-1.9420E-07,1.332348884083E-02
-1.9400E-07,1.447877214290E-02
-1.9380E-07,1.515741852112E-02
-1.9360E-07,1.521995683201E-02
-1.9340E-07,1.428865986876E-02
-1.9320E-07,1.351643000729E-02
-1.9300E-07,1.463819314726E-02
-1.9280E-07,1.458619927056E-02
-1.9260E-07,1.252333560027E-02
-1.9240E-07,1.325538075529E-02
-1.9220E-07,1.451386717148E-02
-1.9200E-07,1.437375294976E-02
-1.9180E-07,1.406208771281E-02
-1.9160E-07,1.435502498411E-02
-1.9140E-07,1.420321428217E-02
-1.9120E-07,1.412785119377E-02
-1.9100E-07,1.438287665136E-02
-1.9080E-07,1.402399382554E-02
-1.9060E-07,1.314837877639E-02
-1.9040E-07,1.383088502102E-02
-1.9020E-07,1.293175361119E-02
-1.9000E-07,1.259176173247E-02
-1.8980E-07,1.320874803700E-02
-1.8960E-07,1.298001381569E-02
-1.8940E-07,1.323312214576E-02
-1.8920E-07,1.247709543444E-02
-1.8900E-07,1.318553575315E-02
-1.8880E-07,1.457586997189E-02
-1.8860E-07,1.438484965824E-02
-1.8840E-07,1.402558592148E-02
-1.8820E-07,1.361349058337E-02
-1.8800E-07,1.231224807911E-02
-1.8780E-07,1.326310793869E-02
-1.8760E-07,1.419547499157E-02
-1.8740E-07,1.334857494570E-02
-1.8720E-07,1.293615411036E-02
