in s,C1 in V
-1.9800E-07,1.357093845494E-02
-1.9780E-07,1.328950813971E-02
-1.9760E-07,1.438227315433E-02
-1.9740E-07,1.434174153022E-02
-1.9720E-07,1.404415882193E-02
-1.9700E-07,1.447453695349E-02
-1.9680E-07,1.402758873068E-02
-1.9660E-07,1.299892245792E-02
-1.9640E-07,1.295150649734E-02
-1.9620E-07,1.462222003378E-02
-1.9600E-07,1.573798266239E-02
-1.9580E-07,1.533983807079E-02
-1.9560E-07,1.479523648508E-02
-1.9540E-07,1.394277784042E-02
-1.9520E-07,1.407867270522E-02
-1.9500E-07,1.357047232799E-02
-1.9480E-07,1.276585851796E-02
-1.9460E-07,1.251423844136E-02
-1.9440E-07,1.281841584481E-02
-1.9420E-07,1.417477495037E-02
-1.9400E-07,1.448467672802E-02
-1.9380E-07,1.463734936900E-02
-1.9360E-07,1.432014602236E-02
-1.9340E-07,1.386621567421E-02
-1.9320E-07,1.457894147374E-02
-1.9300E-07,1.484598099254E-02
-1.9280E-07,1.430110513233E-02
-1.9260E-07,1.459800378419E-02
-1.9240E-07,1.499974188395E-02
-1.9220E-07,1.428707056679E-02
-1.9200E-07,1.334754257463E-02
-1.9180E-07,1.297573019750E-02
-1.9160E-07,1.392328153364E-02
-1.9140E-07,1.416356275789E-02
-1.9120E-07,1.255476820283E-02
-1.9100E-07,1.343507013284E-02
-1.9080E-07,1.519310214557E-02
-1.9060E-07,1.556583094411E-02
-1.9040E-07,1.377508296631E-02
-1.9020E-07,1.376217204146E-02
-1.9000E-07,1.438609530218E-02
-1.8980E-07,1.342859650962E-02
-1.8960E-07,1.408216702752E-02
-1.8940E-07,1.422858723439E-02
-1.8920E-07,1.447110270150E-02
-1.8900E-07,1.489884286188E-02
-1.8880E-07,1.530799987726E-02
-1.8860E-07,1.494917851873E-02
-1.8840E-07,1.384048369713E-02
-1.8820E-07,1.318598418497E-02
-1.8800E-07,1.388811106794E-02
-1.8780E-07,1.496820543893E-02
-1.8760E-07,1.492417995818E-02
-1.8740E-07,1.495355992578E-02
-1.8720E-07,1.541875927709E-02
-1.8700E-07,1.477579559199E-02
-1.8680E-07,1.412418224849E-02
