in s,C1 in V
-3.6200E-07,2.008937225677E-02
-3.6180E-07,2.006615205668E-02
-3.6160E-07,2.027345375158E-02
-3.6140E-07,2.006912856363E-02
-3.6120E-07,2.015903332271E-02
-3.6100E-07,2.000187170692E-02
-3.6080E-07,1.983559942804E-02
-3.6060E-07,1.910006321035E-02
-3.6040E-07,1.886991989799E-02
-3.6020E-07,1.900016768835E-02
-3.6000E-07,1.891319519840E-02
-3.5980E-07,1.882678848691E-02
-3.5960E-07,1.935471939854E-02
-3.5940E-07,1.930012713186E-02
-3.5920E-07,1.938716341741E-02
-3.5900E-07,1.992427251302E-02
-3.5880E-07,1.953220992349E-02
-3.5860E-07,1.911392035894E-02
-3.5840E-07,1.805618471466E-02
-3.5820E-07,1.883188608102E-02
-3.5800E-07,2.160138051026E-02
-3.5780E-07,2.100116592832E-02
-3.5760E-07,2.017587908544E-02
-3.5740E-07,1.963356669061E-02
-3.5720E-07,2.067732644267E-02
-3.5700E-07,2.048157733865E-02
-3.5680E-07,1.875210712664E-02
-3.5660E-07,1.766740736552E-02
-3.5640E-07,1.876619710587E-02
-3.5620E-07,1.968571190722E-02
-3.5600E-07,1.894100029953E-02
-3.5580E-07,1.973237023689E-02
-3.5560E-07,2.052188870497E-02
-3.5540E-07,2.041872144677E-02
-3.5520E-07,1.974105761386E-02
-3.5500E-07,1.821624553762E-02
-3.5480E-07,1.747173695825E-02
-3.5460E-07,1.820505010895E-02
-3.5440E-07,1.920643468387E-02
-3.5420E-07,2.023879085667E-02
-3.5400E-07,1.954199579544E-02
-3.5380E-07,1.947652661242E-02
-3.5360E-07,1.992388508283E-02
-3.5340E-07,1.989834961481E-02
-3.5320E-07,1.821676661260E-02
-3.5300E-07,1.873423411511E-02
-3.5280E-07,1.854342800565E-02
-3.5260E-07,1.839946229942E-02
-3.5240E-07,1.901330818422E-02
-3.5220E-07,1.904106625356E-02
-3.5200E-07,1.951755323447E-02
-3.5180E-07,2.046996747144E-02
-3.5160E-07,2.026161384769E-02
-3.5140E-07,1.949726996012E-02
-3.5120E-07,1.975983633660E-02
-3.5100E-07,1.979573416524E-02
-3.5080E-07,1.981487796642E-02
-3.5060E-07,2.028484196402E-02
-3.5040E-07,2.080090084113E-02
-3.5020E-07,2.111612000503E-02
-3.5000E-07,1.948629804887E-02
-3.4980E-07,1.942662914284E-02
-3.4960E-07,2.008944722824E-02
