in s,C1 in V
-1.9800E-07,1.487367899157E-02
-1.9780E-07,1.561087436043E-02
-1.9760E-07,1.561584482901E-02
-1.9740E-07,1.485942183994E-02
-1.9720E-07,1.535698185675E-02
-1.9700E-07,1.660329216160E-02
-1.9680E-07,1.630230081268E-02
-1.9660E-07,1.484004613943E-02
-1.9640E-07,1.545384732075E-02
-1.9620E-07,1.574916272424E-02
-1.9600E-07,1.454321128316E-02
-1.9580E-07,1.524519520812E-02
-1.9560E-07,1.441749344580E-02
-1.9540E-07,1.464789240621E-02
-1.9520E-07,1.615392482840E-02
-1.9500E-07,1.609896003269E-02
-1.9480E-07,1.452879115008E-02
-1.9460E-07,1.472871537320E-02
-1.9440E-07,1.667792788707E-02
-1.9420E-07,1.727016895078E-02
-1.9400E-07,1.569794789888E-02
-1.9380E-07,1.413498559035E-02
-1.9360E-07,1.433429234661E-02
-1.9340E-07,1.599966521375E-02
-1.9320E-07,1.608493384905E-02
-1.9300E-07,1.549919108860E-02
-1.9280E-07,1.555926372297E-02
-1.9260E-07,1.548393229954E-02
-1.9240E-07,1.609158861451E-02
-1.9220E-07,1.566922963597E-02
-1.9200E-07,1.507510497235E-02
-1.9180E-07,1.476427839138E-02
-1.9160E-07,1.454447415657E-02
-1.9140E-07,1.615151037462E-02
-1.9120E-07,1.825334104709E-02
-1.9100E-07,1.755901073106E-02
-1.9080E-07,1.574515664019E-02
-1.9060E-07,1.407556255348E-02
-1.9040E-07,1.408614144661E-02
-1.9020E-07,1.501546121202E-02
-1.9000E-07,1.542563104071E-02
-1.8980E-07,1.553435550071E-02
-1.8960E-07,1.562570520677E-02
-1.8940E-07,1.557342541404E-02
-1.8920E-07,1.510323603637E-02
-1.8900E-07,1.495117806829E-02
-1.8880E-07,1.543863323517E-02
-1.8860E-07,1.584957140498E-02
-1.8840E-07,1.641443111934E-02
-1.8820E-07,1.615414834581E-02
-1.8800E-07,1.534211049788E-02
-1.8780E-07,1.589144180529E-02
-1.8760E-07,1.596536180936E-02
-1.8740E-07,1.531902487390E-02
-1.8720E-07,1.573971305974E-02
-1.8700E-07,1.610458056442E-02
-1.8680E-07,1.567931539379E-02
-1.8660E-07,1.643901198171E-02
-1.8640E-07,1.580777644180E-02
-1.8620E-07,1.514222585596E-02
