in s,C1 in V
-1.9800E-07,1.803145623766E-02
-1.9780E-07,1.670111223124E-02
-1.9760E-07,1.569758282043E-02
-1.9740E-07,1.573700570501E-02
-1.9720E-07,1.541529336013E-02
-1.9700E-07,1.479507536627E-02
-1.9680E-07,1.470672405325E-02
-1.9660E-07,1.463552677073E-02
-1.9640E-07,1.454771003686E-02
-1.9620E-07,1.554629459046E-02
-1.9600E-07,1.752954089083E-02
-1.9580E-07,1.747154370882E-02
-1.9560E-07,1.690223646350E-02
-1.9540E-07,1.500229324214E-02
-1.9520E-07,1.536185779609E-02
-1.9500E-07,1.568398690782E-02
-1.9480E-07,1.595589491539E-02
-1.9460E-07,1.638693195768E-02
-1.9440E-07,1.533443546854E-02
-1.9420E-07,1.471160138957E-02
-1.9400E-07,1.557915956713E-02
-1.9380E-07,1.452421183698E-02
-1.9360E-07,1.414955799468E-02
-1.9340E-07,1.604856430553E-02
-1.9320E-07,1.628051624633E-02
-1.9300E-07,1.580147790723E-02
-1.9280E-07,1.506491118111E-02
-1.9260E-07,1.592827375047E-02
-1.9240E-07,1.530287341215E-02
-1.9220E-07,1.381339478306E-02
-1.9200E-07,1.532072453760E-02
-1.9180E-07,1.583944839425E-02
-1.9160E-07,1.404525824822E-02
-1.9140E-07,1.373139183037E-02
-1.9120E-07,1.512929025106E-02
-1.9100E-07,1.441751998849E-02
-1.9080E-07,1.402174468152E-02
-1.9060E-07,1.434179321863E-02
-1.9040E-07,1.566937771626E-02
-1.9020E-07,1.502663894556E-02
-1.9000E-07,1.510415059514E-02
-1.8980E-07,1.580653452314E-02
-1.8960E-07,1.583677037619E-02
-1.8940E-07,1.483090613969E-02
-1.8920E-07,1.498620697297E-02
-1.8900E-07,1.573325247504E-02
-1.8880E-07,1.523531527258E-02
-1.8860E-07,1.559508564882E-02
-1.8840E-07,1.602677415125E-02
-1.8820E-07,1.565588750876E-02
-1.8800E-07,1.573033277877E-02
-1.8780E-07,1.547173756175E-02
-1.8760E-07,1.542249620892E-02
-1.8740E-07,1.568814479746E-02
-1.8720E-07,1.427398129366E-02
-1.8700E-07,1.439983510412E-02
-1.8680E-07,1.436114051379E-02
-1.8660E-07,1.456882777624E-02
-1.8640E-07,1.524677054025E-02
-1.8620E-07,1.686906321906E-02
-1.8600E-07,1.612403915264E-02
-1.8580E-07,1.415541834198E-02
-1.8560E-07,1.349644335918E-02
-1.8540E-07,1.414797567762E-02
-1.8520E-07,1.488400829025E-02
-1.8500E-07,1.456662380137E-02
-1.8480E-07,1.442440385930E-02
-1.8460E-07,1.534838109277E-02
-1.8440E-07,1.533836332150E-02
-1.8420E-07,1.567452047952E-02
-1.8400E-07,1.499751136638E-02
-1.8380E-07,1.503663343377E-02
-1.8360E-07,1.518526180647E-02
