in s,C1 in V
-1.9800E-07,1.553999838419E-02
-1.9780E-07,1.587308776565E-02
-1.9760E-07,1.622556122951E-02
-1.9740E-07,1.667493321933E-02
-1.9720E-07,1.572278999723E-02
-1.9700E-07,1.545262868516E-02
-1.9680E-07,1.631553490646E-02
-1.9660E-07,1.701869742013E-02
-1.9640E-07,1.710301983170E-02
-1.9620E-07,1.629856620915E-02
-1.9600E-07,1.639506007545E-02
-1.9580E-07,1.542002680711E-02
-1.9560E-07,1.440737043507E-02
-1.9540E-07,1.605968476273E-02
-1.9520E-07,1.713059210218E-02
-1.9500E-07,1.573009761982E-02
-1.9480E-07,1.594523266889E-02
-1.9460E-07,1.623639809899E-02
-1.9440E-07,1.593254386447E-02
-1.9420E-07,1.623675805517E-02
-1.9400E-07,1.593828779645E-02
-1.9380E-07,1.550528147258E-02
-1.9360E-07,1.493021306582E-02
-1.9340E-07,1.651106747799E-02
-1.9320E-07,1.766509628855E-02
-1.9300E-07,1.718886449002E-02
-1.9280E-07,1.689403104596E-02
-1.9260E-07,1.743292548694E-02
-1.9240E-07,1.596134687774E-02
-1.9220E-07,1.591950395145E-02
-1.9200E-07,1.645470476709E-02
-1.9180E-07,1.690844512545E-02
-1.9160E-07,1.668886999600E-02
-1.9140E-07,1.576995869167E-02
-1.9120E-07,1.493499866687E-02
-1.9100E-07,1.562533081509E-02
-1.9080E-07,1.608803142793E-02
-1.9060E-07,1.643933608197E-02
-1.9040E-07,1.670114529319E-02
-1.9020E-07,1.728372854181E-02
-1.9000E-07,1.572913975455E-02
-1.8980E-07,1.487620613538E-02
-1.8960E-07,1.547529521398E-02
-1.8940E-07,1.501187748276E-02
-1.8920E-07,1.581401630305E-02
-1.8900E-07,1.646342846565E-02
-1.8880E-07,1.517463075928E-02
-1.8860E-07,1.479303530417E-02
-1.8840E-07,1.587592178024E-02
-1.8820E-07,1.579197282903E-02
-1.8800E-07,1.590736555867E-02
-1.8780E-07,1.568914829753E-02
-1.8760E-07,1.559929057024E-02
-1.8740E-07,1.589658177458E-02
-1.8720E-07,1.570053092204E-02
-1.8700E-07,1.534229303710E-02
-1.8680E-07,1.544413735159E-02
-1.8660E-07,1.500953380950E-02
-1.8640E-07,1.544652526267E-02
-1.8620E-07,1.587509802543E-02
-1.8600E-07,1.528683696873E-02
-1.8580E-07,1.695259959437E-02
-1.8560E-07,1.681087651290E-02
-1.8540E-07,1.625602199696E-02
-1.8520E-07,1.608442907222E-02
-1.8500E-07,1.581182071008E-02
