in s,C1 in V
-1.9800E-07,1.495300252922E-02
-1.9780E-07,1.389204683714E-02
-1.9760E-07,1.402912913822E-02
-1.9740E-07,1.410616674460E-02
-1.9720E-07,1.473615943454E-02
-1.9700E-07,1.458489122801E-02
-1.9680E-07,1.330226912163E-02
-1.9660E-07,1.290335851721E-02
-1.9640E-07,1.389075788669E-02
-1.9620E-07,1.476712637581E-02
-1.9600E-07,1.473062830977E-02
-1.9580E-07,1.461547213607E-02
-1.9560E-07,1.494766279124E-02
-1.9540E-07,1.430615616031E-02
-1.9520E-07,1.359998407774E-02
-1.9500E-07,1.310971212573E-02
-1.9480E-07,1.362742549740E-02
-1.9460E-07,1.378203482367E-02
-1.9440E-07,1.407494322397E-02
-1.9420E-07,1.361387521960E-02
-1.9400E-07,1.289509722032E-02
-1.9380E-07,1.361858398654E-02
-1.9360E-07,1.397395153530E-02
-1.9340E-07,1.485429770313E-02
-1.9320E-07,1.314565512352E-02
-1.9300E-07,1.293316689320E-02
-1.9280E-07,1.468880307861E-02
-1.9260E-07,1.510661068372E-02
-1.9240E-07,1.356425714679E-02
-1.9220E-07,1.280073701404E-02
-1.9200E-07,1.255171812139E-02
-1.9180E-07,1.276256629266E-02
-1.9160E-07,1.356192092411E-02
-1.9140E-07,1.368470742367E-02
-1.9120E-07,1.443206072785E-02
-1.9100E-07,1.500855312683E-02
-1.9080E-07,1.423289041035E-02
-1.9060E-07,1.335218102671E-02
-1.9040E-07,1.305549145676E-02
-1.9020E-07,1.294460260309E-02
-1.9000E-07,1.451754030772E-02
-1.8980E-07,1.454498871230E-02
-1.8960E-07,1.438315697946E-02
-1.8940E-07,1.460590745322E-02
-1.8920E-07,1.524781688116E-02
-1.8900E-07,1.455924306996E-02
-1.8880E-07,1.429141378961E-02
-1.8860E-07,1.292926232330E-02
-1.8840E-07,1.263280325569E-02
-1.8820E-07,1.363399039023E-02
-1.8800E-07,1.395172319375E-02
-1.8780E-07,1.489219228737E-02
-1.8760E-07,1.487412043847E-02
-1.8740E-07,1.564692678861E-02
-1.8720E-07,1.514024865814E-02
-1.8700E-07,1.476206230931E-02
-1.8680E-07,1.425226238556E-02
-1.8660E-07,1.353401710279E-02
-1.8640E-07,1.378933546133E-02
-1.8620E-07,1.425010870211E-02
-1.8600E-07,1.323168977164E-02
-1.8580E-07,1.323895129375E-02
-1.8560E-07,1.452565212734E-02
-1.8540E-07,1.449272568338E-02
-1.8520E-07,1.407616558485E-02
-1.8500E-07,1.397875715978E-02
-1.8480E-07,1.468050871976E-02
-1.8460E-07,1.552861715667E-02
-1.8440E-07,1.482703044079E-02
-1.8420E-07,1.371924831532E-02
-1.8400E-07,1.397346212529E-02
-1.8380E-07,1.351019526832E-02
-1.8360E-07,1.243182570674E-02
-1.8340E-07,1.274476452731E-02
-1.8320E-07,1.395125939511E-02
-1.8300E-07,1.411228506826E-02
-1.8280E-07,1.495108586736E-02
-1.8260E-07,1.424670704640E-02
-1.8240E-07,1.372451960109E-02
-1.8220E-07,1.343028546311E-02
-1.8200E-07,1.325506876223E-02
-1.8180E-07,1.233059094287E-02
-1.8160E-07,1.303649201058E-02
-1.8140E-07,1.383281053044E-02
-1.8120E-07,1.317159338854E-02
-1.8100E-07,1.328557004221E-02
-1.8080E-07,1.336222580634E-02
-1.8060E-07,1.296061110683E-02
-1.8040E-07,1.255413443781E-02
-1.8020E-07,1.240299195982E-02
-1.8000E-07,1.402280732058E-02
-1.7980E-07,1.499098884873E-02
-1.7960E-07,1.441999218427E-02
-1.7940E-07,1.323389560916E-02
-1.7920E-07,1.459651506506E-02
-1.7900E-07,1.496163262986E-02
-1.7880E-07,1.385568008758E-02
-1.7860E-07,1.373822866939E-02
-1.7840E-07,1.438636305742E-02
-1.7820E-07,1.377397748642E-02
-1.7800E-07,1.473427024670E-02
-1.7780E-07,1.471603727899E-02
-1.7760E-07,1.384435893036E-02
-1.7740E-07,1.379320417531E-02
-1.7720E-07,1.367112594657E-02
-1.7700E-07,1.422337415628E-02
-1.7680E-07,1.443101298995E-02
-1.7660E-07,1.498874668963E-02
-1.7640E-07,1.467816644348E-02
-1.7620E-07,1.448243456893E-02
-1.7600E-07,1.410902776755E-02
-1.7580E-07,1.420484921895E-02
-1.7560E-07,1.506534843706E-02
-1.7540E-07,1.509513213299E-02
-1.7520E-07,1.412482532673E-02
-1.7500E-07,1.401861357503E-02
-1.7480E-07,1.472945949994E-02
-1.7460E-07,1.388971527107E-02
-1.7440E-07,1.465740819462E-02
-1.7420E-07,1.439759061672E-02
-1.7400E-07,1.337774396874E-02
-1.7380E-07,1.484174952842E-02
-1.7360E-07,1.547410498373E-02
-1.7340E-07,1.520370990969E-02
-1.7320E-07,1.399400430731E-02
-1.7300E-07,1.288822452538E-02
-1.7280E-07,1.376867360435E-02
-1.7260E-07,1.367587150075E-02
-1.7240E-07,1.345704608597E-02
-1.7220E-07,1.426475700922E-02
-1.7200E-07,1.525442834012E-02
-1.7180E-07,1.531560878269E-02
-1.7160E-07,1.535472805612E-02
-1.7140E-07,1.551566758193E-02
-1.7120E-07,1.467327653430E-02
-1.7100E-07,1.384897689335E-02
-1.7080E-07,1.404493740760E-02
-1.7060E-07,1.427062806673E-02
-1.7040E-07,1.398313903250E-02
-1.7020E-07,1.402192442678E-02
-1.7000E-07,1.438349644653E-02
-1.6980E-07,1.400811198167E-02
-1.6960E-07,1.376521467231E-02
-1.6940E-07,1.420733072795E-02
-1.6920E-07,1.433784021996E-02
-1.6900E-07,1.402531863190E-02
-1.6880E-07,1.398586967029E-02
-1.6860E-07,1.313887090422E-02
-1.6840E-07,1.386497748084E-02
-1.6820E-07,1.461498738267E-02
-1.6800E-07,1.474818793125E-02
-1.6780E-07,1.443127701990E-02
-1.6760E-07,1.428487590514E-02
-1.6740E-07,1.417972399853E-02
-1.6720E-07,1.435267292894E-02
-1.6700E-07,1.431788477115E-02
-1.6680E-07,1.350105573423E-02
-1.6660E-07,1.287500347011E-02
-1.6640E-07,1.331179422326E-02
-1.6620E-07,1.412004391663E-02
-1.6600E-07,1.427365160547E-02
-1.6580E-07,1.490796563216E-02
-1.6560E-07,1.515876521356E-02
-1.6540E-07,1.456022049300E-02
-1.6520E-07,1.378850565292E-02
-1.6500E-07,1.337451879866E-02
-1.6480E-07,1.379418066703E-02
-1.6460E-07,1.488518920727E-02
-1.6440E-07,1.456967155449E-02
-1.6420E-07,1.424980462529E-02
-1.6400E-07,1.415258386172E-02
-1.6380E-07,1.434969269671E-02
-1.6360E-07,1.430923138745E-02
-1.6340E-07,1.305643581785E-02
-1.6320E-07,1.344827069901E-02
-1.6300E-07,1.405392560177E-02
-1.6280E-07,1.388906800188E-02
-1.6260E-07,1.332053421997E-02
-1.6240E-07,1.426337585784E-02
-1.6220E-07,1.446618764661E-02
-1.6200E-07,1.296645189635E-02
-1.6180E-07,1.403538296930E-02
-1.6160E-07,1.481348295696E-02
-1.6140E-07,1.448367462493E-02
-1.6120E-07,1.450898238458E-02
-1.6100E-07,1.502753348090E-02
-1.6080E-07,1.478113207035E-02
-1.6060E-07,1.472898126580E-02
-1.6040E-07,1.417115117423E-02
-1.6020E-07,1.414157516323E-02
