in s,C1 in V,C3 in V
-2.0600E-07,1.552926396020E-02,9.20115311164E-05
-2.0580E-07,1.525974572636E-02,1.37817956740E-04
-2.0560E-07,1.482284740545E-02,1.38286668109E-04
-2.0540E-07,1.520442702807E-02,1.30802257219E-04
-2.0520E-07,1.583041270263E-02,1.36299377074E-04
-2.0500E-07,1.674646205269E-02,1.38921795180E-04
-2.0480E-07,1.594952327199E-02,1.20516905328E-04
-2.0460E-07,1.496529272757E-02,1.05321865296E-04
-2.0440E-07,1.595731890760E-02,1.16439540172E-04
-2.0420E-07,1.781044640578E-02,1.08982975828E-04
-2.0400E-07,1.753797913901E-02,1.06034478405E-04
-2.0380E-07,1.574228537269E-02,1.08979716199E-04
-2.0360E-07,1.431511501782E-02,1.25958937453E-04
-2.0340E-07,1.431252687238E-02,1.31999891484E-04
-2.0320E-07,1.525891405530E-02,1.25310236355E-04
-2.0300E-07,1.509257611819E-02,1.17582889972E-04
-2.0280E-07,1.609803802334E-02,1.13571741851E-04
-2.0260E-07,1.729665995575E-02,1.29831725964E-04
-2.0240E-07,1.624912927859E-02,1.40042187879E-04
-2.0220E-07,1.550479904748E-02,1.35208425811E-04
-2.0200E-07,1.541112150066E-02,1.39899602393E-04
-2.0180E-07,1.552975383587E-02,1.30009829765E-04
-2.0160E-07,1.563510038890E-02,1.27087944886E-04
-2.0140E-07,1.649652766995E-02,1.02021642262E-04
-2.0120E-07,1.669485886581E-02,9.80562220793E-05
-2.0100E-07,1.639978886582E-02,1.25376907410E-04
-2.0080E-07,1.676221909933E-02,1.26262618462E-04
-2.0060E-07,1.576303384267E-02,8.81470080931E-05
-2.0040E-07,1.624885779805E-02,7.21438943874E-05
-2.0020E-07,1.667305101641E-02,8.74268047046E-05
-2.0000E-07,1.706234105863E-02,1.14852415165E-04
-1.9980E-07,1.589747584425E-02,1.34830774507E-04
-1.9960E-07,1.615240723826E-02,1.04206315475E-04
-1.9940E-07,1.628273279406E-02,1.06399440439E-04
-1.9920E-07,1.636208985932E-02,1.09500302235E-04
-1.9900E-07,1.657332126982E-02,1.02481960086E-04
-1.9880E-07,1.637943946756E-02,9.92780241650E-05
-1.9860E-07,1.629292472266E-02,1.12606193172E-04
-1.9840E-07,1.648293268867E-02,9.30611200165E-05
-1.9820E-07,1.773695806973E-02,9.53373422381E-05
-1.9800E-07,1.774739679880E-02,1.01362091256E-04
