in s,C1 in V
-1.9800E-07,1.502402565442E-02
-1.9780E-07,1.477579372935E-02
-1.9760E-07,1.408934566192E-02
-1.9740E-07,1.453403682448E-02
-1.9720E-07,1.571919136681E-02
-1.9700E-07,1.426068573259E-02
-1.9680E-07,1.319615609013E-02
-1.9660E-07,1.402496146969E-02
-1.9640E-07,1.486223722808E-02
-1.9620E-07,1.597128548659E-02
-1.9600E-07,1.577585442923E-02
-1.9580E-07,1.487277979963E-02
-1.9560E-07,1.455844725482E-02
-1.9540E-07,1.611105372198E-02
-1.9520E-07,1.614721232094E-02
-1.9500E-07,1.574466723017E-02
-1.9480E-07,1.565558576025E-02
-1.9460E-07,1.551306034438E-02
-1.9440E-07,1.564167133532E-02
-1.9420E-07,1.494559059851E-02
-1.9400E-07,1.479323507287E-02
-1.9380E-07,1.592733870260E-02
-1.9360E-07,1.565824002959E-02
-1.9340E-07,1.480378090404E-02
-1.9320E-07,1.520109382458E-02
-1.9300E-07,1.531551006250E-02
-1.9280E-07,1.518035559915E-02
-1.9260E-07,1.540469816886E-02
-1.9240E-07,1.578022745438E-02
-1.9220E-07,1.511348384432E-02
-1.9200E-07,1.520299511962E-02
-1.9180E-07,1.458226489834E-02
-1.9160E-07,1.473126719706E-02
-1.9140E-07,1.565845889039E-02
-1.9120E-07,1.587251826189E-02
-1.9100E-07,1.458114731126E-02
-1.9080E-07,1.459986223839E-02
-1.9060E-07,1.471820865758E-02
-1.9040E-07,1.410685033537E-02
-1.9020E-07,1.384901274927E-02
-1.9000E-07,1.366175591014E-02
-1.8980E-07,1.446786030196E-02
-1.8960E-07,1.558281500824E-02
-1.8940E-07,1.522199968807E-02
-1.8920E-07,1.577990242280E-02
-1.8900E-07,1.550863795914E-02
-1.8880E-07,1.497310140170E-02
-1.8860E-07,1.516164765693E-02
-1.8840E-07,1.599311987869E-02
-1.8820E-07,1.563781752251E-02
-1.8800E-07,1.570006991737E-02
-1.8780E-07,1.593908687122E-02
-1.8760E-07,1.635993151925E-02
-1.8740E-07,1.605316643603E-02
-1.8720E-07,1.536425828002E-02
-1.8700E-07,1.501732571982E-02
-1.8680E-07,1.513754409738E-02
-1.8660E-07,1.601163084619E-02
-1.8640E-07,1.560674208216E-02
-1.8620E-07,1.531830403022E-02
-1.8600E-07,1.473823907785E-02
-1.8580E-07,1.422702587210E-02
-1.8560E-07,1.447811462916E-02
-1.8540E-07,1.417692583986E-02
-1.8520E-07,1.498829034157E-02
-1.8500E-07,1.583677642979E-02
-1.8480E-07,1.574909334071E-02
-1.8460E-07,1.578513692133E-02
-1.8440E-07,1.535706893541E-02
-1.8420E-07,1.539112693630E-02
-1.8400E-07,1.499556490220E-02
-1.8380E-07,1.477646335028E-02
-1.8360E-07,1.637232928537E-02
-1.8340E-07,1.573979781009E-02
-1.8320E-07,1.482769540511E-02
-1.8300E-07,1.474039928056E-02
-1.8280E-07,1.529956302606E-02
-1.8260E-07,1.612822963856E-02
