in s,C1 in V
-1.9800E-07,1.394672012888E-02
-1.9780E-07,1.438225266524E-02
-1.9760E-07,1.531284322031E-02
-1.9740E-07,1.525331401266E-02
-1.9720E-07,1.447555302642E-02
-1.9700E-07,1.488020663150E-02
-1.9680E-07,1.504217713140E-02
-1.9660E-07,1.339463210665E-02
-1.9640E-07,1.346108988859E-02
-1.9620E-07,1.491147485562E-02
-1.9600E-07,1.504569240846E-02
-1.9580E-07,1.647994221188E-02
-1.9560E-07,1.650404670276E-02
-1.9540E-07,1.467329236679E-02
-1.9520E-07,1.451389697380E-02
-1.9500E-07,1.602028143592E-02
-1.9480E-07,1.559538041241E-02
-1.9460E-07,1.423068829812E-02
-1.9440E-07,1.374938311987E-02
-1.9420E-07,1.461366723292E-02
-1.9400E-07,1.395178885199E-02
-1.9380E-07,1.331761359237E-02
-1.9360E-07,1.339942143299E-02
-1.9340E-07,1.353475843556E-02
-1.9320E-07,1.435312601738E-02
-1.9300E-07,1.509015374817E-02
-1.9280E-07,1.504652314819E-02
-1.9260E-07,1.520342352800E-02
-1.9240E-07,1.593595203944E-02
-1.9220E-07,1.459587990306E-02
-1.9200E-07,1.374175139703E-02
-1.9180E-07,1.379969037138E-02
-1.9160E-07,1.389555978589E-02
-1.9140E-07,1.433621133678E-02
-1.9120E-07,1.494558221661E-02
-1.9100E-07,1.518845484592E-02
-1.9080E-07,1.370396065526E-02
-1.9060E-07,1.335673659109E-02
-1.9040E-07,1.439228207804E-02
-1.9020E-07,1.430516988970E-02
-1.9000E-07,1.429661941715E-02
-1.8980E-07,1.436741343699E-02
-1.8960E-07,1.333535994403E-02
-1.8940E-07,1.390703414567E-02
-1.8920E-07,1.525408840738E-02
-1.8900E-07,1.547909221612E-02
-1.8880E-07,1.502688481472E-02
-1.8860E-07,1.420520172454E-02
-1.8840E-07,1.436134913005E-02
-1.8820E-07,1.435463475995E-02
-1.8800E-07,1.519378713332E-02
-1.8780E-07,1.441466175951E-02
-1.8760E-07,1.374687273987E-02
-1.8740E-07,1.461854270659E-02
-1.8720E-07,1.415008279495E-02
-1.8700E-07,1.376872389577E-02
-1.8680E-07,1.433407022618E-02
-1.8660E-07,1.473382600583E-02
-1.8640E-07,1.566083981656E-02
-1.8620E-07,1.556284931488E-02
-1.8600E-07,1.556840605102E-02
-1.8580E-07,1.433843999170E-02
-1.8560E-07,1.473160014488E-02
-1.8540E-07,1.377955145203E-02
-1.8520E-07,1.433735919185E-02
-1.8500E-07,1.508258395828E-02
-1.8480E-07,1.587777092122E-02
-1.8460E-07,1.480838536285E-02
-1.8440E-07,1.397844144143E-02
-1.8420E-07,1.444141539745E-02
