in s,C1 in V
-1.9800E-07,1.585416748188E-02
-1.9780E-07,1.651829547249E-02
-1.9760E-07,1.577083273791E-02
-1.9740E-07,1.626137104817E-02
-1.9720E-07,1.674267250113E-02
-1.9700E-07,1.598971077241E-02
-1.9680E-07,1.521233395673E-02
-1.9660E-07,1.471438883804E-02
-1.9640E-07,1.505356720649E-02
-1.9620E-07,1.595504368655E-02
-1.9600E-07,1.610415448435E-02
-1.9580E-07,1.579578892328E-02
-1.9560E-07,1.470860858448E-02
-1.9540E-07,1.491040616296E-02
-1.9520E-07,1.526817140169E-02
-1.9500E-07,1.567493910901E-02
-1.9480E-07,1.585972840898E-02
-1.9460E-07,1.581850015558E-02
-1.9440E-07,1.504535713233E-02
-1.9420E-07,1.543060663156E-02
-1.9400E-07,1.544624214061E-02
-1.9380E-07,1.546104597859E-02
-1.9360E-07,1.450008126907E-02
-1.9340E-07,1.545154835097E-02
-1.9320E-07,1.654577693902E-02
-1.9300E-07,1.594352276064E-02
-1.9280E-07,1.596568218432E-02
-1.9260E-07,1.477754927240E-02
-1.9240E-07,1.455071168952E-02
-1.9220E-07,1.584305959754E-02
-1.9200E-07,1.706809430383E-02
-1.9180E-07,1.515457007103E-02
-1.9160E-07,1.507368284278E-02
-1.9140E-07,1.502629063092E-02
-1.9120E-07,1.490696632303E-02
-1.9100E-07,1.590490174480E-02
-1.9080E-07,1.654479672201E-02
-1.9060E-07,1.522238572128E-02
-1.9040E-07,1.449218318798E-02
-1.9020E-07,1.490065800957E-02
-1.9000E-07,1.522630705498E-02
-1.8980E-07,1.484394186176E-02
-1.8960E-07,1.489306866191E-02
-1.8940E-07,1.500135586597E-02
-1.8920E-07,1.600236139260E-02
-1.8900E-07,1.547212778591E-02
-1.8880E-07,1.437892644666E-02
-1.8860E-07,1.478740639053E-02
-1.8840E-07,1.511165891774E-02
-1.8820E-07,1.466494725086E-02
-1.8800E-07,1.490031342022E-02
-1.8780E-07,1.515450208448E-02
-1.8760E-07,1.609371528961E-02
-1.8740E-07,1.647599433549E-02
-1.8720E-07,1.574776154943E-02
-1.8700E-07,1.538724332117E-02
-1.8680E-07,1.523828991689E-02
-1.8660E-07,1.287919721566E-02
-1.8640E-07,1.312711854465E-02
-1.8620E-07,1.638280154206E-02
-1.8600E-07,1.797985118814E-02
-1.8580E-07,1.586139361374E-02
-1.8560E-07,1.481019073166E-02
-1.8540E-07,1.538214246742E-02
-1.8520E-07,1.599835670553E-02
-1.8500E-07,1.529976326041E-02
-1.8480E-07,1.503922949545E-02
-1.8460E-07,1.454151487909E-02
-1.8440E-07,1.431636950932E-02
-1.8420E-07,1.486076434143E-02
-1.8400E-07,1.547554387711E-02
-1.8380E-07,1.493934188969E-02
-1.8360E-07,1.397412429564E-02
-1.8340E-07,1.489534667693E-02
-1.8320E-07,1.528337198310E-02
-1.8300E-07,1.440763260238E-02
-1.8280E-07,1.457711235620E-02
-1.8260E-07,1.522963979281E-02
-1.8240E-07,1.529392479919E-02
-1.8220E-07,1.508438280784E-02
-1.8200E-07,1.589592379518E-02
-1.8180E-07,1.597645013593E-02
-1.8160E-07,1.561682830565E-02
-1.8140E-07,1.421580716036E-02
-1.8120E-07,1.465955256484E-02
-1.8100E-07,1.605639812537E-02
-1.8080E-07,1.505048080347E-02
-1.8060E-07,1.507705376483E-02
-1.8040E-07,1.656017192639E-02
-1.8020E-07,1.615132364444E-02
-1.8000E-07,1.635119571350E-02
-1.7980E-07,1.671372606419E-02
-1.7960E-07,1.564191673882E-02
-1.7940E-07,1.471255692653E-02
-1.7920E-07,1.537963627838E-02
-1.7900E-07,1.469541034661E-02
-1.7880E-07,1.442629071884E-02
-1.7860E-07,1.460968582891E-02
-1.7840E-07,1.556648100726E-02
-1.7820E-07,1.542553371750E-02
-1.7800E-07,1.416865616105E-02
-1.7780E-07,1.379474737681E-02
-1.7760E-07,1.552015981637E-02
-1.7740E-07,1.602967289276E-02
-1.7720E-07,1.577010910027E-02
-1.7700E-07,1.538868174888E-02
-1.7680E-07,1.619502595626E-02
-1.7660E-07,1.598562412895E-02
-1.7640E-07,1.522503812797E-02
-1.7620E-07,1.465081117116E-02
-1.7600E-07,1.561182244681E-02
-1.7580E-07,1.596354898997E-02
-1.7560E-07,1.534590237774E-02
-1.7540E-07,1.501288470812E-02
-1.7520E-07,1.489020950161E-02
-1.7500E-07,1.398784360848E-02
-1.7480E-07,1.468683472835E-02
-1.7460E-07,1.570548276417E-02
-1.7440E-07,1.558059613220E-02
-1.7420E-07,1.583465161733E-02
-1.7400E-07,1.551003587432E-02
-1.7380E-07,1.506588394754E-02
-1.7360E-07,1.393709165044E-02
-1.7340E-07,1.339785960503E-02
-1.7320E-07,1.458649822511E-02
-1.7300E-07,1.502945153974E-02
-1.7280E-07,1.423829673789E-02
-1.7260E-07,1.461741487496E-02
-1.7240E-07,1.648202558048E-02
-1.7220E-07,1.609083098359E-02
-1.7200E-07,1.528292867355E-02
-1.7180E-07,1.604222618975E-02
-1.7160E-07,1.566766361706E-02
-1.7140E-07,1.437645192258E-02
-1.7120E-07,1.422809735872E-02
-1.7100E-07,1.467666747980E-02
-1.7080E-07,1.548339399509E-02
-1.7060E-07,1.605907614343E-02
-1.7040E-07,1.664029267617E-02
-1.7020E-07,1.517578979023E-02
-1.7000E-07,1.499427269213E-02
-1.6980E-07,1.535354667343E-02
-1.6960E-07,1.639743681066E-02
-1.6940E-07,1.555676777847E-02
-1.6920E-07,1.450176649727E-02
-1.6900E-07,1.391329496168E-02
-1.6880E-07,1.461081086658E-02
-1.6860E-07,1.497380501591E-02
-1.6840E-07,1.514503798448E-02
-1.6820E-07,1.519775596447E-02
-1.6800E-07,1.488258848898E-02
-1.6780E-07,1.431967430748E-02
-1.6760E-07,1.391103371046E-02
-1.6740E-07,1.359943133779E-02
-1.6720E-07,1.433682787232E-02
-1.6700E-07,1.560363612138E-02
-1.6680E-07,1.617668355815E-02
-1.6660E-07,1.528606629930E-02
-1.6640E-07,1.485241736285E-02
-1.6620E-07,1.462504287250E-02
-1.6600E-07,1.439572145231E-02
-1.6580E-07,1.419368545525E-02
-1.6560E-07,1.489439765923E-02
-1.6540E-07,1.549412329681E-02
-1.6520E-07,1.457634727471E-02
-1.6500E-07,1.588588227518E-02
-1.6480E-07,1.628642269410E-02
-1.6460E-07,1.531048185192E-02
-1.6440E-07,1.474014456384E-02
-1.6420E-07,1.444497724064E-02
-1.6400E-07,1.509336774237E-02
-1.6380E-07,1.455544746481E-02
-1.6360E-07,1.471132059582E-02
-1.6340E-07,1.491268324666E-02
-1.6320E-07,1.438440262340E-02
-1.6300E-07,1.457308997400E-02
-1.6280E-07,1.474013478495E-02
-1.6260E-07,1.414275794290E-02
-1.6240E-07,1.400072054006E-02
-1.6220E-07,1.518375958316E-02
-1.6200E-07,1.561508952640E-02
-1.6180E-07,1.505094506778E-02
-1.6160E-07,1.373007494025E-02
-1.6140E-07,1.263528336771E-02
-1.6120E-07,1.287198179401E-02
-1.6100E-07,1.371199703775E-02
-1.6080E-07,1.562956786714E-02
-1.6060E-07,1.645865497179E-02
-1.6040E-07,1.674008714966E-02
-1.6020E-07,1.586648422293E-02
-1.6000E-07,1.560782055370E-02
-1.5980E-07,1.468321234919E-02
-1.5960E-07,1.389225964434E-02
-1.5940E-07,1.422201768495E-02
-1.5920E-07,1.592903929763E-02
-1.5900E-07,1.594278655015E-02
-1.5880E-07,1.501364420168E-02
-1.5860E-07,1.348752687685E-02
-1.5840E-07,1.301563411020E-02
-1.5820E-07,1.403694246896E-02
-1.5800E-07,1.495615971275E-02
-1.5780E-07,1.533482802100E-02
-1.5760E-07,1.575673484243E-02
-1.5740E-07,1.593475203030E-02
-1.5720E-07,1.590646916069E-02
-1.5700E-07,1.592303599231E-02
-1.5680E-07,1.573424852453E-02
-1.5660E-07,1.473036614247E-02
-1.5640E-07,1.470273519866E-02
-1.5620E-07,1.528865491040E-02
-1.5600E-07,1.499912814237E-02
-1.5580E-07,1.599322930910E-02
-1.5560E-07,1.609943081625E-02
-1.5540E-07,1.503515449353E-02
-1.5520E-07,1.364196204580E-02
-1.5500E-07,1.419199836440E-02
-1.5480E-07,1.535984194837E-02
-1.5460E-07,1.479764115997E-02
-1.5440E-07,1.395582194440E-02
-1.5420E-07,1.411487740464E-02
-1.5400E-07,1.523386054672E-02
-1.5380E-07,1.543541085906E-02
-1.5360E-07,1.447591763921E-02
-1.5340E-07,1.525140573271E-02
-1.5320E-07,1.575110127218E-02
-1.5300E-07,1.503970959224E-02
-1.5280E-07,1.517922217958E-02
-1.5260E-07,1.635741182603E-02
-1.5240E-07,1.627512714826E-02
-1.5220E-07,1.595960530452E-02
-1.5200E-07,1.524878685363E-02
-1.5180E-07,1.482917853631E-02
-1.5160E-07,1.523441095836E-02
-1.5140E-07,1.558912378736E-02
-1.5120E-07,1.600701102056E-02
-1.5100E-07,1.486095246859E-02
-1.5080E-07,1.390264109708E-02
-1.5060E-07,1.455627680756E-02
-1.5040E-07,1.591833421029E-02
-1.5020E-07,1.612563683651E-02
-1.5000E-07,1.601767466404E-02
-1.4980E-07,1.531300201081E-02
-1.4960E-07,1.566637140699E-02
-1.4940E-07,1.680451977067E-02
-1.4920E-07,1.663053614087E-02
-1.4900E-07,1.516603651457E-02
-1.4880E-07,1.512272302993E-02
-1.4860E-07,1.583136637695E-02
-1.4840E-07,1.587395529263E-02
-1.4820E-07,1.469750116579E-02
-1.4800E-07,1.461745259352E-02
-1.4780E-07,1.470137639903E-02
-1.4760E-07,1.580476128496E-02
-1.4740E-07,1.554770694114E-02
-1.4720E-07,1.441828367300E-02
-1.4700E-07,1.479732078500E-02
-1.4680E-07,1.567574144341E-02
-1.4660E-07,1.551681497134E-02
-1.4640E-07,1.590788197704E-02
-1.4620E-07,1.476659645326E-02
-1.4600E-07,1.269549663179E-02
-1.4580E-07,1.329522087239E-02
-1.4560E-07,1.452798322774E-02
-1.4540E-07,1.508656862192E-02
-1.4520E-07,1.504725749604E-02
-1.4500E-07,1.508940496482E-02
-1.4480E-07,1.547180275433E-02
-1.4460E-07,1.578039462678E-02
-1.4440E-07,1.502916795202E-02
-1.4420E-07,1.468415158801E-02
-1.4400E-07,1.471001674421E-02
-1.4380E-07,1.490440192632E-02
-1.4360E-07,1.513403347693E-02
-1.4340E-07,1.508929180913E-02
-1.4320E-07,1.505022003315E-02
-1.4300E-07,1.561952448450E-02
-1.4280E-07,1.447623056360E-02
-1.4260E-07,1.433407488279E-02
-1.4240E-07,1.618913860060E-02
-1.4220E-07,1.617740300484E-02
-1.4200E-07,1.486850363202E-02
-1.4180E-07,1.446786263026E-02
-1.4160E-07,1.439081151970E-02
-1.4140E-07,1.498093661852E-02
-1.4120E-07,1.502911160700E-02
-1.4100E-07,1.374719870277E-02
-1.4080E-07,1.474741027690E-02
-1.4060E-07,1.561767767183E-02
-1.4040E-07,1.512849257328E-02
-1.4020E-07,1.388767660595E-02
-1.4000E-07,1.444928740151E-02
-1.3980E-07,1.485700505786E-02
-1.3960E-07,1.449343069456E-02
-1.3940E-07,1.446292941459E-02
-1.3920E-07,1.394054220058E-02
-1.3900E-07,1.454217239283E-02
-1.3880E-07,1.518012742512E-02
-1.3860E-07,1.434333036654E-02
-1.3840E-07,1.398959961720E-02
-1.3820E-07,1.543586627580E-02
-1.3800E-07,1.675385908224E-02
-1.3780E-07,1.567841713317E-02
-1.3760E-07,1.423132159747E-02
-1.3740E-07,1.498510614969E-02
-1.3720E-07,1.590003232472E-02
-1.3700E-07,1.553283325396E-02
-1.3680E-07,1.581343329512E-02
-1.3660E-07,1.521926998161E-02
-1.3640E-07,1.598144062795E-02
-1.3620E-07,1.585806553252E-02
-1.3600E-07,1.584911831655E-02
-1.3580E-07,1.518294514157E-02
-1.3560E-07,1.411011974327E-02
-1.3540E-07,1.450475231744E-02
-1.3520E-07,1.619765927084E-02
-1.3500E-07,1.697730851360E-02
-1.3480E-07,1.566150897183E-02
-1.3460E-07,1.473469772376E-02
-1.3440E-07,1.543832729571E-02
-1.3420E-07,1.588554979302E-02
-1.3400E-07,1.551342356019E-02
-1.3380E-07,1.483493364416E-02
-1.3360E-07,1.489569126628E-02
-1.3340E-07,1.475363151170E-02
-1.3320E-07,1.379102441482E-02
-1.3300E-07,1.427569027059E-02
-1.3280E-07,1.562880651094E-02
-1.3260E-07,1.581528336741E-02
-1.3240E-07,1.583915409632E-02
-1.3220E-07,1.572819259949E-02
-1.3200E-07,1.577011515386E-02
-1.3180E-07,1.575115202926E-02
