in s,C1 in V
-1.9800E-07,1.447784314863E-02
-1.9780E-07,1.403191006742E-02
-1.9760E-07,1.431733063422E-02
-1.9740E-07,1.371348156594E-02
-1.9720E-07,1.478552558459E-02
-1.9700E-07,1.533323080279E-02
-1.9680E-07,1.496602660976E-02
-1.9660E-07,1.421376942657E-02
-1.9640E-07,1.521466645412E-02
-1.9620E-07,1.518730605952E-02
-1.9600E-07,1.502497001551E-02
-1.9580E-07,1.496969648637E-02
-1.9560E-07,1.418529191054E-02
-1.9540E-07,1.487423778512E-02
-1.9520E-07,1.481267550029E-02
-1.9500E-07,1.443458461203E-02
-1.9480E-07,1.412104741670E-02
-1.9460E-07,1.500633285381E-02
-1.9440E-07,1.558992239647E-02
-1.9420E-07,1.405045968480E-02
-1.9400E-07,1.421765443869E-02
-1.9380E-07,1.487006313167E-02
-1.9360E-07,1.570638475008E-02
-1.9340E-07,1.619128762744E-02
-1.9320E-07,1.553776926361E-02
-1.9300E-07,1.415038920008E-02
-1.9280E-07,1.366929170676E-02
-1.9260E-07,1.385791153647E-02
-1.9240E-07,1.376658278517E-02
-1.9220E-07,1.378380573355E-02
-1.9200E-07,1.590484493412E-02
-1.9180E-07,1.511513088830E-02
-1.9160E-07,1.436152747832E-02
-1.9140E-07,1.488268860616E-02
-1.9120E-07,1.485297149979E-02
-1.9100E-07,1.379328659736E-02
-1.9080E-07,1.391733643599E-02
-1.9060E-07,1.434247122146E-02
-1.9040E-07,1.459356090985E-02
-1.9020E-07,1.432626294903E-02
-1.9000E-07,1.366333636455E-02
-1.8980E-07,1.395794722252E-02
-1.8960E-07,1.503512934782E-02
-1.8940E-07,1.442675172351E-02
-1.8920E-07,1.513771359809E-02
-1.8900E-07,1.621601051651E-02
-1.8880E-07,1.630433575250E-02
-1.8860E-07,1.576775937341E-02
-1.8840E-07,1.476561157964E-02
-1.8820E-07,1.518412326463E-02
-1.8800E-07,1.518928698264E-02
-1.8780E-07,1.515924717300E-02
-1.8760E-07,1.567852376960E-02
-1.8740E-07,1.530388808809E-02
-1.8720E-07,1.390975686721E-02
-1.8700E-07,1.383968881331E-02
-1.8680E-07,1.416007262655E-02
-1.8660E-07,1.393004666083E-02
-1.8640E-07,1.393984743394E-02
-1.8620E-07,1.535499720834E-02
-1.8600E-07,1.561972565018E-02
-1.8580E-07,1.460135887377E-02
-1.8560E-07,1.430648165755E-02
-1.8540E-07,1.578694508411E-02
-1.8520E-07,1.555369441397E-02
-1.8500E-07,1.461275686510E-02
-1.8480E-07,1.587495599873E-02
-1.8460E-07,1.442894219421E-02
-1.8440E-07,1.421665466391E-02
-1.8420E-07,1.475566458888E-02
-1.8400E-07,1.383940150030E-02
-1.8380E-07,1.339007700793E-02
-1.8360E-07,1.378004738130E-02
-1.8340E-07,1.471237392165E-02
-1.8320E-07,1.586012422107E-02
-1.8300E-07,1.493208129890E-02
-1.8280E-07,1.360730613582E-02
-1.8260E-07,1.327148844488E-02
-1.8240E-07,1.353916685097E-02
-1.8220E-07,1.495251917280E-02
-1.8200E-07,1.563683730550E-02
-1.8180E-07,1.500839945860E-02
-1.8160E-07,1.507232497446E-02
-1.8140E-07,1.494772193022E-02
-1.8120E-07,1.470794687979E-02
-1.8100E-07,1.404658072628E-02
-1.8080E-07,1.411078796722E-02
-1.8060E-07,1.453326336108E-02
-1.8040E-07,1.426388761960E-02
-1.8020E-07,1.458030446433E-02
-1.8000E-07,1.379248798825E-02
-1.7980E-07,1.366628726013E-02
-1.7960E-07,1.379993577488E-02
-1.7940E-07,1.414362500422E-02
-1.7920E-07,1.452906868421E-02
-1.7900E-07,1.454329323955E-02
-1.7880E-07,1.410616953857E-02
-1.7860E-07,1.341063083149E-02
-1.7840E-07,1.413228056394E-02
-1.7820E-07,1.492550197057E-02
-1.7800E-07,1.483586589806E-02
-1.7780E-07,1.359115746804E-02
-1.7760E-07,1.338623995893E-02
-1.7740E-07,1.415229701437E-02
-1.7720E-07,1.502642474137E-02
-1.7700E-07,1.455549309961E-02
-1.7680E-07,1.415808844380E-02
-1.7660E-07,1.348781093024E-02
-1.7640E-07,1.380696632899E-02
-1.7620E-07,1.427665418945E-02
-1.7600E-07,1.377659496851E-02
-1.7580E-07,1.331755538471E-02
-1.7560E-07,1.352731809951E-02
-1.7540E-07,1.322899778374E-02
-1.7520E-07,1.389069129713E-02
-1.7500E-07,1.431642026640E-02
-1.7480E-07,1.363158431835E-02
-1.7460E-07,1.366520692594E-02
-1.7440E-07,1.335145785473E-02
-1.7420E-07,1.368510277010E-02
-1.7400E-07,1.398709994741E-02
-1.7380E-07,1.441461333074E-02
-1.7360E-07,1.380006196909E-02
-1.7340E-07,1.378302854486E-02
-1.7320E-07,1.446649265476E-02
-1.7300E-07,1.530705411918E-02
-1.7280E-07,1.529640770517E-02
-1.7260E-07,1.495252522640E-02
-1.7240E-07,1.524466528557E-02
-1.7220E-07,1.548470110632E-02
-1.7200E-07,1.529485612176E-02
-1.7180E-07,1.459326242097E-02
-1.7160E-07,1.465585987084E-02
-1.7140E-07,1.482465091161E-02
-1.7120E-07,1.472108458169E-02
-1.7100E-07,1.394433314912E-02
-1.7080E-07,1.418023296632E-02
-1.7060E-07,1.396680503152E-02
-1.7040E-07,1.443034569733E-02
-1.7020E-07,1.434474132024E-02
-1.7000E-07,1.465598420240E-02
-1.6980E-07,1.533961501904E-02
-1.6960E-07,1.549799759872E-02
-1.6940E-07,1.533732489683E-02
-1.6920E-07,1.552697430365E-02
-1.6900E-07,1.490410436876E-02
-1.6880E-07,1.466565738432E-02
-1.6860E-07,1.402417170815E-02
-1.6840E-07,1.374086058699E-02
-1.6820E-07,1.434614435770E-02
-1.6800E-07,1.434439347126E-02
-1.6780E-07,1.446997114457E-02
-1.6760E-07,1.441729879938E-02
-1.6740E-07,1.359541221522E-02
-1.6720E-07,1.305162553675E-02
-1.6700E-07,1.514607454650E-02
-1.6680E-07,1.647952823900E-02
-1.6660E-07,1.581536020152E-02
-1.6640E-07,1.554420330562E-02
-1.6620E-07,1.529796394519E-02
-1.6600E-07,1.378176893108E-02
-1.6580E-07,1.317350073718E-02
-1.6560E-07,1.401606827043E-02
-1.6540E-07,1.377751884051E-02
-1.6520E-07,1.354119154625E-02
-1.6500E-07,1.366766794585E-02
-1.6480E-07,1.405638662167E-02
-1.6460E-07,1.458328423090E-02
-1.6440E-07,1.408752120100E-02
-1.6420E-07,1.368135233410E-02
-1.6400E-07,1.383000166155E-02
-1.6380E-07,1.427280363627E-02
-1.6360E-07,1.455989220180E-02
-1.6340E-07,1.434402233921E-02
-1.6320E-07,1.469976102002E-02
-1.6300E-07,1.558757173829E-02
-1.6280E-07,1.488045482896E-02
-1.6260E-07,1.347974288277E-02
-1.6240E-07,1.536269086413E-02
-1.6220E-07,1.574319667183E-02
-1.6200E-07,1.405607416294E-02
-1.6180E-07,1.315136832185E-02
-1.6160E-07,1.277772030793E-02
-1.6140E-07,1.345819673501E-02
-1.6120E-07,1.469631046988E-02
-1.6100E-07,1.437313827686E-02
-1.6080E-07,1.381223994307E-02
-1.6060E-07,1.403234173544E-02
-1.6040E-07,1.420906065963E-02
-1.6020E-07,1.390678175725E-02
-1.6000E-07,1.400970174931E-02
-1.5980E-07,1.437602677383E-02
-1.5960E-07,1.392930486239E-02
-1.5940E-07,1.370233456604E-02
-1.5920E-07,1.498437832110E-02
-1.5900E-07,1.548989602365E-02
-1.5880E-07,1.480688360520E-02
-1.5860E-07,1.441527969204E-02
-1.5840E-07,1.468583635055E-02
-1.5820E-07,1.549837525003E-02
-1.5800E-07,1.570581431501E-02
-1.5780E-07,1.550416947342E-02
-1.5760E-07,1.502492903732E-02
-1.5740E-07,1.494388301857E-02
-1.5720E-07,1.441066778265E-02
-1.5700E-07,1.433673148043E-02
-1.5680E-07,1.561581130140E-02
-1.5660E-07,1.409044974484E-02
-1.5640E-07,1.349906456657E-02
-1.5620E-07,1.378359059803E-02
-1.5600E-07,1.468870156445E-02
-1.5580E-07,1.510256781243E-02
-1.5560E-07,1.521501430310E-02
-1.5540E-07,1.372196405195E-02
-1.5520E-07,1.288250294514E-02
-1.5500E-07,1.348226211034E-02
-1.5480E-07,1.382358717732E-02
-1.5460E-07,1.472204896621E-02
-1.5440E-07,1.506812238134E-02
-1.5420E-07,1.495789942332E-02
-1.5400E-07,1.379791806452E-02
-1.5380E-07,1.368590510450E-02
-1.5360E-07,1.397763072513E-02
-1.5340E-07,1.453674324788E-02
-1.5320E-07,1.408826625906E-02
-1.5300E-07,1.429527738132E-02
-1.5280E-07,1.488360269926E-02
-1.5260E-07,1.502157441340E-02
-1.5240E-07,1.536451485939E-02
-1.5220E-07,1.550497553311E-02
-1.5200E-07,1.481292276643E-02
-1.5180E-07,1.380990558304E-02
-1.5160E-07,1.260256833397E-02
-1.5140E-07,1.414618288167E-02
-1.5120E-07,1.600149479695E-02
-1.5100E-07,1.461034660228E-02
-1.5080E-07,1.337077814154E-02
-1.5060E-07,1.459776210599E-02
-1.5040E-07,1.523101861589E-02
-1.5020E-07,1.405692958273E-02
-1.5000E-07,1.366264532320E-02
-1.4980E-07,1.350641689263E-02
-1.4960E-07,1.352060745470E-02
-1.4940E-07,1.347203199752E-02
-1.4920E-07,1.482643532567E-02
-1.4900E-07,1.502437210642E-02
-1.4880E-07,1.502878843807E-02
-1.4860E-07,1.564545064233E-02
-1.4840E-07,1.455957042985E-02
-1.4820E-07,1.354078036733E-02
-1.4800E-07,1.374922758900E-02
-1.4780E-07,1.525117476471E-02
-1.4760E-07,1.569586499594E-02
-1.4740E-07,1.541982424445E-02
-1.4720E-07,1.493348480202E-02
-1.4700E-07,1.412738739513E-02
-1.4680E-07,1.322255722247E-02
-1.4660E-07,1.428387613036E-02
-1.4640E-07,1.417835402302E-02
-1.4620E-07,1.514173784293E-02
-1.4600E-07,1.557737655006E-02
-1.4580E-07,1.402634355240E-02
-1.4560E-07,1.408827557228E-02
-1.4540E-07,1.528189350851E-02
-1.4520E-07,1.499629645608E-02
-1.4500E-07,1.382939164527E-02
-1.4480E-07,1.389508388005E-02
-1.4460E-07,1.460808255710E-02
-1.4440E-07,1.511352668516E-02
-1.4420E-07,1.536439285614E-02
-1.4400E-07,1.366715106182E-02
-1.4380E-07,1.344737662934E-02
-1.4360E-07,1.385288239457E-02
-1.4340E-07,1.397881257348E-02
-1.4320E-07,1.418535663746E-02
-1.4300E-07,1.461439133622E-02
-1.4280E-07,1.463143127970E-02
-1.4260E-07,1.475128783844E-02
-1.4240E-07,1.505238582380E-02
-1.4220E-07,1.531005670316E-02
-1.4200E-07,1.473967703991E-02
-1.4180E-07,1.429708507843E-02
-1.4160E-07,1.384118591435E-02
-1.4140E-07,1.375449887477E-02
-1.4120E-07,1.392147243954E-02
-1.4100E-07,1.494544857182E-02
-1.4080E-07,1.501326422207E-02
-1.4060E-07,1.317904955707E-02
-1.4040E-07,1.254545171745E-02
-1.4020E-07,1.435015416704E-02
-1.4000E-07,1.518226387911E-02
-1.3980E-07,1.528326767497E-02
-1.3960E-07,1.452228446491E-02
-1.3940E-07,1.440681862645E-02
-1.3920E-07,1.483198787086E-02
-1.3900E-07,1.437328402884E-02
-1.3880E-07,1.470467886887E-02
-1.3860E-07,1.508382447995E-02
-1.3840E-07,1.532608942129E-02
-1.3820E-07,1.498765424825E-02
-1.3800E-07,1.434058901854E-02
-1.3780E-07,1.447722055949E-02
-1.3760E-07,1.470008418895E-02
-1.3740E-07,1.284997277893E-02
-1.3720E-07,1.336223139428E-02
-1.3700E-07,1.518649301492E-02
-1.3680E-07,1.523438115604E-02
-1.3660E-07,1.471637069248E-02
-1.3640E-07,1.485988703556E-02
-1.3620E-07,1.556759766303E-02
-1.3600E-07,1.472934727557E-02
-1.3580E-07,1.473516105674E-02
-1.3560E-07,1.388667496853E-02
-1.3540E-07,1.399948886596E-02
-1.3520E-07,1.591753513552E-02
-1.3500E-07,1.571897995658E-02
-1.3480E-07,1.482378431596E-02
-1.3460E-07,1.597332461737E-02
-1.3440E-07,1.661062073894E-02
-1.3420E-07,1.439709748141E-02
-1.3400E-07,1.414408368058E-02
-1.3380E-07,1.477289917879E-02
-1.3360E-07,1.479767189361E-02
-1.3340E-07,1.387329139747E-02
-1.3320E-07,1.358460049145E-02
-1.3300E-07,1.345811384730E-02
-1.3280E-07,1.395037882961E-02
-1.3260E-07,1.459563170560E-02
-1.3240E-07,1.504322580062E-02
-1.3220E-07,1.368074418046E-02
-1.3200E-07,1.348346724175E-02
-1.3180E-07,1.349236696027E-02
-1.3160E-07,1.470342996530E-02
-1.3140E-07,1.515054582618E-02
-1.3120E-07,1.592252143659E-02
-1.3100E-07,1.481681010686E-02
-1.3080E-07,1.529590432532E-02
-1.3060E-07,1.515876614489E-02
-1.3040E-07,1.400373150595E-02
-1.3020E-07,1.335440549068E-02
-1.3000E-07,1.410514415242E-02
-1.2980E-07,1.374098771252E-02
-1.2960E-07,1.393188648857E-02
-1.2940E-07,1.495032730512E-02
-1.2920E-07,1.450069966726E-02
-1.2900E-07,1.491383389570E-02
-1.2880E-07,1.503846487962E-02
-1.2860E-07,1.509078518487E-02
-1.2840E-07,1.461824933998E-02
-1.2820E-07,1.329742624424E-02
-1.2800E-07,1.376257716678E-02
-1.2780E-07,1.556899790652E-02
-1.2760E-07,1.610928560607E-02
-1.2740E-07,1.582377749495E-02
-1.2720E-07,1.529085236602E-02
-1.2700E-07,1.532804287039E-02
-1.2680E-07,1.496464732103E-02
-1.2660E-07,1.435036557727E-02
-1.2640E-07,1.448589769192E-02
-1.2620E-07,1.466233116575E-02
-1.2600E-07,1.464435151778E-02
-1.2580E-07,1.451528511010E-02
-1.2560E-07,1.371639753692E-02
-1.2540E-07,1.374811978079E-02
-1.2520E-07,1.460871771909E-02
-1.2500E-07,1.475646552630E-02
-1.2480E-07,1.564900177531E-02
-1.2460E-07,1.555521805771E-02
-1.2440E-07,1.428331593983E-02
-1.2420E-07,1.446078504436E-02
-1.2400E-07,1.381400945596E-02
-1.2380E-07,1.404366428964E-02
-1.2360E-07,1.493922873400E-02
-1.2340E-07,1.433576942421E-02
-1.2320E-07,1.457423736341E-02
-1.2300E-07,1.449465398677E-02
-1.2280E-07,1.415067045949E-02
-1.2260E-07,1.488289908506E-02
-1.2240E-07,1.464207489975E-02
-1.2220E-07,1.498045093380E-02
-1.2200E-07,1.404640703462E-02
-1.2180E-07,1.303639655001E-02
-1.2160E-07,1.468067123555E-02
-1.2140E-07,1.504907357506E-02
-1.2120E-07,1.451472864486E-02
-1.2100E-07,1.582269436680E-02
-1.2080E-07,1.579398774542E-02
-1.2060E-07,1.443698276766E-02
-1.2040E-07,1.449436341412E-02
-1.2020E-07,1.510532545857E-02
-1.2000E-07,1.461517970078E-02
-1.1980E-07,1.350418218411E-02
-1.1960E-07,1.320740600117E-02
-1.1940E-07,1.427347465418E-02
-1.1920E-07,1.525586723350E-02
-1.1900E-07,1.608621348627E-02
-1.1880E-07,1.493294230662E-02
-1.1860E-07,1.450262983330E-02
-1.1840E-07,1.486126725562E-02
-1.1820E-07,1.446580580436E-02
-1.1800E-07,1.407633787952E-02
-1.1780E-07,1.405278845690E-02
-1.1760E-07,1.471531736664E-02
-1.1740E-07,1.353832074441E-02
-1.1720E-07,1.225659503601E-02
-1.1700E-07,1.329607955180E-02
-1.1680E-07,1.453279304318E-02
-1.1660E-07,1.430761228316E-02
-1.1640E-07,1.460379567929E-02
-1.1620E-07,1.444048081525E-02
-1.1600E-07,1.433611354791E-02
-1.1580E-07,1.437729523517E-02
-1.1560E-07,1.415585792623E-02
-1.1540E-07,1.420058655553E-02
-1.1520E-07,1.376234713010E-02
-1.1500E-07,1.347863879986E-02
-1.1480E-07,1.458429890685E-02
-1.1460E-07,1.468221443705E-02
-1.1440E-07,1.545939241536E-02
-1.1420E-07,1.583528817631E-02
-1.1400E-07,1.610482363962E-02
-1.1380E-07,1.473740880378E-02
-1.1360E-07,1.474363143556E-02
-1.1340E-07,1.419224982150E-02
-1.1320E-07,1.409142670222E-02
-1.1300E-07,1.317980811931E-02
-1.1280E-07,1.306336485781E-02
-1.1260E-07,1.290994622745E-02
-1.1240E-07,1.505128360353E-02
-1.1220E-07,1.566234017722E-02
-1.1200E-07,1.505670855753E-02
-1.1180E-07,1.410660912283E-02
-1.1160E-07,1.371731023304E-02
-1.1140E-07,1.444433276542E-02
-1.1120E-07,1.469254699536E-02
-1.1100E-07,1.552852495573E-02
-1.1080E-07,1.570165595971E-02
-1.1060E-07,1.465643403120E-02
-1.1040E-07,1.528849472292E-02
-1.1020E-07,1.512378334068E-02
-1.1000E-07,1.314994200133E-02
-1.0980E-07,1.381659899838E-02
-1.0960E-07,1.405108506791E-02
-1.0940E-07,1.366536012851E-02
