in s,C1 in V
-1.9800E-07,1.650616453029E-02
-1.9780E-07,1.670481144451E-02
-1.9760E-07,1.601750935428E-02
-1.9740E-07,1.661577095278E-02
-1.9720E-07,1.614060319029E-02
-1.9700E-07,1.511552623473E-02
-1.9680E-07,1.491181199439E-02
-1.9660E-07,1.554978472181E-02
-1.9640E-07,1.568925167434E-02
-1.9620E-07,1.581409080885E-02
-1.9600E-07,1.613626043312E-02
-1.9580E-07,1.568201343529E-02
-1.9560E-07,1.470164741389E-02
-1.9540E-07,1.562338015996E-02
-1.9520E-07,1.669550334103E-02
-1.9500E-07,1.602999606170E-02
-1.9480E-07,1.623440786265E-02
-1.9460E-07,1.643066546880E-02
-1.9440E-07,1.594525362365E-02
-1.9420E-07,1.579359426163E-02
-1.9400E-07,1.530414932407E-02
-1.9380E-07,1.419029311277E-02
-1.9360E-07,1.566089010797E-02
-1.9340E-07,1.596427868120E-02
-1.9320E-07,1.598621412180E-02
-1.9300E-07,1.633438999765E-02
-1.9280E-07,1.627945500426E-02
-1.9260E-07,1.591822338290E-02
-1.9240E-07,1.571989358403E-02
-1.9220E-07,1.567472676747E-02
-1.9200E-07,1.521790605970E-02
-1.9180E-07,1.572186891921E-02
-1.9160E-07,1.542481659912E-02
-1.9140E-07,1.472282848321E-02
-1.9120E-07,1.519868821837E-02
-1.9100E-07,1.481478168629E-02
-1.9080E-07,1.428316366859E-02
-1.9060E-07,1.523212176748E-02
-1.9040E-07,1.634820989333E-02
-1.9020E-07,1.546608489938E-02
-1.9000E-07,1.384201292880E-02
-1.8980E-07,1.502016765065E-02
-1.8960E-07,1.486109449528E-02
-1.8940E-07,1.504821489565E-02
-1.8920E-07,1.500711563043E-02
-1.8900E-07,1.437533526681E-02
-1.8880E-07,1.516217525117E-02
-1.8860E-07,1.505597607233E-02
-1.8840E-07,1.546324064024E-02
-1.8820E-07,1.480267495848E-02
-1.8800E-07,1.446759673767E-02
-1.8780E-07,1.482773358934E-02
-1.8760E-07,1.586092888378E-02
-1.8740E-07,1.598504298367E-02
-1.8720E-07,1.667772998102E-02
-1.8700E-07,1.596622514538E-02
-1.8680E-07,1.579449298792E-02
-1.8660E-07,1.666931594722E-02
-1.8640E-07,1.554505686276E-02
-1.8620E-07,1.520306264050E-02
-1.8600E-07,1.499894187786E-02
-1.8580E-07,1.558308416046E-02
-1.8560E-07,1.575609595515E-02
-1.8540E-07,1.589159221388E-02
-1.8520E-07,1.538540442474E-02
-1.8500E-07,1.543772798963E-02
-1.8480E-07,1.583133750595E-02
-1.8460E-07,1.649502544664E-02
-1.8440E-07,1.690001246519E-02
-1.8420E-07,1.630580444820E-02
-1.8400E-07,1.578581818379E-02
-1.8380E-07,1.560126404278E-02
-1.8360E-07,1.487504803576E-02
-1.8340E-07,1.436744556762E-02
-1.8320E-07,1.543690702878E-02
-1.8300E-07,1.462326497771E-02
-1.8280E-07,1.453554836102E-02
-1.8260E-07,1.474063676782E-02
-1.8240E-07,1.437364165671E-02
-1.8220E-07,1.457865881734E-02
-1.8200E-07,1.575407125987E-02
-1.8180E-07,1.550337878056E-02
-1.8160E-07,1.521545528434E-02
-1.8140E-07,1.529992577620E-02
-1.8120E-07,1.593921259977E-02
-1.8100E-07,1.587270359509E-02
-1.8080E-07,1.481045895256E-02
-1.8060E-07,1.396361618303E-02
-1.8040E-07,1.420503967442E-02
-1.8020E-07,1.542825690471E-02
-1.8000E-07,1.532498766668E-02
-1.7980E-07,1.473424137570E-02
-1.7960E-07,1.552148555405E-02
-1.7940E-07,1.552683879621E-02
-1.7920E-07,1.495071054436E-02
-1.7900E-07,1.556054196320E-02
-1.7880E-07,1.577549680136E-02
-1.7860E-07,1.589120105840E-02
-1.7840E-07,1.566137532704E-02
-1.7820E-07,1.561395005323E-02
-1.7800E-07,1.517129336484E-02
-1.7780E-07,1.590974275954E-02
-1.7760E-07,1.596083977260E-02
-1.7740E-07,1.553908335976E-02
-1.7720E-07,1.576666646637E-02
-1.7700E-07,1.532029519789E-02
-1.7680E-07,1.525751520880E-02
-1.7660E-07,1.532808245160E-02
-1.7640E-07,1.564647090621E-02
-1.7620E-07,1.502006753348E-02
-1.7600E-07,1.468140511774E-02
-1.7580E-07,1.462210454978E-02
-1.7560E-07,1.559804399498E-02
-1.7540E-07,1.509812959470E-02
-1.7520E-07,1.614064370282E-02
-1.7500E-07,1.663929336704E-02
-1.7480E-07,1.603268153034E-02
-1.7460E-07,1.606047824956E-02
-1.7440E-07,1.712612221949E-02
-1.7420E-07,1.584230522625E-02
-1.7400E-07,1.587655042298E-02
-1.7380E-07,1.544557950459E-02
-1.7360E-07,1.433819319122E-02
-1.7340E-07,1.509350650944E-02
-1.7320E-07,1.613878292032E-02
-1.7300E-07,1.529839654453E-02
-1.7280E-07,1.490060725249E-02
-1.7260E-07,1.491899528541E-02
-1.7240E-07,1.564516472630E-02
-1.7220E-07,1.650873125531E-02
-1.7200E-07,1.585672303103E-02
-1.7180E-07,1.554385405965E-02
-1.7160E-07,1.469651163556E-02
-1.7140E-07,1.518698521890E-02
-1.7120E-07,1.518020425923E-02
-1.7100E-07,1.528427815996E-02
-1.7080E-07,1.621615161188E-02
-1.7060E-07,1.677653958090E-02
-1.7040E-07,1.594366245903E-02
-1.7020E-07,1.501285816543E-02
-1.7000E-07,1.518278635107E-02
-1.6980E-07,1.548958123662E-02
-1.6960E-07,1.659407160245E-02
-1.6940E-07,1.610163805075E-02
-1.6920E-07,1.452836879529E-02
-1.6900E-07,1.392776212655E-02
-1.6880E-07,1.504439693876E-02
-1.6860E-07,1.541374224238E-02
-1.6840E-07,1.464340529405E-02
-1.6820E-07,1.643378120847E-02
-1.6800E-07,1.804590151645E-02
-1.6780E-07,1.610537032597E-02
-1.6760E-07,1.485666978173E-02
-1.6740E-07,1.539172950201E-02
-1.6720E-07,1.437054873444E-02
-1.6700E-07,1.473260876723E-02
-1.6680E-07,1.526361211203E-02
-1.6660E-07,1.606777888723E-02
-1.6640E-07,1.628774843179E-02
-1.6620E-07,1.643354372121E-02
-1.6600E-07,1.546595218591E-02
-1.6580E-07,1.549079707824E-02
-1.6560E-07,1.470373590477E-02
-1.6540E-07,1.493335208856E-02
-1.6520E-07,1.551200981252E-02
-1.6500E-07,1.591445338912E-02
-1.6480E-07,1.581657790579E-02
-1.6460E-07,1.546378918923E-02
-1.6440E-07,1.519082645886E-02
-1.6420E-07,1.520258254372E-02
-1.6400E-07,1.483017039485E-02
-1.6380E-07,1.517284587957E-02
-1.6360E-07,1.631394374184E-02
-1.6340E-07,1.544463281520E-02
-1.6320E-07,1.519510402344E-02
-1.6300E-07,1.532181325369E-02
-1.6280E-07,1.532223747112E-02
-1.6260E-07,1.565710661001E-02
-1.6240E-07,1.665238683112E-02
-1.6220E-07,1.579832538031E-02
-1.6200E-07,1.486736602150E-02
-1.6180E-07,1.527341893874E-02
-1.6160E-07,1.433554218151E-02
-1.6140E-07,1.417369554751E-02
-1.6120E-07,1.507806937210E-02
-1.6100E-07,1.634593513794E-02
-1.6080E-07,1.687761322595E-02
-1.6060E-07,1.568456199951E-02
-1.6040E-07,1.524700569920E-02
-1.6020E-07,1.608634433709E-02
-1.6000E-07,1.647844511084E-02
-1.5980E-07,1.477771784179E-02
-1.5960E-07,1.485418501310E-02
-1.5940E-07,1.585183079354E-02
-1.5920E-07,1.502650576644E-02
-1.5900E-07,1.523238672875E-02
-1.5880E-07,1.618058114313E-02
-1.5860E-07,1.609985037707E-02
-1.5840E-07,1.460249229334E-02
-1.5820E-07,1.467343253084E-02
-1.5800E-07,1.540988749824E-02
-1.5780E-07,1.555155144073E-02
-1.5760E-07,1.540013422258E-02
-1.5740E-07,1.512779827230E-02
-1.5720E-07,1.531162551604E-02
-1.5700E-07,1.579211485572E-02
-1.5680E-07,1.614998626523E-02
-1.5660E-07,1.534234100021E-02
-1.5640E-07,1.501427377574E-02
-1.5620E-07,1.507288702764E-02
-1.5600E-07,1.544235526584E-02
-1.5580E-07,1.618294903077E-02
-1.5560E-07,1.818914870732E-02
-1.5540E-07,1.696100571193E-02
-1.5520E-07,1.647311189212E-02
-1.5500E-07,1.543078125454E-02
-1.5480E-07,1.516451706178E-02
-1.5460E-07,1.498892317526E-02
-1.5440E-07,1.595087322406E-02
-1.5420E-07,1.637878521346E-02
-1.5400E-07,1.619076981209E-02
-1.5380E-07,1.481313138269E-02
-1.5360E-07,1.500803670846E-02
-1.5340E-07,1.561883204617E-02
-1.5320E-07,1.501903283410E-02
-1.5300E-07,1.558782412671E-02
-1.5280E-07,1.654464165680E-02
-1.5260E-07,1.505862289108E-02
-1.5240E-07,1.516497480683E-02
-1.5220E-07,1.579699917696E-02
