in s,C1 in V
-1.9800E-07,1.775490186177E-02
-1.9780E-07,1.745715756901E-02
-1.9760E-07,1.810367937200E-02
-1.9740E-07,1.844699746929E-02
-1.9720E-07,1.756373207085E-02
-1.9700E-07,1.754092863761E-02
-1.9680E-07,1.833883692510E-02
-1.9660E-07,1.911370988004E-02
-1.9640E-07,1.800770238973E-02
-1.9620E-07,1.750152205117E-02
-1.9600E-07,1.756750532426E-02
-1.9580E-07,1.733949287795E-02
-1.9560E-07,1.790670511313E-02
-1.9540E-07,1.831797949038E-02
-1.9520E-07,1.775363386609E-02
-1.9500E-07,1.733916598372E-02
-1.9480E-07,1.722268220969E-02
-1.9460E-07,1.703231102787E-02
-1.9440E-07,1.716290107928E-02
-1.9420E-07,1.717887791805E-02
-1.9400E-07,1.704563918523E-02
-1.9380E-07,1.697869897820E-02
-1.9360E-07,1.754521924071E-02
-1.9340E-07,1.827835497446E-02
-1.9320E-07,1.786746383645E-02
-1.9300E-07,1.712123556994E-02
-1.9280E-07,1.751831798814E-02
-1.9260E-07,1.748419339769E-02
-1.9240E-07,1.816703305580E-02
-1.9220E-07,1.838364844210E-02
-1.9200E-07,1.826486011036E-02
-1.9180E-07,1.826562612317E-02
-1.9160E-07,1.911635297351E-02
-1.9140E-07,1.896449058317E-02
-1.9120E-07,1.751458664425E-02
-1.9100E-07,1.728978260420E-02
-1.9080E-07,1.699206299148E-02
-1.9060E-07,1.688859351911E-02
-1.9040E-07,1.822745586745E-02
-1.9020E-07,1.776366095059E-02
-1.9000E-07,1.711472748779E-02
-1.8980E-07,1.750568180345E-02
-1.8960E-07,1.915710252710E-02
-1.8940E-07,1.909252694808E-02
-1.8920E-07,1.767880535685E-02
-1.8900E-07,1.683311649598E-02
-1.8880E-07,1.819625330158E-02
-1.8860E-07,1.853142139502E-02
-1.8840E-07,1.854839242063E-02
-1.8820E-07,1.756915795617E-02
-1.8800E-07,1.729273815639E-02
-1.8780E-07,1.678768285550E-02
-1.8760E-07,1.502271016128E-02
-1.8740E-07,1.608958627097E-02
-1.8720E-07,1.858265531249E-02
-1.8700E-07,1.865042067133E-02
-1.8680E-07,1.857128712349E-02
-1.8660E-07,1.799594630487E-02
-1.8640E-07,1.764306352474E-02
-1.8620E-07,1.848523338325E-02
-1.8600E-07,1.870183154009E-02
-1.8580E-07,1.783574252389E-02
-1.8560E-07,1.652136231773E-02
-1.8540E-07,1.725665452890E-02
-1.8520E-07,1.901293798350E-02
-1.8500E-07,1.907418827526E-02
-1.8480E-07,1.877668379806E-02
-1.8460E-07,1.882174770348E-02
-1.8440E-07,1.819260484539E-02
-1.8420E-07,1.874856903218E-02
-1.8400E-07,1.892136615701E-02
-1.8380E-07,1.886031842791E-02
-1.8360E-07,1.750424058177E-02
-1.8340E-07,1.722079628147E-02
-1.8320E-07,1.782455547713E-02
-1.8300E-07,1.793034254573E-02
-1.8280E-07,1.742903814651E-02
-1.8260E-07,1.660485305823E-02
-1.8240E-07,1.729513305239E-02
-1.8220E-07,1.750408737920E-02
-1.8200E-07,1.764959488995E-02
-1.8180E-07,1.735970863141E-02
-1.8160E-07,1.790244896896E-02
-1.8140E-07,1.800036263652E-02
-1.8120E-07,1.742533800192E-02
-1.8100E-07,1.639216785319E-02
-1.8080E-07,1.744659264572E-02
-1.8060E-07,1.861560923047E-02
-1.8040E-07,1.796369600110E-02
-1.8020E-07,1.677976288833E-02
-1.8000E-07,1.725514019839E-02
-1.7980E-07,1.801730199717E-02
-1.7960E-07,1.841684869491E-02
-1.7940E-07,1.899712924845E-02
-1.7920E-07,1.813440090977E-02
-1.7900E-07,1.644735849462E-02
-1.7880E-07,1.599111427553E-02
-1.7860E-07,1.807811270468E-02
-1.7840E-07,1.835701727308E-02
-1.7820E-07,1.822755086236E-02
-1.7800E-07,1.850360185839E-02
-1.7780E-07,1.821841598488E-02
-1.7760E-07,1.715993993916E-02
-1.7740E-07,1.689275699668E-02
-1.7720E-07,1.838972066529E-02
-1.7700E-07,1.819903795607E-02
-1.7680E-07,1.792445472442E-02
-1.7660E-07,1.714822390117E-02
-1.7640E-07,1.660089679994E-02
-1.7620E-07,1.750475001521E-02
-1.7600E-07,1.744258190505E-02
-1.7580E-07,1.778546926565E-02
-1.7560E-07,1.870770306326E-02
-1.7540E-07,1.848300286569E-02
-1.7520E-07,1.731955419295E-02
-1.7500E-07,1.774104145356E-02
-1.7480E-07,1.755929478444E-02
-1.7460E-07,1.751316591166E-02
-1.7440E-07,1.745429328643E-02
-1.7420E-07,1.772901062854E-02
-1.7400E-07,1.742309863679E-02
-1.7380E-07,1.583322622813E-02
-1.7360E-07,1.624361212365E-02
-1.7340E-07,1.732951887883E-02
-1.7320E-07,1.792056784965E-02
-1.7300E-07,1.764779417776E-02
-1.7280E-07,1.688369709067E-02
-1.7260E-07,1.672560461797E-02
-1.7240E-07,1.724311402999E-02
-1.7220E-07,1.790953447111E-02
-1.7200E-07,1.688594157808E-02
-1.7180E-07,1.609473788179E-02
-1.7160E-07,1.681537526660E-02
-1.7140E-07,1.722731973045E-02
-1.7120E-07,1.651661909185E-02
-1.7100E-07,1.680705017410E-02
-1.7080E-07,1.831425233744E-02
-1.7060E-07,1.901855106465E-02
-1.7040E-07,1.806813777424E-02
-1.7020E-07,1.734350967221E-02
-1.7000E-07,1.733917995356E-02
-1.6980E-07,1.770883305930E-02
-1.6960E-07,1.769246040843E-02
-1.6940E-07,1.798587172292E-02
-1.6920E-07,1.858077264391E-02
-1.6900E-07,1.728846711107E-02
-1.6880E-07,1.577868192457E-02
-1.6860E-07,1.643650718965E-02
-1.6840E-07,1.785437270068E-02
-1.6820E-07,1.777464310639E-02
-1.6800E-07,1.730326489545E-02
-1.6780E-07,1.707072901539E-02
-1.6760E-07,1.805755888112E-02
-1.6740E-07,1.740651131608E-02
-1.6720E-07,1.609061724506E-02
-1.6700E-07,1.719614556991E-02
-1.6680E-07,1.695565526374E-02
-1.6660E-07,1.701305220835E-02
-1.6640E-07,1.728045261465E-02
-1.6620E-07,1.737954999320E-02
-1.6600E-07,1.689670580439E-02
-1.6580E-07,1.725450596772E-02
-1.6560E-07,1.784502129070E-02
-1.6540E-07,1.764470265247E-02
-1.6520E-07,1.695761197247E-02
-1.6500E-07,1.764101508073E-02
-1.6480E-07,1.774732275866E-02
-1.6460E-07,1.810794296674E-02
-1.6440E-07,1.826964571141E-02
-1.6420E-07,1.766051697545E-02
-1.6400E-07,1.791264881380E-02
-1.6380E-07,1.819248004816E-02
-1.6360E-07,1.767320298590E-02
-1.6340E-07,1.645230754279E-02
-1.6320E-07,1.700328915380E-02
-1.6300E-07,1.752137412317E-02
-1.6280E-07,1.800320875831E-02
-1.6260E-07,1.765634930693E-02
-1.6240E-07,1.779699624516E-02
-1.6220E-07,1.800655965693E-02
-1.6200E-07,1.806002548896E-02
-1.6180E-07,1.752506122924E-02
