in s,C1 in V
-1.9800E-07,1.306182025932E-02
-1.9780E-07,1.380331135355E-02
-1.9760E-07,1.390657593496E-02
-1.9740E-07,1.366951894946E-02
-1.9720E-07,1.391936997883E-02
-1.9700E-07,1.462568734772E-02
-1.9680E-07,1.467029164545E-02
-1.9660E-07,1.484829300083E-02
-1.9640E-07,1.424117079936E-02
-1.9620E-07,1.377984621562E-02
-1.9600E-07,1.366010560654E-02
-1.9580E-07,1.413315926678E-02
-1.9560E-07,1.535941353999E-02
-1.9540E-07,1.519800649025E-02
-1.9520E-07,1.375949448906E-02
-1.9500E-07,1.351755597629E-02
-1.9480E-07,1.407176182605E-02
-1.9460E-07,1.467425395735E-02
-1.9440E-07,1.519181086682E-02
-1.9420E-07,1.477920376696E-02
-1.9400E-07,1.369366628118E-02
-1.9380E-07,1.408899734728E-02
-1.9360E-07,1.322419681586E-02
-1.9340E-07,1.311317850836E-02
-1.9320E-07,1.456590062939E-02
-1.9300E-07,1.447048383765E-02
-1.9280E-07,1.522094589658E-02
-1.9260E-07,1.458219272085E-02
-1.9240E-07,1.422411036678E-02
-1.9220E-07,1.472984320484E-02
-1.9200E-07,1.436089836992E-02
-1.9180E-07,1.384795104153E-02
-1.9160E-07,1.472222545184E-02
-1.9140E-07,1.590717370622E-02
-1.9120E-07,1.562547842972E-02
-1.9100E-07,1.487458935939E-02
-1.9080E-07,1.534247371368E-02
-1.9060E-07,1.470727120526E-02
-1.9040E-07,1.454876708798E-02
-1.9020E-07,1.354059410281E-02
-1.9000E-07,1.335326927714E-02
-1.8980E-07,1.342338343151E-02
-1.8960E-07,1.353981831111E-02
-1.8940E-07,1.367826779373E-02
-1.8920E-07,1.403531731106E-02
-1.8900E-07,1.450740751810E-02
-1.8880E-07,1.448027809150E-02
-1.8860E-07,1.475448972546E-02
-1.8840E-07,1.472150414251E-02
-1.8820E-07,1.311387467198E-02
-1.8800E-07,1.281356505118E-02
-1.8780E-07,1.307566530071E-02
-1.8760E-07,1.350945440121E-02
-1.8740E-07,1.392757073976E-02
-1.8720E-07,1.473765374161E-02
-1.8700E-07,1.450317931361E-02
-1.8680E-07,1.390288230963E-02
-1.8660E-07,1.445075982250E-02
-1.8640E-07,1.555410931818E-02
-1.8620E-07,1.531989612617E-02
-1.8600E-07,1.487422940321E-02
-1.8580E-07,1.486476716585E-02
-1.8560E-07,1.464967076667E-02
-1.8540E-07,1.396696056239E-02
-1.8520E-07,1.370144235902E-02
-1.8500E-07,1.453682287596E-02
-1.8480E-07,1.425048216246E-02
-1.8460E-07,1.374450485222E-02
-1.8440E-07,1.453210945241E-02
-1.8420E-07,1.475983458571E-02
-1.8400E-07,1.449235408567E-02
-1.8380E-07,1.469605295919E-02
-1.8360E-07,1.330481768586E-02
-1.8340E-07,1.312554740347E-02
-1.8320E-07,1.437706519850E-02
-1.8300E-07,1.506171674468E-02
-1.8280E-07,1.480045002885E-02
-1.8260E-07,1.350647603162E-02
-1.8240E-07,1.380804200657E-02
-1.8220E-07,1.462801425718E-02
-1.8200E-07,1.408616100438E-02
-1.8180E-07,1.400259203278E-02
-1.8160E-07,1.611956601031E-02
-1.8140E-07,1.591507737525E-02
-1.8120E-07,1.539285174571E-02
-1.8100E-07,1.533901431598E-02
-1.8080E-07,1.473900602199E-02
-1.8060E-07,1.453131596558E-02
-1.8040E-07,1.511781076901E-02
-1.8020E-07,1.463075513951E-02
-1.8000E-07,1.542699077167E-02
-1.7980E-07,1.499739355408E-02
-1.7960E-07,1.408281615935E-02
-1.7940E-07,1.428841772489E-02
-1.7920E-07,1.478464269079E-02
-1.7900E-07,1.431549732573E-02
-1.7880E-07,1.343267197721E-02
-1.7860E-07,1.416415461339E-02
-1.7840E-07,1.432696376927E-02
-1.7820E-07,1.444349457510E-02
-1.7800E-07,1.504378599115E-02
-1.7780E-07,1.501965076663E-02
-1.7760E-07,1.562059550546E-02
-1.7740E-07,1.514324099757E-02
-1.7720E-07,1.430084575899E-02
-1.7700E-07,1.450939402916E-02
-1.7680E-07,1.433061408810E-02
-1.7660E-07,1.451295214705E-02
-1.7640E-07,1.495896252803E-02
-1.7620E-07,1.509538824670E-02
-1.7600E-07,1.642380441539E-02
-1.7580E-07,1.656662599184E-02
-1.7560E-07,1.504571615718E-02
-1.7540E-07,1.500310628675E-02
-1.7520E-07,1.541299997829E-02
-1.7500E-07,1.352521796711E-02
-1.7480E-07,1.323552588932E-02
-1.7460E-07,1.454510559328E-02
-1.7440E-07,1.438576840796E-02
-1.7420E-07,1.441687923856E-02
-1.7400E-07,1.517410689034E-02
-1.7380E-07,1.533969511278E-02
-1.7360E-07,1.448721877299E-02
-1.7340E-07,1.380980639718E-02
-1.7320E-07,1.467271680944E-02
-1.7300E-07,1.480450267903E-02
-1.7280E-07,1.396373446099E-02
-1.7260E-07,1.462481749244E-02
-1.7240E-07,1.443851246499E-02
-1.7220E-07,1.452426073141E-02
-1.7200E-07,1.451847814955E-02
-1.7180E-07,1.519253683276E-02
-1.7160E-07,1.526403260417E-02
-1.7140E-07,1.370547219180E-02
-1.7120E-07,1.287187003531E-02
-1.7100E-07,1.273121005855E-02
-1.7080E-07,1.343211690895E-02
-1.7060E-07,1.436001966707E-02
-1.7040E-07,1.473647189327E-02
-1.7020E-07,1.437474154867E-02
-1.7000E-07,1.461738553829E-02
-1.6980E-07,1.444151178934E-02
-1.6960E-07,1.388216410764E-02
-1.6940E-07,1.437693574466E-02
-1.6920E-07,1.490340075456E-02
-1.6900E-07,1.414773399942E-02
-1.6880E-07,1.465157206170E-02
-1.6860E-07,1.501890710555E-02
-1.6840E-07,1.395806503482E-02
-1.6820E-07,1.474399884231E-02
-1.6800E-07,1.445772006176E-02
-1.6780E-07,1.445428534411E-02
-1.6760E-07,1.564628603868E-02
-1.6740E-07,1.462223633192E-02
-1.6720E-07,1.372567676939E-02
-1.6700E-07,1.417664271779E-02
-1.6680E-07,1.478700405918E-02
-1.6660E-07,1.515749535523E-02
-1.6640E-07,1.537542902864E-02
-1.6620E-07,1.450262517668E-02
-1.6600E-07,1.358646173961E-02
-1.6580E-07,1.420569066890E-02
-1.6560E-07,1.436369606294E-02
-1.6540E-07,1.383637237363E-02
-1.6520E-07,1.330190497451E-02
-1.6500E-07,1.309982194565E-02
-1.6480E-07,1.389254649170E-02
-1.6460E-07,1.454086854123E-02
-1.6440E-07,1.424168908037E-02
-1.6420E-07,1.420882224105E-02
-1.6400E-07,1.349229524843E-02
-1.6380E-07,1.369819995947E-02
-1.6360E-07,1.412989079021E-02
-1.6340E-07,1.415598179214E-02
-1.6320E-07,1.484764992259E-02
-1.6300E-07,1.498889523558E-02
-1.6280E-07,1.452996508218E-02
-1.6260E-07,1.398183657788E-02
-1.6240E-07,1.448153398000E-02
-1.6220E-07,1.492517740466E-02
-1.6200E-07,1.409100341611E-02
-1.6180E-07,1.502351994626E-02
-1.6160E-07,1.619347763248E-02
-1.6140E-07,1.626321227290E-02
-1.6120E-07,1.486981493421E-02
-1.6100E-07,1.406108747236E-02
-1.6080E-07,1.482143132947E-02
-1.6060E-07,1.363377152942E-02
-1.6040E-07,1.333795321174E-02
-1.6020E-07,1.386514744721E-02
-1.6000E-07,1.398937703110E-02
-1.5980E-07,1.458313428797E-02
-1.5960E-07,1.393085225485E-02
-1.5940E-07,1.420579870231E-02
-1.5920E-07,1.523860470392E-02
-1.5900E-07,1.556116175838E-02
-1.5880E-07,1.547024046071E-02
-1.5860E-07,1.528126626275E-02
-1.5840E-07,1.444166452624E-02
-1.5820E-07,1.403712780215E-02
-1.5800E-07,1.376781771891E-02
-1.5780E-07,1.379635157995E-02
-1.5760E-07,1.442573797889E-02
-1.5740E-07,1.418062319048E-02
-1.5720E-07,1.355103516020E-02
-1.5700E-07,1.505792346783E-02
-1.5680E-07,1.551646572538E-02
-1.5660E-07,1.572657768615E-02
-1.5640E-07,1.526948084123E-02
-1.5620E-07,1.370437975042E-02
-1.5600E-07,1.346161887981E-02
-1.5580E-07,1.454361873679E-02
-1.5560E-07,1.477572760545E-02
-1.5540E-07,1.496401588432E-02
-1.5520E-07,1.474390198477E-02
-1.5500E-07,1.363654081710E-02
-1.5480E-07,1.437330312096E-02
-1.5460E-07,1.461743350141E-02
-1.5440E-07,1.378415404819E-02
