in s,C1 in V
-1.9800E-07,4.14974438492E-02
-1.9780E-07,4.14693318773E-02
-1.9760E-07,4.36377325561E-02
-1.9740E-07,4.25272468012E-02
-1.9720E-07,4.07659272198E-02
-1.9700E-07,4.05354737770E-02
-1.9680E-07,4.15048175957E-02
-1.9660E-07,4.23530219588E-02
-1.9640E-07,4.56819017883E-02
-1.9620E-07,4.56896992866E-02
-1.9600E-07,4.28878712002E-02
-1.9580E-07,4.54753227998E-02
-1.9560E-07,4.53980369959E-02
-1.9540E-07,4.33039628435E-02
-1.9520E-07,4.38128328416E-02
-1.9500E-07,4.50266791042E-02
-1.9480E-07,4.26458414178E-02
-1.9460E-07,4.31369138416E-02
-1.9440E-07,4.52356562484E-02
-1.9420E-07,4.66395086143E-02
-1.9400E-07,4.79413439054E-02
-1.9380E-07,4.69481139909E-02
-1.9360E-07,4.48242188897E-02
-1.9340E-07,4.18959940318E-02
-1.9320E-07,4.19738665689E-02
-1.9300E-07,4.26833550911E-02
-1.9280E-07,4.54495694023E-02
-1.9260E-07,4.71314541530E-02
-1.9240E-07,4.50305114966E-02
-1.9220E-07,4.32149726432E-02
-1.9200E-07,4.45811576676E-02
-1.9180E-07,4.36631483491E-02
-1.9160E-07,4.25706813578E-02
-1.9140E-07,4.51026144903E-02
-1.9120E-07,4.36720797326E-02
-1.9100E-07,4.59422716405E-02
-1.9080E-07,4.40404015128E-02
-1.9060E-07,4.73829391878E-02
-1.9040E-07,4.72911829594E-02
-1.9020E-07,4.54191547353E-02
-1.9000E-07,4.34734984767E-02
-1.8980E-07,4.37136097345E-02
-1.8960E-07,4.67535886448E-02
-1.8940E-07,4.54386962112E-02
-1.8920E-07,4.39071571920E-02
-1.8900E-07,4.31848536711E-02
-1.8880E-07,4.58511347417E-02
-1.8860E-07,4.63104327675E-02
-1.8840E-07,4.44872314576E-02
-1.8820E-07,4.69888896216E-02
-1.8800E-07,4.13954826537E-02
-1.8780E-07,4.21666433569E-02
-1.8760E-07,4.67201634776E-02
-1.8740E-07,4.72323326860E-02
-1.8720E-07,4.15581148583E-02
-1.8700E-07,3.74766192865E-02
-1.8680E-07,3.66402124520E-02
-1.8660E-07,4.45951251779E-02
-1.8640E-07,4.86097098794E-02
-1.8620E-07,4.53258245718E-02
-1.8600E-07,4.12807949353E-02
-1.8580E-07,4.21701940242E-02
-1.8560E-07,4.22757314984E-02
-1.8540E-07,4.16359012481E-02
-1.8520E-07,4.22878759447E-02
-1.8500E-07,4.76479377132E-02
-1.8480E-07,4.71056378912E-02
-1.8460E-07,4.62028906215E-02
-1.8440E-07,4.23981375527E-02
-1.8420E-07,4.13828562479E-02
-1.8400E-07,4.87086372916E-02
-1.8380E-07,4.49948814232E-02
-1.8360E-07,4.57649338525E-02
-1.8340E-07,4.45258161519E-02
-1.8320E-07,4.36878679786E-02
-1.8300E-07,4.20370940585E-02
-1.8280E-07,4.32262882125E-02
-1.8260E-07,4.65290723834E-02
-1.8240E-07,4.59498130251E-02
-1.8220E-07,4.52196072321E-02
-1.8200E-07,4.32481719647E-02
-1.8180E-07,4.17431546841E-02
-1.8160E-07,4.28055702243E-02
-1.8140E-07,4.39165682066E-02
-1.8120E-07,4.68334798235E-02
-1.8100E-07,4.53887307551E-02
-1.8080E-07,4.59443484899E-02
-1.8060E-07,4.50371308718E-02
-1.8040E-07,4.64161215816E-02
-1.8020E-07,4.37755194027E-02
-1.8000E-07,4.35348889325E-02
-1.7980E-07,4.44789659698E-02
-1.7960E-07,4.13454729598E-02
-1.7940E-07,4.22508861404E-02
-1.7920E-07,4.44015823770E-02
-1.7900E-07,4.38133054879E-02
-1.7880E-07,4.53095147852E-02
-1.7860E-07,4.67207595240E-02
-1.7840E-07,4.81376178097E-02
-1.7820E-07,4.60367030930E-02
-1.7800E-07,3.90588595066E-02
-1.7780E-07,4.30417862255E-02
-1.7760E-07,4.84246211592E-02
-1.7740E-07,4.31537009310E-02
-1.7720E-07,4.16622134391E-02
-1.7700E-07,4.38865097705E-02
-1.7680E-07,4.82425871771E-02
-1.7660E-07,4.69949106220E-02
-1.7640E-07,4.56833662931E-02
-1.7620E-07,4.27747527603E-02
-1.7600E-07,4.73339865450E-02
-1.7580E-07,4.80772704352E-02
-1.7560E-07,4.51009939890E-02
-1.7540E-07,4.39026216511E-02
-1.7520E-07,4.21361285727E-02
-1.7500E-07,4.28251931909E-02
-1.7480E-07,4.55545899924E-02
-1.7460E-07,4.33215019759E-02
-1.7440E-07,4.24864641856E-02
-1.7420E-07,4.28640526254E-02
-1.7400E-07,4.46449369658E-02
-1.7380E-07,4.40157237928E-02
-1.7360E-07,4.43496308755E-02
-1.7340E-07,4.47330214549E-02
-1.7320E-07,4.50190399308E-02
-1.7300E-07,4.66506495606E-02
-1.7280E-07,4.33784150984E-02
-1.7260E-07,4.38202857505E-02
-1.7240E-07,4.29618508089E-02
-1.7220E-07,4.41497434396E-02
-1.7200E-07,4.52031484339E-02
-1.7180E-07,4.23619929235E-02
-1.7160E-07,4.21319609042E-02
-1.7140E-07,4.64768810663E-02
-1.7120E-07,4.60503143724E-02
-1.7100E-07,4.52838265803E-02
-1.7080E-07,4.62130909320E-02
-1.7060E-07,4.14948082063E-02
-1.7040E-07,4.22990681138E-02
-1.7020E-07,4.26532966550E-02
-1.7000E-07,4.37070997897E-02
-1.6980E-07,4.88003958482E-02
-1.6960E-07,4.51097018551E-02
-1.6940E-07,4.23207865562E-02
-1.6920E-07,4.14651176427E-02
-1.6900E-07,4.14431686979E-02
-1.6880E-07,4.47486257646E-02
-1.6860E-07,4.77037867997E-02
-1.6840E-07,4.55382150132E-02
-1.6820E-07,4.23059505876E-02
-1.6800E-07,4.49851607438E-02
-1.6780E-07,4.11318601575E-02
-1.6760E-07,3.86007931549E-02
-1.6740E-07,3.82416053209E-02
-1.6720E-07,4.46831235196E-02
-1.6700E-07,4.13660575170E-02
-1.6680E-07,4.35232427437E-02
-1.6660E-07,4.54407660756E-02
-1.6640E-07,4.39779889304E-02
-1.6620E-07,4.18378026690E-02
-1.6600E-07,4.43565180059E-02
-1.6580E-07,4.42097951192E-02
-1.6560E-07,4.43695309106E-02
-1.6540E-07,4.40691793803E-02
-1.6520E-07,4.38389447983E-02
-1.6500E-07,4.31967583019E-02
-1.6480E-07,4.28355634678E-02
-1.6460E-07,4.33906387072E-02
-1.6440E-07,4.84905657824E-02
-1.6420E-07,4.90378621500E-02
-1.6400E-07,4.36214437243E-02
-1.6380E-07,4.36910600867E-02
-1.6360E-07,4.61030249018E-02
-1.6340E-07,4.76482799742E-02
-1.6320E-07,4.34855940286E-02
-1.6300E-07,4.22103223856E-02
-1.6280E-07,4.29074569140E-02
-1.6260E-07,4.31815521326E-02
-1.6240E-07,4.59731868934E-02
-1.6220E-07,4.55507971812E-02
-1.6200E-07,4.71053421963E-02
-1.6180E-07,4.55689114053E-02
-1.6160E-07,4.61588623468E-02
-1.6140E-07,4.27697608713E-02
-1.6120E-07,4.19525462668E-02
-1.6100E-07,4.07539201435E-02
-1.6080E-07,4.67218235601E-02
-1.6060E-07,4.79234089609E-02
-1.6040E-07,4.46510348003E-02
-1.6020E-07,4.79068756569E-02
-1.6000E-07,4.85257860739E-02
-1.5980E-07,4.21194043476E-02
-1.5960E-07,4.30827318225E-02
-1.5940E-07,4.61977450643E-02
-1.5920E-07,4.30631484371E-02
-1.5900E-07,4.63186400477E-02
-1.5880E-07,4.98251952697E-02
-1.5860E-07,4.54061232042E-02
-1.5840E-07,4.08344422933E-02
-1.5820E-07,4.00791862514E-02
-1.5800E-07,4.60389871616E-02
-1.5780E-07,4.78310287464E-02
-1.5760E-07,5.11124437209E-02
-1.5740E-07,4.65482692700E-02
-1.5720E-07,4.27780915517E-02
-1.5700E-07,4.42360677291E-02
-1.5680E-07,4.46184990462E-02
-1.5660E-07,4.67589716893E-02
-1.5640E-07,4.30159606505E-02
-1.5620E-07,4.56447722856E-02
-1.5600E-07,4.51496998314E-02
-1.5580E-07,4.17801724281E-02
-1.5560E-07,4.20342209283E-02
-1.5540E-07,4.32135570329E-02
-1.5520E-07,4.38704910222E-02
-1.5500E-07,4.58420310635E-02
-1.5480E-07,4.63544633705E-02
-1.5460E-07,4.74934895057E-02
-1.5440E-07,4.72576320637E-02
-1.5420E-07,4.73674699198E-02
-1.5400E-07,4.84616272617E-02
-1.5380E-07,4.26929430570E-02
-1.5360E-07,4.23933761660E-02
-1.5340E-07,4.46874588262E-02
-1.5320E-07,4.53274567146E-02
-1.5300E-07,4.79156417306E-02
-1.5280E-07,4.78511173744E-02
-1.5260E-07,4.58095930982E-02
-1.5240E-07,4.51922193635E-02
-1.5220E-07,4.36507477891E-02
-1.5200E-07,3.95625513513E-02
-1.5180E-07,4.11635251250E-02
-1.5160E-07,4.71966374200E-02
-1.5140E-07,4.44543278310E-02
-1.5120E-07,4.53776503447E-02
-1.5100E-07,4.44034450222E-02
-1.5080E-07,4.38483930659E-02
-1.5060E-07,4.15048990864E-02
-1.5040E-07,4.39776536543E-02
-1.5020E-07,4.65808469336E-02
-1.5000E-07,4.58536353428E-02
-1.4980E-07,4.42052479368E-02
-1.4960E-07,4.40269648563E-02
-1.4940E-07,4.77208602708E-02
-1.4920E-07,4.42964081187E-02
-1.4900E-07,3.74605632853E-02
-1.4880E-07,3.77854179125E-02
-1.4860E-07,4.47157081682E-02
-1.4840E-07,5.02748750616E-02
-1.4820E-07,4.82331505511E-02
-1.4800E-07,4.66077132616E-02
-1.4780E-07,4.65589119587E-02
-1.4760E-07,4.29536900949E-02
-1.4740E-07,4.10594242159E-02
-1.4720E-07,4.14654668886E-02
-1.4700E-07,4.15484616999E-02
-1.4680E-07,4.10388280172E-02
-1.4660E-07,4.15911558550E-02
-1.4640E-07,4.01479015592E-02
-1.4620E-07,3.95160085056E-02
-1.4600E-07,4.20746333431E-02
-1.4580E-07,4.59467606153E-02
-1.4560E-07,4.85073295888E-02
-1.4540E-07,4.33662916068E-02
-1.4520E-07,4.42855023313E-02
-1.4500E-07,4.25268626306E-02
-1.4480E-07,4.44621625822E-02
-1.4460E-07,4.67191623058E-02
-1.4440E-07,4.15331204887E-02
-1.4420E-07,4.04834687244E-02
-1.4400E-07,4.54504169058E-02
-1.4380E-07,4.65040989686E-02
-1.4360E-07,4.14062347729E-02
-1.4340E-07,4.24517048988E-02
-1.4320E-07,4.39197463449E-02
-1.4300E-07,4.49242406059E-02
-1.4280E-07,4.33734930586E-02
-1.4260E-07,4.17260602582E-02
-1.4240E-07,4.59612822626E-02
-1.4220E-07,4.17961981613E-02
-1.4200E-07,4.20759092551E-02
-1.4180E-07,4.53400831204E-02
-1.4160E-07,4.57567265723E-02
-1.4140E-07,3.83687587921E-02
-1.4120E-07,3.88405574951E-02
-1.4100E-07,4.00785156991E-02
-1.4080E-07,4.16659899522E-02
-1.4060E-07,4.24607806373E-02
-1.4040E-07,4.21952861827E-02
-1.4020E-07,4.45723752957E-02
-1.4000E-07,4.53160899226E-02
-1.3980E-07,4.71840715501E-02
-1.3960E-07,4.60161860567E-02
-1.3940E-07,4.60771900136E-02
-1.3920E-07,4.48890994769E-02
-1.3900E-07,4.61922223214E-02
-1.3880E-07,4.83749723528E-02
-1.3860E-07,4.41638739314E-02
-1.3840E-07,4.15010410827E-02
-1.3820E-07,4.32103602681E-02
-1.3800E-07,4.36636792030E-02
-1.3780E-07,4.51255413238E-02
-1.3760E-07,4.34743552934E-02
-1.3740E-07,4.19419315178E-02
-1.3720E-07,3.68333850522E-02
-1.3700E-07,3.79148484673E-02
-1.3680E-07,3.97564527113E-02
-1.3660E-07,3.71466004755E-02
-1.3640E-07,3.86544582900E-02
-1.3620E-07,4.37229858246E-02
-1.3600E-07,4.63164351415E-02
-1.3580E-07,4.28936267737E-02
-1.3560E-07,3.93396951724E-02
-1.3540E-07,4.04977994505E-02
-1.3520E-07,4.57083140966E-02
-1.3500E-07,4.51870342251E-02
-1.3480E-07,4.28016330581E-02
-1.3460E-07,4.47040177416E-02
-1.3440E-07,4.25690631848E-02
-1.3420E-07,4.11685589235E-02
-1.3400E-07,4.23379810993E-02
-1.3380E-07,4.30757538881E-02
-1.3360E-07,4.25380175468E-02
-1.3340E-07,4.54746010248E-02
-1.3320E-07,4.59711147007E-02
-1.3300E-07,4.66040042695E-02
-1.3280E-07,4.74390001502E-02
-1.3260E-07,4.95164618362E-02
-1.3240E-07,4.66470686253E-02
-1.3220E-07,4.24334812444E-02
-1.3200E-07,4.39200932626E-02
-1.3180E-07,4.42046518903E-02
-1.3160E-07,4.28367788438E-02
-1.3140E-07,4.18749182019E-02
-1.3120E-07,4.39787386451E-02
-1.3100E-07,4.46953517850E-02
-1.3080E-07,4.00657356251E-02
-1.3060E-07,4.36001979280E-02
-1.3040E-07,4.78042392526E-02
-1.3020E-07,4.40028715413E-02
-1.3000E-07,4.14754762780E-02
-1.2980E-07,4.34227576945E-02
-1.2960E-07,4.43235096056E-02
-1.2940E-07,4.48208475020E-02
-1.2920E-07,4.35601417441E-02
-1.2900E-07,4.84413244296E-02
-1.2880E-07,4.88350294065E-02
-1.2860E-07,4.43101521116E-02
-1.2840E-07,3.99706941564E-02
-1.2820E-07,4.06314163003E-02
-1.2800E-07,4.63455599267E-02
-1.2780E-07,4.60878210608E-02
-1.2760E-07,4.33957376983E-02
-1.2740E-07,4.47626491543E-02
-1.2720E-07,4.49811886530E-02
-1.2700E-07,4.28345343564E-02
-1.2680E-07,4.01540529448E-02
-1.2660E-07,4.17597205844E-02
-1.2640E-07,4.40714750905E-02
-1.2620E-07,4.56884815823E-02
-1.2600E-07,4.38038479071E-02
-1.2580E-07,4.49997219723E-02
-1.2560E-07,4.76895445492E-02
-1.2540E-07,4.62953430135E-02
-1.2520E-07,4.15941849817E-02
-1.2500E-07,4.13489258382E-02
-1.2480E-07,4.12902851123E-02
-1.2460E-07,4.42998353858E-02
-1.2440E-07,4.31455355603E-02
-1.2420E-07,4.43106876221E-02
-1.2400E-07,4.60466216784E-02
-1.2380E-07,4.37150276732E-02
-1.2360E-07,4.08189194743E-02
-1.2340E-07,4.17688801419E-02
-1.2320E-07,4.54532271717E-02
-1.2300E-07,4.55059423577E-02
-1.2280E-07,4.21198118012E-02
-1.2260E-07,4.14709523786E-02
-1.2240E-07,4.79878052603E-02
-1.2220E-07,4.92927185725E-02
-1.2200E-07,4.36830483843E-02
-1.2180E-07,4.30773604196E-02
-1.2160E-07,4.23514573369E-02
-1.2140E-07,4.33689505327E-02
-1.2120E-07,4.48423843365E-02
-1.2100E-07,4.76156371180E-02
-1.2080E-07,4.87446003128E-02
-1.2060E-07,4.86627836246E-02
-1.2040E-07,4.53589447308E-02
-1.2020E-07,4.20571268070E-02
-1.2000E-07,4.34583458584E-02
-1.1980E-07,4.74114586133E-02
-1.1960E-07,4.83710584696E-02
-1.1940E-07,4.50462997425E-02
-1.1920E-07,4.44737109821E-02
-1.1900E-07,4.40790560562E-02
-1.1880E-07,4.30442472454E-02
-1.1860E-07,4.59555592854E-02
-1.1840E-07,4.83181383926E-02
-1.1820E-07,4.87816669512E-02
-1.1800E-07,4.52391696628E-02
-1.1780E-07,4.55903574359E-02
-1.1760E-07,4.60376297589E-02
-1.1740E-07,4.37814309727E-02
-1.1720E-07,4.26341277081E-02
-1.1700E-07,3.95881953184E-02
-1.1680E-07,4.00473932270E-02
-1.1660E-07,3.96786779631E-02
-1.1640E-07,4.37410418410E-02
-1.1620E-07,4.50612893794E-02
-1.1600E-07,4.37721387017E-02
-1.1580E-07,4.39472739119E-02
-1.1560E-07,4.41108653787E-02
-1.1540E-07,4.32565841358E-02
-1.1520E-07,4.20301906299E-02
-1.1500E-07,4.19022851158E-02
-1.1480E-07,4.37184712384E-02
-1.1460E-07,4.45493530016E-02
-1.1440E-07,4.32680673432E-02
-1.1420E-07,4.63012452703E-02
-1.1400E-07,4.63753296528E-02
-1.1380E-07,4.54641352873E-02
-1.1360E-07,4.20497018378E-02
-1.1340E-07,4.49430277105E-02
-1.1320E-07,4.72129961010E-02
-1.1300E-07,4.49113301467E-02
-1.1280E-07,4.11135759670E-02
-1.1260E-07,3.94118680153E-02
-1.1240E-07,3.96562028211E-02
-1.1220E-07,4.34921901207E-02
-1.1200E-07,4.38179388177E-02
-1.1180E-07,4.68433774542E-02
-1.1160E-07,4.39792182762E-02
-1.1140E-07,4.03369344305E-02
-1.1120E-07,4.33163750451E-02
-1.1100E-07,4.37224666122E-02
-1.1080E-07,4.63143676054E-02
-1.1060E-07,4.56708050799E-02
-1.1040E-07,4.57714112010E-02
-1.1020E-07,4.58245710935E-02
-1.1000E-07,4.49927370530E-02
-1.0980E-07,4.40386436414E-02
-1.0960E-07,4.59312960040E-02
-1.0940E-07,4.63110497687E-02
-1.0920E-07,4.71535963472E-02
-1.0900E-07,4.41102623474E-02
-1.0880E-07,4.48322841432E-02
-1.0860E-07,4.01742230635E-02
-1.0840E-07,3.87235205155E-02
-1.0820E-07,4.30121771526E-02
-1.0800E-07,4.63304934557E-02
-1.0780E-07,4.32698997203E-02
-1.0760E-07,4.32165046688E-02
-1.0740E-07,4.93385140318E-02
-1.0720E-07,4.95357495267E-02
-1.0700E-07,4.52577262651E-02
-1.0680E-07,4.45321677718E-02
-1.0660E-07,4.21372531448E-02
-1.0640E-07,4.33128523175E-02
-1.0620E-07,4.28088624496E-02
-1.0600E-07,4.29001600016E-02
-1.0580E-07,4.77284342516E-02
-1.0560E-07,5.10932980571E-02
-1.0540E-07,4.70324522350E-02
-1.0520E-07,4.40763342660E-02
-1.0500E-07,4.57651387434E-02
-1.0480E-07,4.39593554940E-02
-1.0460E-07,4.26970944274E-02
-1.0440E-07,4.28475146648E-02
-1.0420E-07,4.33516744990E-02
-1.0400E-07,4.19029440265E-02
-1.0380E-07,4.27888995502E-02
-1.0360E-07,4.19325042050E-02
-1.0340E-07,4.15754816961E-02
-1.0320E-07,4.58676354494E-02
-1.0300E-07,4.71425531898E-02
-1.0280E-07,4.60252152290E-02
-1.0260E-07,4.49935496319E-02
-1.0240E-07,4.32985937688E-02
-1.0220E-07,4.11528032739E-02
-1.0200E-07,3.71965682600E-02
-1.0180E-07,4.04089908581E-02
-1.0160E-07,4.33770856354E-02
-1.0140E-07,4.36839168426E-02
-1.0120E-07,4.24310109112E-02
-1.0100E-07,4.56801020075E-02
-1.0080E-07,4.61860523093E-02
-1.0060E-07,4.44627819117E-02
-1.0040E-07,4.55176444258E-02
-1.0020E-07,4.48995698709E-02
-1.0000E-07,3.86469983961E-02
-9.9800E-08,4.04781997669E-02
-9.9600E-08,4.53020944726E-02
-9.9400E-08,4.81951828580E-02
-9.9200E-08,4.47830544319E-02
-9.9000E-08,3.93099976238E-02
-9.8800E-08,3.85609581601E-02
-9.8600E-08,4.56359782722E-02
-9.8400E-08,4.61816215422E-02
-9.8200E-08,4.54605916049E-02
-9.8000E-08,4.63911178987E-02
-9.7800E-08,4.58614398260E-02
-9.7600E-08,4.43796054926E-02
