in s,C1 in V
-1.9800E-07,1.465140302666E-02
-1.9780E-07,1.480979678221E-02
-1.9760E-07,1.612321679480E-02
-1.9740E-07,1.556538111530E-02
-1.9720E-07,1.501304908656E-02
-1.9700E-07,1.458377084695E-02
-1.9680E-07,1.493014042266E-02
-1.9660E-07,1.585158678703E-02
-1.9640E-07,1.650335938670E-02
-1.9620E-07,1.596727102064E-02
-1.9600E-07,1.591301356442E-02
-1.9580E-07,1.573915147223E-02
-1.9560E-07,1.415189049207E-02
-1.9540E-07,1.308242949657E-02
-1.9520E-07,1.425669454969E-02
-1.9500E-07,1.542551229708E-02
-1.9480E-07,1.539300774224E-02
-1.9460E-07,1.547327145003E-02
-1.9440E-07,1.476805024780E-02
-1.9420E-07,1.461327794008E-02
-1.9400E-07,1.396983508952E-02
-1.9380E-07,1.508223145269E-02
-1.9360E-07,1.510246629827E-02
-1.9340E-07,1.382595692761E-02
-1.9320E-07,1.426601336338E-02
-1.9300E-07,1.593799117021E-02
-1.9280E-07,1.506615915336E-02
-1.9260E-07,1.378905885853E-02
-1.9240E-07,1.382223582827E-02
-1.9220E-07,1.406984842382E-02
-1.9200E-07,1.415808890946E-02
-1.9180E-07,1.455953597091E-02
-1.9160E-07,1.478667809628E-02
-1.9140E-07,1.479270375334E-02
-1.9120E-07,1.539609461091E-02
-1.9100E-07,1.514268779196E-02
-1.9080E-07,1.554363426752E-02
-1.9060E-07,1.650396707468E-02
-1.9040E-07,1.628790210001E-02
-1.9020E-07,1.482901508920E-02
-1.9000E-07,1.434106632136E-02
-1.8980E-07,1.614080808125E-02
-1.8960E-07,1.711532120593E-02
-1.8940E-07,1.639149031602E-02
-1.8920E-07,1.611244884320E-02
-1.8900E-07,1.559510474093E-02
-1.8880E-07,1.525558178313E-02
-1.8860E-07,1.569508687593E-02
-1.8840E-07,1.469667042606E-02
-1.8820E-07,1.394032287411E-02
-1.8800E-07,1.410871204920E-02
-1.8780E-07,1.566912346520E-02
-1.8760E-07,1.556071565486E-02
-1.8740E-07,1.452927543782E-02
-1.8720E-07,1.451946535148E-02
-1.8700E-07,1.518094233237E-02
-1.8680E-07,1.457158309408E-02
-1.8660E-07,1.443192661740E-02
-1.8640E-07,1.518426715396E-02
-1.8620E-07,1.528434940614E-02
-1.8600E-07,1.499317186885E-02
-1.8580E-07,1.530125803314E-02
-1.8560E-07,1.574494010769E-02
-1.8540E-07,1.601016494445E-02
-1.8520E-07,1.565190703608E-02
-1.8500E-07,1.559652687050E-02
-1.8480E-07,1.495197760873E-02
-1.8460E-07,1.484750137664E-02
-1.8440E-07,1.482437849976E-02
-1.8420E-07,1.480298648588E-02
-1.8400E-07,1.540096915327E-02
-1.8380E-07,1.513364604674E-02
-1.8360E-07,1.381380642764E-02
-1.8340E-07,1.460505017079E-02
-1.8320E-07,1.530946251936E-02
-1.8300E-07,1.449847427197E-02
-1.8280E-07,1.397807496600E-02
-1.8260E-07,1.467862837948E-02
-1.8240E-07,1.454003780149E-02
-1.8220E-07,1.381391352974E-02
-1.8200E-07,1.431530081667E-02
-1.8180E-07,1.420134092681E-02
-1.8160E-07,1.429021890275E-02
-1.8140E-07,1.407391178422E-02
-1.8120E-07,1.555868490599E-02
-1.8100E-07,1.627401235513E-02
-1.8080E-07,1.558821202256E-02
-1.8060E-07,1.557208617218E-02
-1.8040E-07,1.501471242867E-02
-1.8020E-07,1.533173370175E-02
-1.8000E-07,1.614899068139E-02
-1.7980E-07,1.616138705052E-02
-1.7960E-07,1.601730306633E-02
-1.7940E-07,1.531323949806E-02
-1.7920E-07,1.523019253276E-02
-1.7900E-07,1.526694391854E-02
-1.7880E-07,1.543729399331E-02
-1.7860E-07,1.519442555495E-02
-1.7840E-07,1.446052939631E-02
-1.7820E-07,1.511976142414E-02
-1.7800E-07,1.544613596983E-02
-1.7780E-07,1.587551712058E-02
