in s,C1 in V
-3.6200E-07,2.031468898989E-02
-3.6180E-07,2.102042754181E-02
-3.6160E-07,2.082754551433E-02
-3.6140E-07,2.050564876758E-02
-3.6120E-07,2.029732401483E-02
-3.6100E-07,1.913273121230E-02
-3.6080E-07,1.905926569365E-02
-3.6060E-07,2.027054383419E-02
-3.6040E-07,2.024328541942E-02
-3.6020E-07,2.013245104812E-02
-3.6000E-07,2.094468400814E-02
-3.5980E-07,2.040242050774E-02
-3.5960E-07,1.966248146258E-02
-3.5940E-07,2.012807429768E-02
-3.5920E-07,1.962752520107E-02
-3.5900E-07,2.014596547000E-02
-3.5880E-07,2.096533655189E-02
-3.5860E-07,2.012583260424E-02
-3.5840E-07,1.871561232023E-02
-3.5820E-07,1.980335750617E-02
-3.5800E-07,2.104553553276E-02
-3.5780E-07,2.163147713058E-02
-3.5760E-07,2.133362713270E-02
-3.5740E-07,1.986648580991E-02
-3.5720E-07,1.951864986680E-02
-3.5700E-07,1.989121987484E-02
-3.5680E-07,2.010386177339E-02
-3.5660E-07,1.989710909314E-02
-3.5640E-07,1.922330466099E-02
-3.5620E-07,1.867522365414E-02
-3.5600E-07,1.888925042935E-02
-3.5580E-07,1.931443736888E-02
-3.5560E-07,1.976403101347E-02
-3.5540E-07,1.949585714377E-02
-3.5520E-07,1.998346923850E-02
-3.5500E-07,2.069062107243E-02
-3.5480E-07,2.044179263525E-02
-3.5460E-07,1.905606287532E-02
-3.5440E-07,1.939249151386E-02
-3.5420E-07,1.955181426369E-02
-3.5400E-07,2.040525312535E-02
-3.5380E-07,2.031354811974E-02
-3.5360E-07,1.956584510393E-02
-3.5340E-07,1.976027638651E-02
-3.5320E-07,2.116624378599E-02
-3.5300E-07,2.099197563715E-02
-3.5280E-07,2.030684259720E-02
-3.5260E-07,1.966543701477E-02
-3.5240E-07,1.944162203930E-02
-3.5220E-07,2.012314666994E-02
-3.5200E-07,1.987108561210E-02
-3.5180E-07,1.828607843257E-02
-3.5160E-07,1.814745665528E-02
-3.5140E-07,1.948858770542E-02
-3.5120E-07,2.031822755001E-02
-3.5100E-07,2.081783740781E-02
-3.5080E-07,2.106856853701E-02
-3.5060E-07,2.075103783049E-02
-3.5040E-07,2.066574265249E-02
-3.5020E-07,2.038156633265E-02
-3.5000E-07,1.918509668671E-02
-3.4980E-07,1.985579003580E-02
-3.4960E-07,2.049151641317E-02
-3.4940E-07,1.967704641633E-02
-3.4920E-07,1.941321297549E-02
-3.4900E-07,2.006390850060E-02
-3.4880E-07,2.013753513806E-02
-3.4860E-07,2.024870990776E-02
-3.4840E-07,2.137521627359E-02
-3.4820E-07,2.054740647785E-02
-3.4800E-07,1.974119312130E-02
-3.4780E-07,1.972604609095E-02
-3.4760E-07,2.014865745790E-02
-3.4740E-07,2.039315384813E-02
-3.4720E-07,1.874877299182E-02
-3.4700E-07,1.781001380645E-02
-3.4680E-07,1.919144970365E-02
-3.4660E-07,1.970896051265E-02
-3.4640E-07,2.007252882235E-02
-3.4620E-07,2.051779554225E-02
-3.4600E-07,2.053453606553E-02
-3.4580E-07,1.931471443735E-02
-3.4560E-07,1.876139893197E-02
-3.4540E-07,1.976724454202E-02
-3.4520E-07,2.092633509077E-02
-3.4500E-07,2.167842091061E-02
-3.4480E-07,2.038837057538E-02
-3.4460E-07,1.892829426564E-02
-3.4440E-07,1.859287331812E-02
-3.4420E-07,1.946759755723E-02
-3.4400E-07,1.938711545430E-02
-3.4380E-07,1.969759278931E-02
-3.4360E-07,2.014794033952E-02
-3.4340E-07,2.002827842720E-02
-3.4320E-07,2.008067742921E-02
-3.4300E-07,2.038439801894E-02
-3.4280E-07,2.058614530601E-02
-3.4260E-07,2.044650186785E-02
-3.4240E-07,2.031851160340E-02
-3.4220E-07,1.916043945588E-02
-3.4200E-07,1.978106350638E-02
-3.4180E-07,1.982000396587E-02
-3.4160E-07,1.940369579010E-02
-3.4140E-07,1.947836923413E-02
-3.4120E-07,1.957612411119E-02
-3.4100E-07,1.957836999558E-02
-3.4080E-07,2.075464158319E-02
-3.4060E-07,2.178216139786E-02
-3.4040E-07,1.983441711403E-02
-3.4020E-07,1.796495328657E-02
-3.4000E-07,1.852583997883E-02
-3.3980E-07,1.980610723607E-02
-3.3960E-07,2.124627745710E-02
-3.3940E-07,2.036531941034E-02
-3.3920E-07,2.025252646767E-02
-3.3900E-07,2.075110861100E-02
-3.3880E-07,1.994605754502E-02
-3.3860E-07,1.972551989369E-02
-3.3840E-07,2.040287359618E-02
-3.3820E-07,2.006569012068E-02
-3.3800E-07,1.862947010435E-02
-3.3780E-07,1.822744282894E-02
-3.3760E-07,1.950990661047E-02
-3.3740E-07,2.094103555195E-02
-3.3720E-07,2.026008135639E-02
-3.3700E-07,1.950372681953E-02
-3.3680E-07,2.007303266786E-02
-3.3660E-07,2.007428902201E-02
-3.3640E-07,2.014773451723E-02
-3.3620E-07,2.042993270792E-02
-3.3600E-07,2.092988994904E-02
-3.3580E-07,2.093117889948E-02
-3.3560E-07,2.133172676899E-02
-3.3540E-07,2.047871026210E-02
-3.3520E-07,2.046571225859E-02
-3.3500E-07,2.000085889362E-02
-3.3480E-07,1.999611240812E-02
-3.3460E-07,2.031932185404E-02
-3.3440E-07,2.010851885192E-02
-3.3420E-07,2.059925553389E-02
-3.3400E-07,2.091598390602E-02
-3.3380E-07,1.979018441401E-02
-3.3360E-07,1.948283026926E-02
-3.3340E-07,1.939447057433E-02
-3.3320E-07,1.971971030347E-02
-3.3300E-07,2.023072001524E-02
-3.3280E-07,2.035324574448E-02
-3.3260E-07,2.022995400242E-02
-3.3240E-07,1.904635802843E-02
-3.3220E-07,1.945837932639E-02
-3.3200E-07,2.038307833485E-02
-3.3180E-07,2.033293499611E-02
-3.3160E-07,2.049670713954E-02
-3.3140E-07,2.065495188348E-02
-3.3120E-07,2.035319452174E-02
-3.3100E-07,2.152935714461E-02
-3.3080E-07,2.103101341985E-02
-3.3060E-07,1.995864716358E-02
-3.3040E-07,1.981045790948E-02
-3.3020E-07,2.055845429189E-02
-3.3000E-07,2.001780756749E-02
-3.2980E-07,2.023494356312E-02
-3.2960E-07,2.024073918350E-02
-3.2940E-07,1.994585172273E-02
-3.2920E-07,1.956389491446E-02
-3.2900E-07,1.895172075368E-02
-3.2880E-07,1.983512771316E-02
-3.2860E-07,2.024324071594E-02
-3.2840E-07,1.966620489024E-02
-3.2820E-07,1.939492133446E-02
-3.2800E-07,1.953220945783E-02
-3.2780E-07,1.989726555534E-02
-3.2760E-07,2.049967386760E-02
-3.2740E-07,2.009141930379E-02
-3.2720E-07,1.959801019169E-02
-3.2700E-07,1.918954561464E-02
-3.2680E-07,1.965853917412E-02
-3.2660E-07,2.080617678352E-02
-3.2640E-07,2.112455033697E-02
-3.2620E-07,1.985984454863E-02
-3.2600E-07,1.937463247217E-02
-3.2580E-07,2.017314379103E-02
-3.2560E-07,2.026336892508E-02
-3.2540E-07,1.956848726608E-02
