in s,C1 in V
-1.9800E-07,1.553322114982E-02
-1.9780E-07,1.600357583724E-02
-1.9760E-07,1.493772278540E-02
-1.9740E-07,1.444824944250E-02
-1.9720E-07,1.421035612933E-02
-1.9700E-07,1.445444180630E-02
-1.9680E-07,1.489975462668E-02
-1.9660E-07,1.588122612797E-02
-1.9640E-07,1.546138730831E-02
-1.9620E-07,1.621151176281E-02
-1.9600E-07,1.654534108005E-02
-1.9580E-07,1.433635010384E-02
-1.9560E-07,1.445560456254E-02
-1.9540E-07,1.618292015977E-02
-1.9520E-07,1.584034898318E-02
-1.9500E-07,1.501220856793E-02
-1.9480E-07,1.498612501658E-02
-1.9460E-07,1.463603108190E-02
-1.9440E-07,1.441629436798E-02
-1.9420E-07,1.481175023131E-02
-1.9400E-07,1.492235410027E-02
-1.9380E-07,1.475317609496E-02
-1.9360E-07,1.505661821924E-02
-1.9340E-07,1.487901267596E-02
-1.9320E-07,1.557391249575E-02
-1.9300E-07,1.580524184741E-02
-1.9280E-07,1.520874184556E-02
-1.9260E-07,1.553895902820E-02
-1.9240E-07,1.570290905423E-02
-1.9220E-07,1.520298301242E-02
-1.9200E-07,1.498515411280E-02
-1.9180E-07,1.540632891469E-02
-1.9160E-07,1.539934958331E-02
-1.9140E-07,1.411774122156E-02
-1.9120E-07,1.392231714912E-02
-1.9100E-07,1.553709731437E-02
-1.9080E-07,1.612474556081E-02
-1.9060E-07,1.584948991425E-02
-1.9040E-07,1.539549297653E-02
-1.9020E-07,1.544785193168E-02
-1.9000E-07,1.570439451374E-02
-1.8980E-07,1.563507384621E-02
-1.8960E-07,1.534842439927E-02
-1.8940E-07,1.624846803956E-02
-1.8920E-07,1.588803735562E-02
-1.8900E-07,1.484113718383E-02
-1.8880E-07,1.417056397535E-02
-1.8860E-07,1.528823907487E-02
-1.8840E-07,1.558134770952E-02
-1.8820E-07,1.523809806444E-02
-1.8800E-07,1.531311330385E-02
-1.8780E-07,1.573345922865E-02
-1.8760E-07,1.651552339084E-02
-1.8740E-07,1.621850320138E-02
-1.8720E-07,1.574401297607E-02
-1.8700E-07,1.577299340628E-02
-1.8680E-07,1.504411055706E-02
-1.8660E-07,1.554124123417E-02
-1.8640E-07,1.576347948052E-02
-1.8620E-07,1.539638285525E-02
-1.8600E-07,1.467283974402E-02
-1.8580E-07,1.603244357742E-02
-1.8560E-07,1.585497493856E-02
-1.8540E-07,1.408487857319E-02
-1.8520E-07,1.299529076554E-02
-1.8500E-07,1.378943697549E-02
-1.8480E-07,1.447314881720E-02
-1.8460E-07,1.506802924909E-02
