in s,C1 in V,C3 in V
-6.0000E-08,1.06275722152E-02,-4.415605434589E-05
-5.9800E-08,1.06280048145E-02,-4.120340937190E-05
-5.9600E-08,1.06796655105E-02,-4.341787028499E-05
-5.9400E-08,1.04995740345E-02,-4.476588138752E-05
-5.9200E-08,1.04115680093E-02,-4.204384734295E-05
-5.9000E-08,1.05277311755E-02,-4.397216889448E-05
-5.8800E-08,1.06509439880E-02,-4.739548213221E-05
-5.8600E-08,1.05476363329E-02,-4.274884120934E-05
-5.8400E-08,1.05394229991E-02,-3.770532350428E-05
-5.8200E-08,1.06943494407E-02,-3.949458211101E-05
-5.8000E-08,1.06909428956E-02,-4.307220944576E-05
-5.7800E-08,1.04790746933E-02,-4.253879332356E-05
-5.7600E-08,1.03239398682E-02,-4.307122373394E-05
-5.7400E-08,1.03737311671E-02,-4.472446780093E-05
-5.7200E-08,1.04116124799E-02,-4.478808728419E-05
-5.7000E-08,1.06379203731E-02,-4.372517963312E-05
-5.6800E-08,1.07900870731E-02,-4.741036364250E-05
-5.6600E-08,1.06985524995E-02,-4.708618767001E-05
-5.6400E-08,1.05936851120E-02,-4.321248171292E-05
-5.6200E-08,1.05519567383E-02,-4.720617070235E-05
-5.6000E-08,1.04885637062E-02,-5.039606190659E-05
-5.5800E-08,1.04531157063E-02,-5.134077997319E-05
-5.5600E-08,1.06020390755E-02,-4.463795789890E-05
-5.5400E-08,1.07076326618E-02,-4.131118509360E-05
-5.5200E-08,1.05089112418E-02,-4.486888370849E-05
-5.5000E-08,1.04217536515E-02,-4.464230689592E-05
-5.4800E-08,1.04832807789E-02,-4.975215022825E-05
-5.4600E-08,1.04864894180E-02,-5.321143738366E-05
-5.4400E-08,1.05734905461E-02,-5.609405574761E-05
-5.4200E-08,1.06648553861E-02,-5.398643960617E-05
-5.4000E-08,1.06253435602E-02,-5.157577184401E-05
-5.3800E-08,1.05915579712E-02,-4.672922765277E-05
-5.3600E-08,1.07339364709E-02,-5.098784950934E-05
-5.3400E-08,1.05795115465E-02,-5.117460082658E-05
-5.3200E-08,1.04833322344E-02,-5.005074789189E-05
-5.3000E-08,1.06808224460E-02,-5.287074161135E-05
-5.2800E-08,1.06072332943E-02,-5.386725061945E-05
-5.2600E-08,1.05493278475E-02,-5.180753277056E-05
-5.2400E-08,1.07814909657E-02,-5.119116626121E-05
-5.2200E-08,1.07347038807E-02,-4.994848941825E-05
-5.2000E-08,1.05981924804E-02,-5.370261849277E-05
-5.1800E-08,1.06823719339E-02,-5.248514118977E-05
-5.1600E-08,1.05631212005E-02,-5.630056237243E-05
-5.1400E-08,1.04914105264E-02,-5.707434614561E-05
-5.1200E-08,1.05466067558E-02,-5.290023082308E-05
-5.1000E-08,1.05357403168E-02,-4.900304119475E-05
-5.0800E-08,1.05971677927E-02,-5.301042518951E-05
-5.0600E-08,1.05561663164E-02,-5.648526925035E-05
-5.0400E-08,1.04087579763E-02,-5.879101802967E-05
-5.0200E-08,1.04881562525E-02,-5.990757852234E-05
-5.0000E-08,1.05896108085E-02,-5.822294683568E-05
-4.9800E-08,1.06283705914E-02,-5.708036537655E-05
-4.9600E-08,1.05653521838E-02,-5.916446590237E-05
-4.9400E-08,1.07180061983E-02,-5.759987200983E-05
-4.9200E-08,1.07011355227E-02,-5.486526557617E-05
-4.9000E-08,1.07122732094E-02,-5.609678470902E-05
-4.8800E-08,1.05968988733E-02,-5.713245750777E-05
-4.8600E-08,1.05918077985E-02,-5.926470731757E-05
-4.8400E-08,1.06219975511E-02,-6.411288067140E-05
-4.8200E-08,1.05680139037E-02,-5.830612996034E-05
-4.8000E-08,1.06359424768E-02,-5.789636134542E-05
-4.7800E-08,1.08142423211E-02,-6.200933971815E-05
-4.7600E-08,1.07938626548E-02,-6.286549887992E-05
-4.7400E-08,1.07382654911E-02,-6.538946417533E-05
-4.7200E-08,1.06745136669E-02,-6.618026973121E-05
-4.7000E-08,1.05083398754E-02,-5.974475353397E-05
-4.6800E-08,1.05884387391E-02,-6.305405277200E-05
-4.6600E-08,1.06255021179E-02,-6.704417311959E-05
-4.6400E-08,1.05685841059E-02,-6.635370937549E-05
-4.6200E-08,1.06573458994E-02,-5.987850002385E-05
-4.6000E-08,1.07445642585E-02,-5.764517368190E-05
-4.5800E-08,1.07630100334E-02,-6.020613055117E-05
-4.5600E-08,1.05521977181E-02,-6.034867999516E-05
-4.5400E-08,1.04120124830E-02,-6.055602630041E-05
-4.5200E-08,1.05857118266E-02,-6.508223696984E-05
-4.5000E-08,1.06161055388E-02,-6.564131810702E-05
-4.4800E-08,1.06911212439E-02,-6.747588294931E-05
-4.4600E-08,1.06572839664E-02,-6.361928548105E-05
-4.4400E-08,1.05726849521E-02,-6.445705837942E-05
-4.4200E-08,1.06594315963E-02,-7.152096129395E-05
-4.4000E-08,1.07061793329E-02,-6.917476638593E-05
-4.3800E-08,1.05029188795E-02,-6.367908989452E-05
-4.3600E-08,1.04535550578E-02,-6.320786944963E-05
-4.3400E-08,1.06505304808E-02,-6.550816943310E-05
-4.3200E-08,1.06472503627E-02,-6.636935755052E-05
-4.3000E-08,1.05208347319E-02,-6.666730263643E-05
-4.2800E-08,1.04365498060E-02,-6.414772740938E-05
-4.2600E-08,1.05319628725E-02,-6.654840114899E-05
-4.2400E-08,1.06754540699E-02,-7.121962554194E-05
-4.2200E-08,1.06030137045E-02,-7.448710960708E-05
-4.2000E-08,1.04407104896E-02,-7.367088090069E-05
-4.1800E-08,1.04428280843E-02,-6.772728053294E-05
-4.1600E-08,1.05575348949E-02,-6.714265303127E-05
-4.1400E-08,1.05508503271E-02,-7.298156715371E-05
-4.1200E-08,1.06043464271E-02,-7.550980386697E-05
-4.1000E-08,1.05087356875E-02,-7.396311250888E-05
-4.0800E-08,1.06624160195E-02,-7.176747595332E-05
-4.0600E-08,1.07285899809E-02,-7.075977729075E-05
-4.0400E-08,1.07193934033E-02,-7.530190538056E-05
-4.0200E-08,1.06952425791E-02,-7.104032182507E-05
-4.0000E-08,1.07111893827E-02,-6.520490789227E-05
-3.9800E-08,1.06179991504E-02,-6.818144725077E-05
-3.9600E-08,1.05138470186E-02,-7.480430345423E-05
-3.9400E-08,1.03813584661E-02,-7.432155565731E-05
-3.9200E-08,1.04779601330E-02,-7.269935694896E-05
-3.9000E-08,1.04690096574E-02,-7.224781423248E-05
-3.8800E-08,1.04385074461E-02,-7.454197177104E-05
-3.8600E-08,1.05849190382E-02,-7.228110938705E-05
-3.8400E-08,1.06329990318E-02,-7.314523638599E-05
-3.8200E-08,1.04297579033E-02,-7.462653763033E-05
-3.8000E-08,1.04529103497E-02,-7.362504073791E-05
-3.7800E-08,1.05183138745E-02,-7.411602561735E-05
-3.7600E-08,1.05871998472E-02,-7.510499575548E-05
-3.7400E-08,1.05660984060E-02,-7.471406062506E-05
-3.7200E-08,1.04940533871E-02,-7.438789953850E-05
-3.7000E-08,1.04118664982E-02,-7.275121634267E-05
-3.6800E-08,1.05488060741E-02,-7.221210043318E-05
-3.6600E-08,1.06767160119E-02,-6.881821251847E-05
-3.6400E-08,1.05738023063E-02,-7.137857157178E-05
-3.6200E-08,1.05301437667E-02,-7.478909793682E-05
-3.6000E-08,1.05463429587E-02,-7.215934659727E-05
-3.5800E-08,1.05221302016E-02,-6.979628050141E-05
-3.5600E-08,1.05262701632E-02,-7.084681655653E-05
-3.5400E-08,1.07669632649E-02,-6.858516012691E-05
-3.5200E-08,1.06764629250E-02,-6.649243005924E-05
-3.5000E-08,1.06679478427E-02,-6.971266840957E-05
-3.4800E-08,1.06513998704E-02,-7.174215776287E-05
-3.4600E-08,1.06537824264E-02,-6.884007615410E-05
-3.4400E-08,1.06122053927E-02,-7.009899442457E-05
-3.4200E-08,1.07026344864E-02,-7.055138138495E-05
-3.4000E-08,1.05603463249E-02,-7.167013234831E-05
-3.3800E-08,1.05430092895E-02,-7.538596469350E-05
-3.3600E-08,1.05182461208E-02,-7.419642501883E-05
-3.3400E-08,1.05112726102E-02,-6.819795792364E-05
-3.3200E-08,1.05494319228E-02,-6.833118417673E-05
-3.3000E-08,1.07259915909E-02,-6.694769657589E-05
-3.2800E-08,1.06187253492E-02,-6.653734383546E-05
-3.2600E-08,1.05943731265E-02,-6.823363521509E-05
-3.2400E-08,1.06696964009E-02,-6.981999234669E-05
-3.2200E-08,1.05648499681E-02,-6.855041378550E-05
-3.2000E-08,1.03579361690E-02,-7.161478645541E-05
-3.1800E-08,1.05158349266E-02,-7.240777791850E-05
-3.1600E-08,1.06774566462E-02,-7.266181775741E-05
-3.1400E-08,1.05842284625E-02,-7.456162211858E-05
-3.1200E-08,1.04912040057E-02,-7.272938921489E-05
-3.1000E-08,1.05027777841E-02,-6.472361584566E-05
-3.0800E-08,1.05642802315E-02,-6.970074859820E-05
-3.0600E-08,1.06069531990E-02,-7.065993746184E-05
-3.0400E-08,1.06306476751E-02,-6.755336628668E-05
-3.0200E-08,1.07388335979E-02,-6.580255956761E-05
-3.0000E-08,1.06891589472E-02,-6.648744673841E-05
-2.9800E-08,1.07376470929E-02,-6.548885221965E-05
-2.9600E-08,1.06589377625E-02,-6.712750683911E-05
-2.9400E-08,1.05089727091E-02,-6.447657638602E-05
-2.9200E-08,1.04894424090E-02,-6.416225296818E-05
-2.9000E-08,1.05435506208E-02,-6.340980346687E-05
-2.8800E-08,1.05747308349E-02,-6.735292452760E-05
-2.8600E-08,1.05189020047E-02,-6.540743059851E-05
-2.8400E-08,1.05898196576E-02,-6.771736408956E-05
-2.8200E-08,1.05284177931E-02,-7.099413940124E-05
-2.8000E-08,1.05301069794E-02,-7.163779552467E-05
-2.7800E-08,1.05897113914E-02,-6.772803807072E-05
-2.7600E-08,1.05826533632E-02,-6.994723131321E-05
-2.7400E-08,1.06748696649E-02,-7.226345784403E-05
-2.7200E-08,1.06506450335E-02,-6.893199834414E-05
-2.7000E-08,1.06688381871E-02,-6.355780627020E-05
-2.6800E-08,1.06664777501E-02,-6.557595081069E-05
-2.6600E-08,1.05802722042E-02,-6.774881103448E-05
-2.6400E-08,1.05217662873E-02,-6.674962782673E-05
-2.6200E-08,1.04819971835E-02,-6.196497812308E-05
-2.6000E-08,1.05921000009E-02,-6.030138408206E-05
-2.5800E-08,1.06808452634E-02,-6.200538774393E-05
-2.5600E-08,1.08345742570E-02,-5.872130173631E-05
-2.5400E-08,1.07140569249E-02,-5.887609499879E-05
-2.5200E-08,1.05455224635E-02,-6.341940503009E-05
-2.5000E-08,1.05241500074E-02,-6.488639519922E-05
-2.4800E-08,1.06469665421E-02,-6.795828392170E-05
-2.4600E-08,1.05640872149E-02,-7.280569061078E-05
-2.4400E-08,1.05406558374E-02,-7.301269009150E-05
-2.4200E-08,1.06602532556E-02,-7.029804432206E-05
-2.4000E-08,1.07632822124E-02,-6.564505103417E-05
-2.3800E-08,1.07249813387E-02,-6.145067385770E-05
-2.3600E-08,1.04768395191E-02,-6.073632485606E-05
-2.3400E-08,1.05498738354E-02,-6.105259688012E-05
-2.3200E-08,1.05454663513E-02,-5.959215986915E-05
-2.3000E-08,1.03754427051E-02,-5.862097817846E-05
-2.2800E-08,1.05067861965E-02,-5.924408494867E-05
-2.2600E-08,1.05689030839E-02,-6.013853627630E-05
-2.2400E-08,1.06554101454E-02,-5.862009742670E-05
-2.2200E-08,1.06211952167E-02,-5.832503646053E-05
-2.2000E-08,1.06720100390E-02,-5.659783206321E-05
-2.1800E-08,1.06326311594E-02,-5.875706117041E-05
-2.1600E-08,1.05695075123E-02,-5.839991405047E-05
-2.1400E-08,1.05249942513E-02,-5.490464841388E-05
-2.1200E-08,1.06792079983E-02,-5.586459937878E-05
-2.1000E-08,1.05733359465E-02,-5.646254311688E-05
-2.0800E-08,1.04706378421E-02,-5.658543764986E-05
-2.0600E-08,1.07371118153E-02,-5.699923125468E-05
-2.0400E-08,1.08230328420E-02,-5.906462607346E-05
-2.0200E-08,1.06580551015E-02,-5.624466429837E-05
-2.0000E-08,1.05309470324E-02,-5.257683520578E-05
-1.9800E-08,1.05138987070E-02,-5.095023273863E-05
-1.9600E-08,1.04682042962E-02,-5.429530510120E-05
-1.9400E-08,1.04699670570E-02,-5.226989549957E-05
-1.9200E-08,1.04829243151E-02,-5.377807564474E-05
-1.9000E-08,1.04468679288E-02,-5.361996473186E-05
-1.8800E-08,1.04906230932E-02,-5.534424393810E-05
-1.8600E-08,1.06901747873E-02,-5.377686632238E-05
-1.8400E-08,1.07737707673E-02,-4.889813590236E-05
-1.8200E-08,1.06016388396E-02,-4.694612988643E-05
-1.8000E-08,1.05277081253E-02,-5.304969850369E-05
-1.7800E-08,1.05045840843E-02,-5.380317022465E-05
-1.7600E-08,1.05388863245E-02,-5.164719487913E-05
-1.7400E-08,1.06034039287E-02,-5.129377612285E-05
-1.7200E-08,1.06210494647E-02,-4.933155703731E-05
-1.7000E-08,1.05473180534E-02,-5.005894846655E-05
-1.6800E-08,1.06202336261E-02,-5.181511727534E-05
-1.6600E-08,1.05269085849E-02,-5.087940751947E-05
-1.6400E-08,1.06272381032E-02,-5.161680209823E-05
-1.6200E-08,1.07204891043E-02,-5.247493268363E-05
-1.6000E-08,1.06915382436E-02,-4.880087900348E-05
-1.5800E-08,1.06809193036E-02,-4.284910544194E-05
-1.5600E-08,1.07443388784E-02,-4.998415758274E-05
-1.5400E-08,1.06498599285E-02,-5.635817175172E-05
-1.5200E-08,1.05338618392E-02,-5.477620012499E-05
-1.5000E-08,1.04721652111E-02,-5.372335038520E-05
-1.4800E-08,1.04870298179E-02,-5.647230896540E-05
-1.4600E-08,1.04505766882E-02,-5.335620467923E-05
-1.4400E-08,1.05346457800E-02,-4.880500438996E-05
-1.4200E-08,1.06999119977E-02,-4.714108177833E-05
-1.4000E-08,1.05894378154E-02,-5.066116362251E-05
-1.3800E-08,1.05635603191E-02,-4.938934895582E-05
-1.3600E-08,1.06426887447E-02,-4.785723791830E-05
-1.3400E-08,1.06461080955E-02,-5.082095845975E-05
-1.3200E-08,1.06182671385E-02,-5.146102312393E-05
-1.3000E-08,1.05477513513E-02,-4.448233864643E-05
-1.2800E-08,1.05469760252E-02,-4.064670124464E-05
-1.2600E-08,1.05044031749E-02,-4.176882462017E-05
-1.2400E-08,1.05437145336E-02,-4.707695574872E-05
-1.2200E-08,1.04389139684E-02,-4.757580350525E-05
-1.2000E-08,1.03959033964E-02,-4.853740188666E-05
-1.1800E-08,1.04104739381E-02,-4.939627175592E-05
-1.1600E-08,1.05257602641E-02,-4.986979675852E-05
-1.1400E-08,1.03906931123E-02,-4.620732519217E-05
-1.1200E-08,1.04491245234E-02,-4.875912315585E-05
-1.1000E-08,1.06323601445E-02,-4.999727302603E-05
-1.0800E-08,1.06493633008E-02,-5.086616429873E-05
-1.0600E-08,1.06079988414E-02,-5.387706666626E-05
