in s,C1 in V,C3 in V
-6.0000E-08,1.09201295068E-02,-3.45280435272E-05
-5.9800E-08,1.10618241830E-02,-3.37979328223E-05
-5.9600E-08,1.10701259924E-02,-3.21733268313E-05
-5.9400E-08,1.10522937262E-02,-3.11273249201E-05
-5.9200E-08,1.10936197685E-02,-3.30084961243E-05
-5.9000E-08,1.08916396508E-02,-3.83588113226E-05
-5.8800E-08,1.07918523951E-02,-3.65414215587E-05
-5.8600E-08,1.08913413947E-02,-3.73429993503E-05
-5.8400E-08,1.10533214407E-02,-3.77845084630E-05
-5.8200E-08,1.09761283034E-02,-3.68570043109E-05
-5.8000E-08,1.09360506991E-02,-3.42620190568E-05
-5.7800E-08,1.09609724255E-02,-3.27311102636E-05
-5.7600E-08,1.10503102420E-02,-3.26098407023E-05
-5.7400E-08,1.10351008130E-02,-3.54246937074E-05
-5.7200E-08,1.09246429289E-02,-3.81353663616E-05
-5.7000E-08,1.09571670415E-02,-3.57878383584E-05
-5.6800E-08,1.09669300960E-02,-3.41984432526E-05
-5.6600E-08,1.11106173368E-02,-3.24104508720E-05
-5.6400E-08,1.10732936533E-02,-2.99696412273E-05
-5.6200E-08,1.09154766193E-02,-3.05666497312E-05
-5.6000E-08,1.07002645032E-02,-3.21414875202E-05
-5.5800E-08,1.06823947513E-02,-3.35800271817E-05
-5.5600E-08,1.08384441352E-02,-3.34158053957E-05
-5.5400E-08,1.09609244624E-02,-3.36564209647E-05
-5.5200E-08,1.08262903756E-02,-2.97404598780E-05
-5.5000E-08,1.07609019848E-02,-3.07487104423E-05
-5.4800E-08,1.07489351882E-02,-3.16253668033E-05
-5.4600E-08,1.09306529863E-02,-3.11386991628E-05
-5.4400E-08,1.12289788900E-02,-3.14828524701E-05
-5.4200E-08,1.12683596322E-02,-3.20227155797E-05
-5.4000E-08,1.10414128518E-02,-3.34840679877E-05
-5.3800E-08,1.10659916187E-02,-3.41317786239E-05
-5.3600E-08,1.10169265186E-02,-3.37785858996E-05
-5.3400E-08,1.09619826777E-02,-3.35171753876E-05
-5.3200E-08,1.08244563686E-02,-3.04987298660E-05
-5.3000E-08,1.07223137980E-02,-2.95902898870E-05
-5.2800E-08,1.08166397782E-02,-3.57861847021E-05
-5.2600E-08,1.09827872599E-02,-3.67005881257E-05
-5.2400E-08,1.10571445199E-02,-3.51165652610E-05
-5.2200E-08,1.08490404906E-02,-3.51836240254E-05
-5.2000E-08,1.07496278593E-02,-3.18854192607E-05
-5.1800E-08,1.09416151186E-02,-3.32638232373E-05
-5.1600E-08,1.10856991028E-02,-3.24549582191E-05
-5.1400E-08,1.09942807117E-02,-3.05638607927E-05
-5.1200E-08,1.09327216865E-02,-3.26948112212E-05
-5.1000E-08,1.10611659708E-02,-3.43745490871E-05
-5.0800E-08,1.09610250453E-02,-2.64406314455E-05
-5.0600E-08,1.07530486071E-02,-2.56822800599E-05
-5.0400E-08,1.08184225624E-02,-2.97456907444E-05
-5.0200E-08,1.09725366579E-02,-3.15895518623E-05
-5.0000E-08,1.09958634945E-02,-2.82472638749E-05
-4.9800E-08,1.10108396271E-02,-2.57712561972E-05
-4.9600E-08,1.08985093189E-02,-3.00038753413E-05
-4.9400E-08,1.09961966751E-02,-3.25911835171E-05
-4.9200E-08,1.10399930505E-02,-3.10552452095E-05
-4.9000E-08,1.10694675473E-02,-2.61299111284E-05
-4.8800E-08,1.11737225903E-02,-2.43239341639E-05
-4.8600E-08,1.10511710169E-02,-2.97649477012E-05
-4.8400E-08,1.09330183128E-02,-3.09059320353E-05
-4.8200E-08,1.09130114084E-02,-3.01460426636E-05
-4.8000E-08,1.09878950985E-02,-2.78758723624E-05
-4.7800E-08,1.10257424181E-02,-2.56018849425E-05
-4.7600E-08,1.10764024081E-02,-2.88075792007E-05
-4.7400E-08,1.09475732548E-02,-3.11240990050E-05
-4.7200E-08,1.08420606935E-02,-2.86325143985E-05
-4.7000E-08,1.10247549834E-02,-2.82595420592E-05
-4.6800E-08,1.11363108968E-02,-2.98892246895E-05
-4.6600E-08,1.10501905670E-02,-3.22412895374E-05
-4.6400E-08,1.09701145208E-02,-3.10564961620E-05
-4.6200E-08,1.11104960321E-02,-2.67440131269E-05
-4.6000E-08,1.11032845685E-02,-2.46619098224E-05
-4.5800E-08,1.09763012966E-02,-2.80656315722E-05
-4.5600E-08,1.08324864646E-02,-2.85989057608E-05
-4.5400E-08,1.08629425755E-02,-3.03521070965E-05
-4.5200E-08,1.09613375040E-02,-3.02047517486E-05
-4.5000E-08,1.09866908984E-02,-2.99475567751E-05
-4.4800E-08,1.10439423239E-02,-2.82390212975E-05
-4.4600E-08,1.10929061426E-02,-3.08752280064E-05
-4.4400E-08,1.09006450744E-02,-3.20603169836E-05
-4.4200E-08,1.09024630161E-02,-3.02427344359E-05
-4.4000E-08,1.09450477408E-02,-2.94163732193E-05
