in s,C1 in V,C3 in V
-2.0600E-07,1.821408580057E-02,8.14111477230E-05
-2.0580E-07,1.809002432041E-02,7.00059735682E-05
-2.0560E-07,1.829356207512E-02,7.58117220830E-05
-2.0540E-07,1.746721026488E-02,5.13537710067E-05
-2.0520E-07,1.696016891859E-02,5.09310553316E-05
-2.0500E-07,1.830295958556E-02,5.83291908260E-05
-2.0480E-07,1.874183324166E-02,2.00169666205E-05
-2.0460E-07,1.802209039219E-02,3.58757369686E-05
-2.0440E-07,1.779473778792E-02,8.87930549216E-05
-2.0420E-07,1.785853617825E-02,7.26662965026E-05
-2.0400E-07,1.803165134974E-02,5.09608576540E-05
-2.0380E-07,1.755247191526E-02,3.23634517845E-05
-2.0360E-07,1.746983752586E-02,3.20981994737E-05
-2.0340E-07,1.789787058718E-02,6.49270175491E-05
-2.0320E-07,1.682921052910E-02,9.04946511146E-05
-2.0300E-07,1.634978895076E-02,7.87361564580E-05
-2.0280E-07,1.781897312962E-02,1.03855556110E-04
-2.0260E-07,1.934125666507E-02,1.03126772912E-04
-2.0240E-07,1.744370740838E-02,7.57470650133E-05
-2.0220E-07,1.657945775427E-02,3.94327954855E-05
-2.0200E-07,1.796657052822E-02,6.48483789992E-05
-2.0180E-07,1.778671164997E-02,8.17070521880E-05
-2.0160E-07,1.813167958520E-02,6.48703116458E-05
-2.0140E-07,1.828648495488E-02,6.69477896299E-05
-2.0120E-07,1.804355877452E-02,5.83615426440E-05
-2.0100E-07,1.699441970326E-02,4.98630378861E-05
-2.0080E-07,1.675522486679E-02,8.25433332939E-05
-2.0060E-07,1.716503660195E-02,1.00444040028E-04
-2.0040E-07,1.700983635150E-02,7.46558576357E-05
-2.0020E-07,1.748468932696E-02,7.56325705443E-05
-2.0000E-07,1.721294336952E-02,5.58376584668E-05
-1.9980E-07,1.700315178372E-02,8.47106839065E-05
-1.9960E-07,1.743638907559E-02,9.16584085207E-05
-1.9940E-07,1.824275982566E-02,5.13287766371E-05
-1.9920E-07,1.854492650367E-02,5.69454201032E-05
-1.9900E-07,1.893091081642E-02,8.78546310123E-05
-1.9880E-07,1.911120462231E-02,8.32535831723E-05
-1.9860E-07,1.835669922642E-02,5.63863588031E-05
-1.9840E-07,1.700270940550E-02,7.31097457465E-05
-1.9820E-07,1.633033129387E-02,3.32173814531E-05
-1.9800E-07,1.744880919345E-02,3.61532943789E-05
-1.9780E-07,1.796719637699E-02,6.45351752173E-05
-1.9760E-07,1.702552541159E-02,8.17115225364E-05
-1.9740E-07,1.710827854462E-02,7.73142015096E-05
-1.9720E-07,1.800240688957E-02,5.58657611255E-05
-1.9700E-07,1.830511373468E-02,5.86657940876E-05
-1.9680E-07,1.867673612200E-02,5.46999082435E-05
-1.9660E-07,1.828410216607E-02,2.00105288532E-05
-1.9640E-07,1.790940501727E-02,3.80234948825E-05
-1.9620E-07,1.847710712813E-02,5.46479637269E-05
-1.9600E-07,1.775362129323E-02,3.46277181525E-05
-1.9580E-07,1.632764582522E-02,2.76551970746E-05
-1.9560E-07,1.639636206441E-02,6.81197193917E-05
-1.9540E-07,1.725055576302E-02,6.73719372135E-05
-1.9520E-07,1.729658172466E-02,6.11447303090E-05
-1.9500E-07,1.727905097418E-02,6.30022997502E-05
-1.9480E-07,1.775424853899E-02,3.83948248345E-05
-1.9460E-07,1.761197644286E-02,6.54244602192E-05
-1.9440E-07,1.750473837368E-02,1.00499069551E-04
-1.9420E-07,1.813355945982E-02,7.32266616542E-05
-1.9400E-07,1.936403495260E-02,6.54282670002E-05
-1.9380E-07,1.914148191921E-02,9.38209977467E-05
-1.9360E-07,1.749830340035E-02,1.14287451608E-04
-1.9340E-07,1.730224835686E-02,7.40704399068E-05
