in s,C1 in V,C3 in V
-2.0600E-07,2.025487712584E-02,-4.21560679097E-05
-2.0580E-07,2.142810002901E-02,-3.43220967334E-05
-2.0560E-07,2.124454240315E-02,-3.06343503762E-05
-2.0540E-07,2.106624768116E-02,-4.93036543485E-05
-2.0520E-07,2.152180318721E-02,-6.04724471923E-05
-2.0500E-07,2.209333349951E-02,-3.23181583080E-05
-2.0480E-07,2.176831030287E-02,-3.85734096635E-05
-2.0460E-07,2.147098789923E-02,-4.27034527529E-05
-2.0440E-07,2.184744105674E-02,-4.32256802451E-05
-2.0420E-07,2.144955257885E-02,-4.76080651861E-05
-2.0400E-07,2.055125423707E-02,-5.51003923174E-05
-2.0380E-07,2.095962381922E-02,-5.24928520899E-05
-2.0360E-07,2.110432294197E-02,-4.80974286329E-05
-2.0340E-07,2.112117289565E-02,-5.80064097885E-05
-2.0320E-07,2.097558529116E-02,-2.89582840633E-05
-2.0300E-07,2.128255014308E-02,-3.13621091191E-05
-2.0280E-07,2.147257906385E-02,-3.60830065329E-05
-2.0260E-07,2.253606795333E-02,-2.78531068470E-05
-2.0240E-07,2.164556012489E-02,-1.60430285614E-05
-2.0220E-07,2.023047088645E-02,-3.53623840492E-05
-2.0200E-07,1.995977080427E-02,-5.53587877657E-05
-2.0180E-07,1.946930420585E-02,-4.43549205083E-05
-2.0160E-07,2.078502877615E-02,-2.04270316753E-05
-2.0140E-07,2.067007237114E-02,-1.38089836109E-05
-2.0120E-07,2.011066834442E-02,-3.95521598402E-05
-2.0100E-07,2.083082470112E-02,-8.50324595813E-05
-2.0080E-07,2.130509792827E-02,-7.33495883178E-05
-2.0060E-07,2.160962085240E-02,-4.06960451510E-05
-2.0040E-07,2.125744541176E-02,-1.49922522251E-05
-2.0020E-07,2.114483733661E-02,-4.31543053127E-06
-2.0000E-07,2.126058117487E-02,-5.51408925093E-06
-1.9980E-07,2.143138061278E-02,-1.45909686107E-05
-1.9960E-07,2.049794766121E-02,-2.00611266773E-05
-1.9940E-07,2.091349075548E-02,-6.18520269636E-05
-1.9920E-07,2.101530899294E-02,-7.12065219413E-05
-1.9900E-07,2.175619891845E-02,-6.29405684303E-05
-1.9880E-07,2.051081201993E-02,-6.17889764253E-05
-1.9860E-07,2.057286557741E-02,-7.84181018826E-05
-1.9840E-07,2.098466661759E-02,-6.94758335594E-05
-1.9820E-07,2.012648825534E-02,-4.74967488553E-05
-1.9800E-07,2.012737487443E-02,-5.74615977239E-05
-1.9780E-07,2.093777033500E-02,-7.20686472487E-05
-1.9760E-07,2.229200509377E-02,-5.21531871054E-05
-1.9740E-07,2.199871531688E-02,-4.96859855484E-05
-1.9720E-07,2.137179459445E-02,-6.23903197702E-05
-1.9700E-07,2.210914176889E-02,-5.41838777717E-05
-1.9680E-07,2.212247551419E-02,-3.53740488645E-05
-1.9660E-07,2.087900714017E-02,-4.73511598539E-05
-1.9640E-07,2.099946347065E-02,-5.29941364657E-05
-1.9620E-07,2.059480241500E-02,-4.03204543982E-05
-1.9600E-07,2.064458160661E-02,-5.26145992335E-05
-1.9580E-07,2.073095572181E-02,-8.74396373983E-05
-1.9560E-07,2.108418541960E-02,-6.55417058151E-05
-1.9540E-07,2.159907688387E-02,-4.81869985815E-05
-1.9520E-07,2.145472840406E-02,-5.62207035255E-05
-1.9500E-07,2.073236853816E-02,-2.51537498552E-05
-1.9480E-07,2.090877872892E-02,5.67324855365E-06
-1.9460E-07,2.120961594395E-02,-4.16456216481E-05
-1.9440E-07,2.173469793983E-02,-5.44950675685E-05
-1.9420E-07,2.209434212185E-02,-2.67804793548E-05
-1.9400E-07,2.080540564843E-02,-1.49010641035E-05
-1.9380E-07,2.030214360915E-02,-4.71354771871E-05
-1.9360E-07,2.062611860223E-02,-4.22854984645E-05
-1.9340E-07,2.046722658910E-02,-1.16369298194E-05
-1.9320E-07,2.077489086427E-02,-9.34094027616E-06
-1.9300E-07,2.043746990152E-02,-3.84666917380E-05
-1.9280E-07,2.049618094228E-02,-4.69285373110E-05
-1.9260E-07,2.001788998954E-02,-5.48470260110E-05
-1.9240E-07,2.066035402007E-02,-4.73020209465E-05
-1.9220E-07,2.144952277653E-02,-2.28604495060E-05
-1.9200E-07,2.074323474430E-02,-3.83418246638E-05
-1.9180E-07,2.071261052974E-02,-6.02149248589E-05
-1.9160E-07,2.155944305472E-02,-4.18889878783E-05
-1.9140E-07,2.147927806713E-02,-4.20442626346E-05
-1.9120E-07,2.122333758511E-02,-3.36419984233E-05
-1.9100E-07,2.054384184070E-02,-1.87421876471E-05
-1.9080E-07,2.063388071023E-02,1.67091067415E-05
-1.9060E-07,2.111887485720E-02,7.08928960376E-06
-1.9040E-07,2.172166873701E-02,-4.83741012868E-05
-1.9020E-07,2.097712988965E-02,-6.99502259958E-05
-1.9000E-07,2.100147885270E-02,-4.22329835128E-05
-1.8980E-07,2.091984749772E-02,-2.46330008376E-05
-1.8960E-07,2.039542953484E-02,-1.37998566497E-05
-1.8940E-07,2.091453942470E-02,1.33196986281E-06
-1.8920E-07,2.122549732216E-02,-1.65278750937E-05
-1.8900E-07,2.118117335252E-02,-2.39442063030E-05
-1.8880E-07,2.046311200596E-02,-4.13125224877E-05
-1.8860E-07,2.075282596983E-02,-4.46039561648E-05
-1.8840E-07,2.158161225729E-02,-1.69976109173E-05
-1.8820E-07,2.262433405034E-02,-1.79701677989E-05
-1.8800E-07,2.235640092753E-02,-1.90581155475E-05
-1.8780E-07,2.119062720798E-02,-2.11365248542E-05
-1.8760E-07,2.133067809977E-02,6.68635289185E-06
-1.8740E-07,2.155037849210E-02,-1.99505437631E-05
-1.8720E-07,2.094941512682E-02,-5.22235485259E-05
-1.8700E-07,2.085353360511E-02,-3.51050829049E-05
-1.8680E-07,2.065682570450E-02,-5.53651084191E-06
-1.8660E-07,2.104508570395E-02,-5.37399395835E-05
-1.8640E-07,2.141524731182E-02,-7.89988164324E-05
-1.8620E-07,2.138461797498E-02,-6.30117331166E-05
-1.8600E-07,2.147458746098E-02,-4.45590890012E-06
-1.8580E-07,2.082209401764E-02,2.58510040585E-05
-1.8560E-07,2.169660777785E-02,-1.00809109863E-05
-1.8540E-07,2.162194597535E-02,-5.28303401079E-05
-1.8520E-07,2.108351160772E-02,-1.71046664473E-05
-1.8500E-07,2.133179615252E-02,1.44510453101E-05
-1.8480E-07,2.087235423736E-02,-4.84883389435E-06
-1.8460E-07,2.085515224375E-02,-2.44508574251E-05
-1.8440E-07,2.075656429864E-02,-4.83940432314E-05
-1.8420E-07,2.054136731662E-02,-6.45365759265E-05
-1.8400E-07,2.003054526634E-02,-5.35842806566E-05
-1.8380E-07,2.020576382987E-02,-1.00683963392E-05
-1.8360E-07,2.177438112907E-02,-6.57585519365E-06
-1.8340E-07,2.078443319537E-02,-3.11758911703E-05
-1.8320E-07,1.912154882215E-02,-3.07783095632E-05
-1.8300E-07,1.938106325455E-02,-3.17719376180E-05
-1.8280E-07,2.068948904984E-02,-8.63964273594E-06
-1.8260E-07,2.104073503055E-02,1.18169623893E-05
-1.8240E-07,2.047289880924E-02,9.94108081796E-06
