in s,C1 in V,C3 in V
-2.0600E-07,1.725878446363E-02,1.22404347640E-05
-2.0580E-07,1.746220161207E-02,8.02757381462E-06
-2.0560E-07,1.709953761660E-02,1.93775903899E-05
-2.0540E-07,1.737593785860E-02,2.30697139632E-05
-2.0520E-07,1.672814573161E-02,3.76380903181E-05
-2.0500E-07,1.659715940244E-02,5.30906177592E-05
-2.0480E-07,1.625727835111E-02,6.26461619977E-05
-2.0460E-07,1.580257221125E-02,3.23633819353E-05
-2.0440E-07,1.508096531965E-02,1.43060849514E-05
-2.0420E-07,1.588291554712E-02,2.09885579534E-06
-2.0400E-07,1.739499178715E-02,8.92345956527E-06
-2.0380E-07,1.685629385523E-02,-6.86933821998E-06
-2.0360E-07,1.596805659123E-02,1.66664063000E-06
-2.0340E-07,1.509883553721E-02,4.27603761200E-05
-2.0320E-07,1.517089103349E-02,5.12369598728E-05
-2.0300E-07,1.512042731978E-02,5.88906386402E-05
-2.0280E-07,1.527597821318E-02,7.72013368551E-05
-2.0260E-07,1.520154365338E-02,7.15347977821E-05
-2.0240E-07,1.737380559556E-02,6.22632021550E-05
-2.0220E-07,1.719147033058E-02,5.73885084596E-05
-2.0200E-07,1.631454770453E-02,3.18886286113E-05
-2.0180E-07,1.653343551792E-02,2.63645469677E-05
-2.0160E-07,1.728471900336E-02,2.44323203806E-05
-2.0140E-07,1.657837183215E-02,1.71123461332E-05
-2.0120E-07,1.626045276411E-02,-7.56181147880E-06
-2.0100E-07,1.695859964006E-02,4.10704098176E-05
-2.0080E-07,1.739877668209E-02,6.59457098227E-05
-2.0060E-07,1.740158275701E-02,6.46973184776E-05
-2.0040E-07,1.703905799426E-02,4.20161795337E-05
-2.0020E-07,1.641928424127E-02,4.71723305527E-05
-2.0000E-07,1.595288488083E-02,1.63124448154E-05
-1.9980E-07,1.638699575327E-02,-8.86243837885E-06
-1.9960E-07,1.684948588721E-02,2.31182940770E-05
-1.9940E-07,1.715526330285E-02,7.26984387729E-05
-1.9920E-07,1.640794306062E-02,5.89168902952E-05
-1.9900E-07,1.647252562456E-02,3.29715821426E-05
-1.9880E-07,1.731180279516E-02,3.72862373479E-06
-1.9860E-07,1.789883590303E-02,1.38834391255E-05
-1.9840E-07,1.702131303959E-02,3.33120503929E-05
-1.9820E-07,1.626893711276E-02,5.71829422843E-05
-1.9800E-07,1.590695484541E-02,6.19876005221E-05
-1.9780E-07,1.631142777391E-02,1.46636662539E-05
-1.9760E-07,1.503332351334E-02,8.59077950009E-06
-1.9740E-07,1.516868566163E-02,2.21050267574E-05
-1.9720E-07,1.713947785087E-02,1.64580105338E-05
-1.9700E-07,1.660540160723E-02,2.87169979420E-05
-1.9680E-07,1.670454136096E-02,1.40667117666E-05
-1.9660E-07,1.589933755808E-02,1.37421807740E-05
-1.9640E-07,1.505080909468E-02,2.85031429958E-05
-1.9620E-07,1.660011169501E-02,3.55031038635E-06
-1.9600E-07,1.696241852827E-02,1.09475727659E-05
-1.9580E-07,1.697968338616E-02,4.72082097549E-05
-1.9560E-07,1.705814964138E-02,3.82668029051E-05
-1.9540E-07,1.591524873860E-02,3.30267513637E-05
-1.9520E-07,1.603438165970E-02,1.87489709351E-05
