in s,C1 in V,C3 in V
-9.2000E-08,1.342942710035E-02,3.560075903591E-05
-9.1800E-08,1.357900821604E-02,3.376076951902E-05
-9.1600E-08,1.398047017865E-02,3.298329156172E-05
-9.1400E-08,1.395760807209E-02,3.559662619885E-05
-9.1200E-08,1.368131353520E-02,3.132268999983E-05
-9.1000E-08,1.388872698881E-02,3.039385889936E-05
-9.0800E-08,1.395465624519E-02,3.222717460524E-05
-9.0600E-08,1.415983359329E-02,2.669176798593E-05
-9.0400E-08,1.395713263191E-02,2.571012307238E-05
-9.0200E-08,1.380422902293E-02,3.169625521917E-05
-9.0000E-08,1.412065145560E-02,3.560755298752E-05
-8.9800E-08,1.399596505798E-02,2.586895496864E-05
-8.9600E-08,1.345034926198E-02,2.641072305199E-05
-8.9400E-08,1.347286072560E-02,2.844746084232E-05
-8.9200E-08,1.429766793735E-02,3.035228424054E-05
-8.9000E-08,1.430539931171E-02,3.393914829288E-05
-8.8800E-08,1.373351230286E-02,3.097844509687E-05
-8.8600E-08,1.376315210946E-02,2.615543626528E-05
-8.8400E-08,1.390719232149E-02,2.711606858578E-05
-8.8200E-08,1.407345249318E-02,2.780305062700E-05
-8.8000E-08,1.412349198945E-02,2.781752156373E-05
-8.7800E-08,1.381446565501E-02,2.879848768283E-05
-8.7600E-08,1.367670162581E-02,2.723027425166E-05
-8.7400E-08,1.413857894950E-02,2.096878582891E-05
-8.7200E-08,1.421172129922E-02,2.572539294418E-05
-8.7000E-08,1.420242809691E-02,3.126684864331E-05
-8.6800E-08,1.429276731797E-02,2.976810652111E-05
-8.6600E-08,1.386884837411E-02,2.414437853079E-05
-8.6400E-08,1.354534649290E-02,2.605674075242E-05
-8.6200E-08,1.356550822966E-02,3.122893827315E-05
-8.6000E-08,1.357037299313E-02,3.087872838881E-05
-8.5800E-08,1.370364059694E-02,2.521847164538E-05
-8.5600E-08,1.384147866629E-02,1.749718467984E-05
-8.5400E-08,1.372040067799E-02,1.974308126886E-05
-8.5200E-08,1.383665767498E-02,2.405585292075E-05
-8.5000E-08,1.382215651684E-02,2.666971016955E-05
-8.4800E-08,1.385399750434E-02,2.930704890098E-05
-8.4600E-08,1.381855788641E-02,2.840801867936E-05
-8.4400E-08,1.400007172488E-02,2.865071472991E-05
-8.4200E-08,1.419971655123E-02,3.147096754331E-05
-8.4000E-08,1.419849791564E-02,2.787177105714E-05
-8.3800E-08,1.406100909226E-02,2.719537941087E-05
-8.3600E-08,1.427695997991E-02,3.156199207809E-05
-8.3400E-08,1.393915251829E-02,3.087964746449E-05
-8.3200E-08,1.387370289303E-02,2.408050577436E-05
-8.3000E-08,1.413739989512E-02,2.230346993823E-05
-8.2800E-08,1.416903459467E-02,2.160150035564E-05
-8.2600E-08,1.388027290814E-02,1.908992481697E-05
-8.2400E-08,1.391538749449E-02,2.296710865851E-05
-8.2200E-08,1.388101656921E-02,2.421892578062E-05
-8.2000E-08,1.387740583159E-02,2.236390066613E-05
-8.1800E-08,1.399805168621E-02,1.920256264787E-05
-8.1600E-08,1.401338498108E-02,2.099819024373E-05
-8.1400E-08,1.374002876692E-02,2.481478717458E-05
-8.1200E-08,1.368117802776E-02,2.288727522176E-05
-8.1000E-08,1.416858150624E-02,2.333117676247E-05
-8.0800E-08,1.429254333489E-02,2.727645029593E-05
-8.0600E-08,1.406553206034E-02,2.424050303456E-05
-8.0400E-08,1.362993200310E-02,2.333683538530E-05
-8.0200E-08,1.351513764821E-02,2.367298881803E-05
-8.0000E-08,1.397461495362E-02,2.638731365372E-05
-7.9800E-08,1.402167747729E-02,2.987723624613E-05
-7.9600E-08,1.408398342319E-02,3.016329705063E-05
-7.9400E-08,1.407402525656E-02,2.696842178051E-05
-7.9200E-08,1.401720480062E-02,2.299636289757E-05
-7.9000E-08,1.388948881067E-02,2.207282399107E-05
-7.8800E-08,1.368126231246E-02,1.981691368204E-05
-7.8600E-08,1.405684933998E-02,1.651835105661E-05
-7.8400E-08,1.395603506826E-02,1.620199679677E-05
-7.8200E-08,1.338776391931E-02,1.901315496583E-05
-7.8000E-08,1.365557457320E-02,2.342682671081E-05
-7.7800E-08,1.362780719064E-02,2.175353229325E-05
-7.7600E-08,1.388864316978E-02,2.117394995224E-05
-7.7400E-08,1.367098330520E-02,2.085455012787E-05
-7.7200E-08,1.374448095448E-02,1.761626204755E-05
-7.7000E-08,1.371466373093E-02,1.653799404670E-05
-7.6800E-08,1.357648340054E-02,1.347497309838E-05
-7.6600E-08,1.374918506481E-02,1.200358098652E-05
-7.6400E-08,1.398700899445E-02,1.237950696889E-05
-7.6200E-08,1.400679773651E-02,1.606922940631E-05
-7.6000E-08,1.393045303412E-02,1.720844473969E-05
-7.5800E-08,1.389718060382E-02,1.994398640748E-05
-7.5600E-08,1.406177231111E-02,1.554315168690E-05
-7.5400E-08,1.412997678854E-02,9.576884790323E-06
-7.5200E-08,1.415707175620E-02,7.970322475770E-06
-7.5000E-08,1.366694741882E-02,1.290843802784E-05
-7.4800E-08,1.331111234613E-02,1.493624336366E-05
-7.4600E-08,1.360286590643E-02,1.302251754608E-05
-7.4400E-08,1.382741336711E-02,1.038777985890E-05
-7.4200E-08,1.414989964105E-02,1.436391751561E-05
-7.4000E-08,1.425594980828E-02,1.972606935818E-05
-7.3800E-08,1.360865500756E-02,2.194771556463E-05
-7.3600E-08,1.336014601402E-02,9.120344457218E-06
-7.3400E-08,1.380540621467E-02,3.820924035274E-06
-7.3200E-08,1.396474386565E-02,1.331218256895E-05
-7.3000E-08,1.359821720980E-02,1.500119738560E-05
-7.2800E-08,1.354900612496E-02,1.315503264126E-05
-7.2600E-08,1.374266860075E-02,1.231650523189E-05
-7.2400E-08,1.411101040430E-02,1.728073334601E-05
-7.2200E-08,1.418430968188E-02,1.450917352270E-05
-7.2000E-08,1.374017312191E-02,6.473508610390E-06
-7.1800E-08,1.367913470604E-02,-1.554581436329E-06
-7.1600E-08,1.401756242849E-02,-1.076559961772E-06
-7.1400E-08,1.404048600234E-02,3.713308081963E-06
-7.1200E-08,1.410162686370E-02,3.927572856657E-06
-7.1000E-08,1.405799021013E-02,3.486446564087E-06
-7.0800E-08,1.395430839621E-02,7.092983641661E-06
-7.0600E-08,1.367812235840E-02,9.876984025351E-06
-7.0400E-08,1.369826220907E-02,7.966682215222E-06
-7.0200E-08,1.363190733828E-02,6.197383434513E-06
-7.0000E-08,1.392515380867E-02,8.187548716553E-06
-6.9800E-08,1.382270134054E-02,1.265210001078E-05
-6.9600E-08,1.368053588085E-02,1.487461122964E-05
-6.9400E-08,1.385918962769E-02,1.444661029894E-05
-6.9200E-08,1.385088176467E-02,1.506161609944E-05
-6.9000E-08,1.390328821726E-02,1.268947575521E-05
-6.8800E-08,1.403855257668E-02,1.208604550269E-05
