in s,C1 in V,C3 in V
-9.2000E-08,2.162926462479E-02,-1.993978850539E-06
-9.1800E-08,2.160808262415E-02,-2.517406716904E-07
-9.1600E-08,2.166130910628E-02,-2.549319051203E-06
-9.1400E-08,2.154244720004E-02,-4.049548216161E-06
-9.1200E-08,2.148865866475E-02,-4.765638791020E-06
-9.1000E-08,2.152423379011E-02,-6.097195006903E-06
-9.0800E-08,2.142997044139E-02,-5.493850715455E-06
-9.0600E-08,2.119130459614E-02,-3.206006146964E-06
-9.0400E-08,2.128518098034E-02,-3.868893243369E-06
-9.0200E-08,2.155842031352E-02,-6.754053093489E-06
-9.0000E-08,2.165014720522E-02,-2.725756250318E-06
-8.9800E-08,2.177609507926E-02,2.230545796457E-06
-8.9600E-08,2.178846444003E-02,-1.769062586126E-06
-8.9400E-08,2.148445094936E-02,-1.021155051883E-06
-8.9200E-08,2.123300223611E-02,5.369031719866E-06
-8.9000E-08,2.127259229310E-02,2.572046138349E-06
-8.8800E-08,2.135399780236E-02,-4.835694365201E-06
-8.8600E-08,2.123211328872E-02,-5.213375098999E-06
-8.8400E-08,2.121918839402E-02,-4.126817069945E-06
-8.8200E-08,2.158082094975E-02,-3.942906938489E-06
-8.8000E-08,2.199971308000E-02,-4.913647182282E-06
-8.7800E-08,2.188562140800E-02,-5.163471110162E-06
-8.7600E-08,2.163755153306E-02,-7.915061794218E-06
-8.7400E-08,2.161179720424E-02,-3.968846879896E-06
-8.7200E-08,2.144268020056E-02,-5.321909941729E-06
-8.7000E-08,2.143709552474E-02,-5.125105835493E-06
-8.6800E-08,2.131881196983E-02,-5.071421049531E-06
-8.6600E-08,2.127782399766E-02,-3.506437025961E-06
-8.6400E-08,2.147628790699E-02,-3.075153835115E-06
-8.6200E-08,2.152696675621E-02,-8.812845572800E-07
-8.6000E-08,2.118316623382E-02,-1.907957799729E-06
-8.5800E-08,2.129961089231E-02,-2.276607684787E-06
-8.5600E-08,2.153698080219E-02,-2.727795474227E-06
-8.5400E-08,2.149935769849E-02,3.582380257550E-06
-8.5200E-08,2.175247860141E-02,6.043229542676E-06
-8.5000E-08,2.152212853543E-02,1.106116466228E-06
-8.4800E-08,2.121310872026E-02,-4.186448536810E-06
-8.4600E-08,2.126804324798E-02,-2.827837772664E-06
-8.4400E-08,2.136183721013E-02,-7.131055816973E-07
-8.4200E-08,2.138101034798E-02,8.668053075710E-07
-8.4000E-08,2.147474517114E-02,-1.152013696727E-06
-8.3800E-08,2.162775774486E-02,-4.679231427607E-06
-8.3600E-08,2.154340040870E-02,-2.862871892747E-06
-8.3400E-08,2.145319017582E-02,-2.312471427020E-06
-8.3200E-08,2.146860961802E-02,-1.809885062274E-06
-8.3000E-08,2.138565671630E-02,-1.185540564354E-06
-8.2800E-08,2.168469554745E-02,-1.164805963592E-07
-8.2600E-08,2.164845778607E-02,-2.170542709526E-06
-8.2400E-08,2.136453664862E-02,-5.282696045932E-06
-8.2200E-08,2.147200102918E-02,-3.601640917358E-06
-8.2000E-08,2.140864222310E-02,-1.751691184935E-06
-8.1800E-08,2.122727087699E-02,-1.496072567995E-06
-8.1600E-08,2.104480150156E-02,-3.210147924718E-06
-8.1400E-08,2.077736244537E-02,-9.278763905135E-07
-8.1200E-08,2.069093943574E-02,4.593892313543E-06
-8.1000E-08,2.094750204124E-02,-3.285738535221E-06
-8.0800E-08,2.114735455252E-02,-8.770953200754E-06
-8.0600E-08,2.125072716735E-02,2.575776651536E-07
-8.0400E-08,2.132741878740E-02,6.512061052028E-06
-8.0200E-08,2.137904572301E-02,2.952652715150E-06
-8.0000E-08,2.138224621303E-02,-2.211111865933E-06
-7.9800E-08,2.139796041884E-02,-6.617893353062E-07
-7.9600E-08,2.141873822547E-02,-6.003055058415E-06
-7.9400E-08,2.156634307466E-02,-6.079430960116E-06
-7.9200E-08,2.196943252347E-02,-3.061392240223E-06
-7.9000E-08,2.160362577997E-02,-2.884011425074E-06
-7.8800E-08,2.128901616670E-02,-4.465923540291E-06
-7.8600E-08,2.147420453839E-02,-5.940010108051E-06
-7.8400E-08,2.163182809018E-02,-3.165196336802E-06
-7.8200E-08,2.146115251817E-02,1.123570196333E-06
-7.8000E-08,2.130805426277E-02,-6.806046590167E-07
-7.7800E-08,2.137848599814E-02,-3.271109320220E-06
-7.7600E-08,2.153618545271E-02,-3.245669685301E-06
-7.7400E-08,2.145636691712E-02,-4.200254462655E-06
-7.7200E-08,2.133760652505E-02,-7.033946074542E-06
-7.7000E-08,2.137943175621E-02,-3.827146150168E-06
-7.6800E-08,2.141693425365E-02,-2.491511486466E-06
-7.6600E-08,2.154602860101E-02,-4.182686738666E-06
-7.6400E-08,2.155425962992E-02,-6.147124327716E-06
-7.6200E-08,2.128026499413E-02,-6.205463863906E-06
-7.6000E-08,2.115665753372E-02,-4.316357232626E-06
-7.5800E-08,2.157963956706E-02,-4.096748016770E-06
-7.5600E-08,2.170311338268E-02,-6.628805480894E-06
-7.5400E-08,2.163010234945E-02,-1.185790755599E-05
-7.5200E-08,2.141371187754E-02,-8.755437366661E-06
-7.5000E-08,2.181926281191E-02,-7.726389251646E-06
-7.4800E-08,2.163239573129E-02,-6.262416474518E-06
-7.4600E-08,2.138095353730E-02,-4.635546438392E-06
-7.4400E-08,2.144481479190E-02,-6.365853257475E-06
-7.4200E-08,2.141246995889E-02,-6.738809578117E-06
-7.4000E-08,2.140696304850E-02,-3.553592495617E-06
-7.3800E-08,2.133717532270E-02,-4.239386029538E-06
-7.3600E-08,2.153049320914E-02,-1.249175787717E-05
-7.3400E-08,2.165724807419E-02,-1.235405959934E-05
-7.3200E-08,2.156104990281E-02,-1.039312415570E-05
-7.3000E-08,2.141725323163E-02,-1.161917903274E-05
-7.2800E-08,2.165856217034E-02,-1.091984555870E-05
-7.2600E-08,2.156089204364E-02,-6.068221561607E-06
-7.2400E-08,2.142491242848E-02,-5.770741857584E-06
-7.2200E-08,2.146225566976E-02,-8.833035536107E-06
-7.2000E-08,2.161378185265E-02,-8.964926458892E-06
-7.1800E-08,2.144302665256E-02,-6.397036917504E-06
-7.1600E-08,2.128102867864E-02,-9.474599443372E-06
-7.1400E-08,2.146081677638E-02,-7.925720222290E-06
-7.1200E-08,2.135123643093E-02,-8.824694983658E-06
-7.1000E-08,2.120051723905E-02,-8.088091842827E-06
-7.0800E-08,2.127560512163E-02,-9.632176987823E-06
-7.0600E-08,2.144668116234E-02,-1.286086373776E-05
-7.0400E-08,2.121605495922E-02,-9.825846262272E-06
-7.0200E-08,2.117636338808E-02,-9.497258894141E-06
