in s,C1 in V,C3 in V
-9.2000E-08,2.181981974281E-02,-6.611782394346E-06
-9.1800E-08,2.159931981005E-02,-1.157964215427E-05
-9.1600E-08,2.167170778848E-02,-1.029520341009E-05
-9.1400E-08,2.182613410987E-02,-8.835549734529E-06
-9.1200E-08,2.131848507561E-02,-7.351286046203E-06
-9.1000E-08,2.112321886234E-02,-9.549309767778E-06
-9.0800E-08,2.118203002028E-02,-1.019087367505E-05
-9.0600E-08,2.134862872772E-02,-8.232756413516E-06
-9.0400E-08,2.129622739740E-02,-5.963910825546E-06
-9.0200E-08,2.140189944766E-02,-1.004093372076E-05
-9.0000E-08,2.146704639308E-02,-1.310511463135E-05
-8.9800E-08,2.120289443992E-02,-1.072283879667E-05
-8.9600E-08,2.112572784536E-02,-5.565375544128E-06
-8.9400E-08,2.127645867877E-02,-8.200838126238E-06
-8.9200E-08,2.154546654783E-02,-7.486976765093E-06
-8.9000E-08,2.153364527039E-02,-7.569027028975E-06
-8.8800E-08,2.133291498758E-02,-1.305684455484E-05
-8.8600E-08,2.119879941456E-02,-1.077383206039E-05
-8.8400E-08,2.125424197875E-02,-7.443082787092E-06
-8.8200E-08,2.144722505473E-02,-1.172614329308E-05
-8.8000E-08,2.158584962599E-02,-1.364498966187E-05
-8.7800E-08,2.164706918411E-02,-9.063632495698E-06
-8.7600E-08,2.171944831498E-02,-6.842423684891E-06
-8.7400E-08,2.190335751511E-02,-8.309018321332E-06
-8.7200E-08,2.172708096914E-02,-8.329879201945E-06
-8.7000E-08,2.142213615589E-02,-8.589626930651E-06
-8.6800E-08,2.117699296214E-02,-4.193212173875E-06
-8.6600E-08,2.163328840397E-02,-1.883132465181E-06
-8.6400E-08,2.184175099246E-02,-4.782079242167E-06
-8.6200E-08,2.145134336315E-02,-1.416357316822E-05
-8.6000E-08,2.126390398480E-02,-1.191401787847E-05
-8.5800E-08,2.135120197199E-02,-9.007332183416E-06
-8.5600E-08,2.152847829275E-02,-9.587801702318E-06
-8.5400E-08,2.169459364377E-02,-6.924157299098E-06
-8.5200E-08,2.153806579299E-02,-4.412764392789E-06
-8.5000E-08,2.131683663465E-02,-8.065350063141E-06
-8.4800E-08,2.153501664288E-02,-7.540287904438E-06
-8.4600E-08,2.148678903468E-02,-6.639064930376E-06
-8.4400E-08,2.105752103962E-02,-1.025807306915E-05
-8.4200E-08,2.113152113743E-02,-1.186023176461E-05
-8.4000E-08,2.107232254930E-02,-6.069146178659E-06
-8.3800E-08,2.110742363147E-02,-5.268104828891E-06
-8.3600E-08,2.109731971286E-02,-6.496217928822E-06
-8.3400E-08,2.119238958694E-02,-6.299394823607E-06
-8.3200E-08,2.124613155611E-02,-8.344350092110E-06
-8.3000E-08,2.127844891511E-02,-9.446360625323E-06
-8.2800E-08,2.135411933996E-02,-9.093581221994E-06
-8.2600E-08,2.141847233288E-02,-1.098579102009E-05
-8.2400E-08,2.150127436034E-02,-7.394375734028E-06
-8.2200E-08,2.125808740966E-02,-5.997469358143E-06
-8.2000E-08,2.115553389303E-02,-7.711221732196E-06
-8.1800E-08,2.147294818424E-02,-1.151584357768E-05
-8.1600E-08,2.156593794934E-02,-1.239604734629E-05
-8.1400E-08,2.159437774681E-02,-1.117069543153E-05
-8.1200E-08,2.142053521238E-02,-1.134786092490E-05
-8.1000E-08,2.129584369250E-02,-1.226111025363E-05
-8.0800E-08,2.117862510495E-02,-8.117312274869E-06
-8.0600E-08,2.131532742642E-02,-8.936503984031E-06
-8.0400E-08,2.137503963895E-02,-1.229390249401E-05
-8.0200E-08,2.125808182172E-02,-1.389983565360E-05
-8.0000E-08,2.132168835960E-02,-1.315158613771E-05
-7.9800E-08,2.149504241534E-02,-1.094108641892E-05
-7.9600E-08,2.141822646372E-02,-9.609739191827E-06
-7.9400E-08,2.133838604204E-02,-1.189886302501E-05
-7.9200E-08,2.115040090866E-02,-1.053580649942E-05
-7.9000E-08,2.108543231152E-02,-7.167116262015E-06
-7.8800E-08,2.148815249093E-02,-5.911676295099E-06
-7.8600E-08,2.158229337074E-02,-7.194227807220E-06
-7.8400E-08,2.127155247144E-02,-1.054016993195E-05
-7.8200E-08,2.131872675382E-02,-9.039972431955E-06
