in s,C1 in V,C3 in V
-2.0600E-07,1.468418045901E-02,1.232189484313E-05
-2.0580E-07,1.472781990655E-02,8.696259040384E-06
-2.0560E-07,1.468676953576E-02,8.354574669151E-06
-2.0540E-07,1.450140747242E-02,1.042301658913E-05
-2.0520E-07,1.418907773681E-02,1.561746359244E-05
-2.0500E-07,1.439431236126E-02,1.512653049454E-05
-2.0480E-07,1.491895244457E-02,1.154872239008E-05
-2.0460E-07,1.489884565584E-02,1.526519455388E-05
-2.0440E-07,1.466417471878E-02,1.746048037335E-05
-2.0420E-07,1.456643055193E-02,1.860179271921E-05
-2.0400E-07,1.446445166133E-02,1.894146096334E-05
-2.0380E-07,1.454655100591E-02,1.680908076837E-05
-2.0360E-07,1.484795958735E-02,1.127617027983E-05
-2.0340E-07,1.481241519563E-02,8.989126089959E-06
-2.0320E-07,1.454818454571E-02,1.026146825775E-05
-2.0300E-07,1.451267554425E-02,1.721523818001E-05
-2.0280E-07,1.470765304752E-02,1.904090889171E-05
-2.0260E-07,1.447676141746E-02,1.650444887951E-05
-2.0240E-07,1.456137766130E-02,1.729409456625E-05
-2.0220E-07,1.482699132524E-02,1.840270016715E-05
-2.0200E-07,1.450191737153E-02,1.618357733264E-05
-2.0180E-07,1.443966730498E-02,1.613171123341E-05
-2.0160E-07,1.459504171275E-02,1.292535610869E-05
-2.0140E-07,1.476824396290E-02,1.132139176503E-05
-2.0120E-07,1.463869745843E-02,1.486374553665E-05
-2.0100E-07,1.450467967428E-02,1.585974920913E-05
-2.0080E-07,1.433586115949E-02,1.769282672927E-05
-2.0060E-07,1.450691391714E-02,2.096460763737E-05
-2.0040E-07,1.462125052698E-02,2.160002574697E-05
-2.0020E-07,1.462053201161E-02,1.925382543728E-05
-2.0000E-07,1.430878342129E-02,1.895733796432E-05
-1.9980E-07,1.465467569418E-02,1.798574295267E-05
-1.9960E-07,1.474615019746E-02,2.017344985530E-05
-1.9940E-07,1.435338445939E-02,2.220823843404E-05
-1.9920E-07,1.458760789596E-02,1.864688512310E-05
-1.9900E-07,1.474932274781E-02,1.343587883189E-05
