in s,C1 in V,C3 in V
-9.2000E-08,1.520769628696E-02,1.603325700295E-05
-9.1800E-08,1.499243550934E-02,1.381446273905E-05
-9.1600E-08,1.540833297186E-02,1.642799346615E-05
-9.1400E-08,1.525481515564E-02,1.668872876932E-05
-9.1200E-08,1.531897396781E-02,1.725180560631E-05
-9.1000E-08,1.537839653902E-02,1.857036707830E-05
-9.0800E-08,1.555405422114E-02,1.111871383060E-05
-9.0600E-08,1.546601443551E-02,3.255721106201E-06
-9.0400E-08,1.518821208738E-02,4.628010251567E-06
-9.0200E-08,1.506860977970E-02,1.335625319649E-05
-9.0000E-08,1.568338652141E-02,1.391489963886E-05
-8.9800E-08,1.595101184212E-02,1.196071544570E-05
-8.9600E-08,1.568238209002E-02,1.396966545750E-05
-8.9400E-08,1.503993808292E-02,1.487688745280E-05
-8.9200E-08,1.487044109963E-02,1.239141413850E-05
-8.9000E-08,1.504945945926E-02,9.755095391542E-06
-8.8800E-08,1.537924404256E-02,1.324122377579E-05
-8.8600E-08,1.553106824867E-02,8.366137434736E-06
-8.8400E-08,1.534975417890E-02,5.683964834555E-06
-8.8200E-08,1.544490042143E-02,3.011574194774E-06
-8.8000E-08,1.554652540945E-02,1.840093051091E-06
-8.7800E-08,1.527711008675E-02,6.731767783879E-06
-8.7600E-08,1.515424163081E-02,6.557432486683E-06
-8.7400E-08,1.528949900530E-02,5.358996120289E-06
-8.7200E-08,1.527623510920E-02,5.831907846972E-06
-8.7000E-08,1.524548702873E-02,3.985259858959E-07
-8.6800E-08,1.534160370938E-02,5.468564750703E-07
-8.6600E-08,1.523370952345E-02,8.997505222454E-06
-8.6400E-08,1.531561887823E-02,1.028096714896E-05
-8.6200E-08,1.518870755099E-02,4.830280429691E-06
-8.6000E-08,1.521827657707E-02,-1.119490535863E-07
-8.5800E-08,1.520414329134E-02,-2.183121983886E-06
-8.5600E-08,1.516158976592E-02,-1.016180898056E-06
-8.5400E-08,1.504320236854E-02,5.250924174464E-08
-8.5200E-08,1.528431666084E-02,5.963219041078E-07
-8.5000E-08,1.507826759480E-02,-3.881396056145E-06
-8.4800E-08,1.502896617167E-02,-2.719375194042E-06
-8.4600E-08,1.531306798570E-02,1.991501421675E-06
-8.4400E-08,1.541135977022E-02,-1.696684686393E-07
-8.4200E-08,1.542140035890E-02,-7.599710309808E-07
-8.4000E-08,1.534389662556E-02,-4.866536995329E-07
-8.3800E-08,1.513618701138E-02,-1.850242895066E-06
-8.3600E-08,1.506746658124E-02,-6.260291329578E-06
-8.3400E-08,1.495361938141E-02,-5.516562593162E-06
-8.3200E-08,1.493921135552E-02,-4.269486927420E-06
-8.3000E-08,1.501214695163E-02,-9.562704554752E-06
-8.2800E-08,1.522566103376E-02,-1.192278161737E-05
-8.2600E-08,1.522536859848E-02,-8.129011309699E-06
-8.2400E-08,1.521442555822E-02,-7.259732793079E-06
-8.2200E-08,1.524824188091E-02,-6.376315030263E-06
-8.2000E-08,1.507883849554E-02,-3.650708478868E-06
-8.1800E-08,1.527641112916E-02,-3.745881543487E-06
-8.1600E-08,1.550662568770E-02,-2.739874907762E-06
-8.1400E-08,1.533520319499E-02,-1.571566686958E-06
-8.1200E-08,1.519119045697E-02,-5.150199663817E-06
-8.1000E-08,1.516449269839E-02,-1.301425977702E-05
-8.0800E-08,1.517906091176E-02,-1.446828458551E-05
-8.0600E-08,1.518743163906E-02,-1.427275504078E-05
-8.0400E-08,1.513313646428E-02,-1.292133846413E-05
-8.0200E-08,1.492228736170E-02,-9.440934500650E-06
-8.0000E-08,1.505555030890E-02,-7.688581832678E-06
-7.9800E-08,1.510839494877E-02,-7.480762694955E-06
-7.9600E-08,1.522126332857E-02,-7.957753893912E-06
-7.9400E-08,1.538418424316E-02,-6.751838495016E-06
-7.9200E-08,1.523154419847E-02,-6.669993168668E-06
-7.9000E-08,1.483027408831E-02,-9.342954057261E-06
-7.8800E-08,1.506806169637E-02,-1.621451804507E-05
-7.8600E-08,1.535371136852E-02,-1.870027648378E-05
-7.8400E-08,1.535329367034E-02,-1.774157125595E-05
-7.8200E-08,1.494443467818E-02,-1.478836963046E-05
-7.8000E-08,1.508719478734E-02,-1.102010699081E-05
-7.7800E-08,1.554781063460E-02,-1.085596306342E-05
-7.7600E-08,1.526204361580E-02,-1.933517542760E-05
-7.7400E-08,1.499392655678E-02,-1.430256150755E-05
-7.7200E-08,1.528277625330E-02,-1.485106044541E-05
-7.7000E-08,1.508748861961E-02,-1.971526088286E-05
-7.6800E-08,1.482547172345E-02,-1.987050015572E-05
-7.6600E-08,1.491755810566E-02,-1.710167166869E-05
-7.6400E-08,1.510258582421E-02,-1.791853847075E-05
-7.6200E-08,1.503965170123E-02,-1.612409705389E-05
-7.6000E-08,1.504265614785E-02,-1.509840952325E-05
-7.5800E-08,1.533694430254E-02,-1.747932991105E-05
-7.5600E-08,1.548046949320E-02,-2.393856745306E-05
-7.5400E-08,1.513753696345E-02,-2.376850171107E-05
-7.5200E-08,1.495335907675E-02,-2.288267135713E-05
-7.5000E-08,1.525344611146E-02,-2.411583441402E-05
-7.4800E-08,1.542209279723E-02,-2.101935411896E-05
-7.4600E-08,1.531075690873E-02,-2.077444687578E-05
-7.4400E-08,1.510064634494E-02,-2.853854529652E-05
-7.4200E-08,1.494892179035E-02,-2.956679894681E-05
-7.4000E-08,1.498935748823E-02,-2.674312422144E-05
-7.3800E-08,1.518097384833E-02,-2.545870456937E-05
-7.3600E-08,1.546939746477E-02,-2.758693893532E-05
-7.3400E-08,1.515142438002E-02,-2.258045410830E-05
-7.3200E-08,1.505005829968E-02,-2.538188912998E-05
-7.3000E-08,1.516352458857E-02,-2.776414009835E-05
-7.2800E-08,1.528641958721E-02,-2.560274357069E-05
-7.2600E-08,1.517754797824E-02,-2.116201867442E-05
-7.2400E-08,1.536514149047E-02,-2.460360185336E-05
-7.2200E-08,1.501828716137E-02,-2.937346997763E-05
-7.2000E-08,1.521364091896E-02,-2.755127645190E-05
-7.1800E-08,1.518592149951E-02,-2.368626890796E-05
-7.1600E-08,1.518552056514E-02,-2.388223710562E-05
-7.1400E-08,1.514590489678E-02,-2.502216448168E-05
-7.1200E-08,1.533990497701E-02,-2.697795706894E-05
-7.1000E-08,1.506976648234E-02,-3.103400527592E-05
-7.0800E-08,1.521887541749E-02,-3.283983704726E-05
-7.0600E-08,1.531122908927E-02,-2.998862222861E-05
-7.0400E-08,1.521535082720E-02,-3.221523182559E-05
-7.0200E-08,1.501438817941E-02,-3.573019432928E-05
-7.0000E-08,1.521621090360E-02,-3.337673361506E-05
-6.9800E-08,1.515394221060E-02,-2.635824282746E-05
-6.9600E-08,1.522418768145E-02,-2.591088263410E-05
-6.9400E-08,1.507984059863E-02,-2.994931161496E-05
-6.9200E-08,1.507124635391E-02,-2.846238052565E-05
-6.9000E-08,1.508322362788E-02,-3.037370101641E-05
-6.8800E-08,1.542758899741E-02,-3.160663012508E-05
-6.8600E-08,1.522648106329E-02,-3.492851222958E-05
-6.8400E-08,1.541427574120E-02,-3.223270483407E-05
-6.8200E-08,1.542062456720E-02,-2.956165939662E-05
-6.8000E-08,1.512410077266E-02,-3.346662091184E-05
-6.7800E-08,1.515412614681E-02,-3.243783356714E-05
-6.7600E-08,1.525645055808E-02,-3.297173998411E-05
-6.7400E-08,1.515628355555E-02,-3.196420537400E-05
-6.7200E-08,1.526446132921E-02,-3.400729720573E-05
-6.7000E-08,1.521275942214E-02,-3.263388218451E-05
-6.6800E-08,1.514063500799E-02,-2.853081038314E-05
-6.6600E-08,1.525715789758E-02,-2.436776010412E-05
-6.6400E-08,1.526471371762E-02,-2.643964219000E-05
-6.6200E-08,1.522526382469E-02,-3.204174459073E-05
-6.6000E-08,1.518545211293E-02,-3.267364607285E-05
-6.5800E-08,1.511201732792E-02,-2.719354767445E-05
-6.5600E-08,1.523822410963E-02,-2.654964903462E-05
-6.5400E-08,1.499467440881E-02,-3.118493112828E-05
-6.5200E-08,1.494386377744E-02,-3.725276596937E-05
