in s,C1 in V,C3 in V
-2.0600E-07,1.646370180882E-02,4.482043800038E-05
-2.0580E-07,1.625874658115E-02,4.067303417344E-05
-2.0560E-07,1.619769698940E-02,4.107545395475E-05
-2.0540E-07,1.629428817891E-02,4.365093913023E-05
-2.0520E-07,1.671767487191E-02,4.552338840533E-05
-2.0500E-07,1.682693437673E-02,4.857206931431E-05
-2.0480E-07,1.678711102344E-02,5.172967137862E-05
-2.0460E-07,1.668771888129E-02,5.055978777912E-05
-2.0440E-07,1.654285677709E-02,4.704684540723E-05
-2.0420E-07,1.625284618698E-02,5.063163954858E-05
-2.0400E-07,1.603251715191E-02,4.765248778370E-05
-2.0380E-07,1.625880199485E-02,4.917771881540E-05
-2.0360E-07,1.667658724822E-02,4.824826256465E-05
-2.0340E-07,1.671392816119E-02,5.148791885097E-05
-2.0320E-07,1.652996121906E-02,5.316338669602E-05
-2.0300E-07,1.652324638329E-02,4.795790589508E-05
-2.0280E-07,1.649072366767E-02,4.462963361387E-05
-2.0260E-07,1.642526566051E-02,4.709240021277E-05
-2.0240E-07,1.642473108135E-02,4.767177412380E-05
-2.0220E-07,1.667447035201E-02,4.493477386516E-05
-2.0200E-07,1.673956141807E-02,4.426283692103E-05
-2.0180E-07,1.645989037119E-02,4.366345708352E-05
-2.0160E-07,1.639117599465E-02,4.498015767988E-05
-2.0140E-07,1.659636125900E-02,4.909809408803E-05
-2.0120E-07,1.656409838237E-02,5.205691931863E-05
-2.0100E-07,1.633813391440E-02,4.660719949845E-05
-2.0080E-07,1.646156721748E-02,4.598683053721E-05
-2.0060E-07,1.664697258733E-02,4.676399096009E-05
-2.0040E-07,1.684944304638E-02,4.337296504621E-05
-2.0020E-07,1.657656786032E-02,4.153707218450E-05
-2.0000E-07,1.629182436503E-02,4.163873335440E-05
-1.9980E-07,1.638591355644E-02,4.255538666714E-05
-1.9960E-07,1.643998335116E-02,4.524002811034E-05
-1.9940E-07,1.654257784598E-02,4.462679089141E-05
-1.9920E-07,1.677294607274E-02,4.295512046758E-05
-1.9900E-07,1.690895549022E-02,5.139913186524E-05
-1.9880E-07,1.664830996655E-02,5.684851682838E-05
-1.9860E-07,1.635686607100E-02,5.336692989897E-05
-1.9840E-07,1.631525411271E-02,5.102471895609E-05
-1.9820E-07,1.648693085648E-02,4.569450747315E-05
-1.9800E-07,1.658212226816E-02,4.535043118615E-05
-1.9780E-07,1.631503199227E-02,4.657037234959E-05
-1.9760E-07,1.664997144602E-02,4.795056753885E-05
-1.9740E-07,1.673593391664E-02,5.097397030425E-05
-1.9720E-07,1.656576777808E-02,4.957400430087E-05
-1.9700E-07,1.653830260970E-02,4.831887465064E-05
-1.9680E-07,1.638075076975E-02,4.541225149390E-05
-1.9660E-07,1.629406698979E-02,4.219172480610E-05
-1.9640E-07,1.627608501352E-02,4.261538307276E-05
-1.9620E-07,1.631589812227E-02,4.321258990187E-05
-1.9600E-07,1.648739838041E-02,4.332109070477E-05
-1.9580E-07,1.664448549040E-02,4.469617754314E-05
-1.9560E-07,1.666030493565E-02,4.821281046700E-05
-1.9540E-07,1.665913333185E-02,4.749739910569E-05
-1.9520E-07,1.661546454765E-02,4.765274426993E-05
-1.9500E-07,1.652207710780E-02,4.777803067211E-05
-1.9480E-07,1.638535755686E-02,5.040293932054E-05
-1.9460E-07,1.646966786124E-02,4.902770286519E-05
-1.9440E-07,1.640677751042E-02,4.769254950900E-05
-1.9420E-07,1.630580863915E-02,4.331279764977E-05
-1.9400E-07,1.627531387843E-02,4.521356015560E-05
-1.9380E-07,1.662077308632E-02,4.718195665721E-05
-1.9360E-07,1.674372163601E-02,4.480367377494E-05
-1.9340E-07,1.678731079213E-02,4.236303623859E-05
-1.9320E-07,1.650272701867E-02,4.182202839386E-05
-1.9300E-07,1.667535138316E-02,4.761630897504E-05
-1.9280E-07,1.693000151776E-02,4.800596144144E-05
-1.9260E-07,1.682580235414E-02,4.504904560838E-05
-1.9240E-07,1.660047817044E-02,4.367264071573E-05
-1.9220E-07,1.612778353505E-02,4.739984884020E-05
-1.9200E-07,1.639614646323E-02,4.968832591642E-05
-1.9180E-07,1.659118357114E-02,5.415548971016E-05
-1.9160E-07,1.663481044583E-02,5.411707377155E-05
-1.9140E-07,1.660414525308E-02,5.277542988863E-05
