in s,C1 in V,C3 in V
-7.4000E-08,1.864155634306E-02,2.932850196864E-05
-7.3800E-08,1.869498957880E-02,2.958404091094E-05
-7.3600E-08,1.853200812824E-02,3.378119496535E-05
-7.3400E-08,1.840775060467E-02,3.665702287014E-05
-7.3200E-08,1.833632421680E-02,3.346508266311E-05
-7.3000E-08,1.814190178178E-02,3.322851867322E-05
-7.2800E-08,1.843998880126E-02,3.670816351566E-05
-7.2600E-08,1.842630674131E-02,3.373865876254E-05
-7.2400E-08,1.849787981249E-02,2.651013284828E-05
-7.2200E-08,1.871702467091E-02,2.321179737244E-05
-7.2000E-08,1.829897073098E-02,2.597226276901E-05
-7.1800E-08,1.804401372559E-02,2.753948294464E-05
-7.1600E-08,1.830276633613E-02,2.771604172792E-05
-7.1400E-08,1.843738622032E-02,2.765893889498E-05
-7.1200E-08,1.829098789953E-02,2.656841305923E-05
-7.1000E-08,1.845486993901E-02,2.843127832655E-05
-7.0800E-08,1.849273425527E-02,2.859056661744E-05
-7.0600E-08,1.833983250894E-02,2.783578517753E-05
-7.0400E-08,1.821432095952E-02,2.524191876780E-05
-7.0200E-08,1.820872184820E-02,2.484176084306E-05
-7.0000E-08,1.792007657699E-02,2.578245163802E-05
-6.9800E-08,1.806345974095E-02,3.102493253443E-05
-6.9600E-08,1.814216534607E-02,2.986237443890E-05
-6.9400E-08,1.831512126140E-02,2.628912120033E-05
-6.9200E-08,1.855299687944E-02,2.285197148938E-05
-6.9000E-08,1.855056053959E-02,2.631777529511E-05
-6.8800E-08,1.858045552857E-02,2.124414546322E-05
-6.8600E-08,1.840197221376E-02,1.743968119752E-05
-6.8400E-08,1.824864671566E-02,2.089954335149E-05
-6.8200E-08,1.810209379531E-02,2.878870838229E-05
-6.8000E-08,1.801520326175E-02,2.563830497581E-05
-6.7800E-08,1.792504099198E-02,2.331749442872E-05
-6.7600E-08,1.821730957367E-02,2.429894166905E-05
-6.7400E-08,1.846642439254E-02,2.707979897875E-05
-6.7200E-08,1.852786094882E-02,2.248174771573E-05
-6.7000E-08,1.842096840031E-02,2.061259853560E-05
-6.6800E-08,1.827827534638E-02,1.894217980932E-05
-6.6600E-08,1.837673337199E-02,2.183501808811E-05
-6.6400E-08,1.838908643462E-02,2.415548637416E-05
-6.6200E-08,1.842151927762E-02,1.952504352573E-05
-6.6000E-08,1.843404044397E-02,1.694686636235E-05
-6.5800E-08,1.812815825455E-02,2.001490122545E-05
-6.5600E-08,1.807593573816E-02,1.915058256034E-05
-6.5400E-08,1.848455724306E-02,1.806944836769E-05
-6.5200E-08,1.839587344788E-02,2.113743531424E-05
-6.5000E-08,1.827433724888E-02,1.779995886516E-05
-6.4800E-08,1.846754803322E-02,1.228649620805E-05
-6.4600E-08,1.854564967565E-02,1.570198764000E-05
-6.4400E-08,1.832477116026E-02,2.073875595722E-05
-6.4200E-08,1.812494239770E-02,1.823722473253E-05
-6.4000E-08,1.829122538678E-02,1.815957939159E-05
-6.3800E-08,1.849733219482E-02,1.680894885119E-05
-6.3600E-08,1.856160602532E-02,1.281686392520E-05
-6.3400E-08,1.840181202628E-02,1.250808969978E-05
-6.3200E-08,1.829514811747E-02,1.857010782603E-05
-6.3000E-08,1.840807656758E-02,2.409680229518E-05
-6.2800E-08,1.865904564969E-02,1.695380741637E-05
-6.2600E-08,1.845774353482E-02,1.053667291906E-05
-6.2400E-08,1.818319662474E-02,1.131739090104E-05
-6.2200E-08,1.814319212921E-02,1.129682101216E-05
-6.2000E-08,1.820999496616E-02,1.027619172726E-05
-6.1800E-08,1.823483613320E-02,1.459153536614E-05
-6.1600E-08,1.821321920492E-02,1.381250130851E-05
-6.1400E-08,1.833565738983E-02,1.081257639359E-05
-6.1200E-08,1.840971569531E-02,8.669392484239E-06
-6.1000E-08,1.820682288147E-02,8.069894880986E-06
-6.0800E-08,1.806002455764E-02,7.954949931241E-06
-6.0600E-08,1.835906571709E-02,1.529531306494E-05
-6.0400E-08,1.865156014450E-02,1.878489716817E-05
-6.0200E-08,1.838782076724E-02,1.919832113106E-05
-6.0000E-08,1.813027235679E-02,1.224945671763E-05
-5.9800E-08,1.800222667865E-02,1.361354496237E-05
-5.9600E-08,1.812000033446E-02,1.553547764104E-05
-5.9400E-08,1.834648215212E-02,1.122566494066E-05
-5.9200E-08,1.808699333109E-02,1.245628506783E-05
-5.9000E-08,1.802364244126E-02,1.659677438345E-05
-5.8800E-08,1.803427069448E-02,1.508018830698E-05
-5.8600E-08,1.802741429768E-02,1.248044185247E-05
-5.8400E-08,1.825178992935E-02,8.435833546332E-06
-5.8200E-08,1.873252700083E-02,8.096139458007E-06
-5.8000E-08,1.877717041410E-02,1.005166848097E-05
-5.7800E-08,1.875515627675E-02,8.119693863204E-06
-5.7600E-08,1.843348491006E-02,2.525026350281E-06
-5.7400E-08,1.832018439658E-02,3.598350145852E-06
-5.7200E-08,1.820614487864E-02,6.011324747464E-06
-5.7000E-08,1.844374156557E-02,6.335103697143E-06
-5.6800E-08,1.853983729146E-02,5.227765998803E-06
-5.6600E-08,1.844679676928E-02,6.665084416976E-06
-5.6400E-08,1.825905471109E-02,5.601549287325E-06
-5.6200E-08,1.819661558606E-02,2.139243389479E-06
-5.6000E-08,1.804299672134E-02,-1.110915421510E-06
-5.5800E-08,1.804123884998E-02,-1.061657211745E-06
-5.5600E-08,1.851591766812E-02,1.988237815907E-06
-5.5400E-08,1.845002799295E-02,2.729979109949E-06
-5.5200E-08,1.806470817886E-02,2.968432380816E-06
-5.5000E-08,1.783720050938E-02,2.821061619557E-06
-5.4800E-08,1.825275664218E-02,-1.187143801713E-06
-5.4600E-08,1.826630552299E-02,-4.756810144523E-06
-5.4400E-08,1.798017947935E-02,-3.687518184074E-06
-5.4200E-08,1.818746301346E-02,2.036113291045E-06
-5.4000E-08,1.855383367278E-02,4.215008717961E-06
-5.3800E-08,1.835934557952E-02,2.479676761664E-06
-5.3600E-08,1.801876184531E-02,1.644333916716E-06
-5.3400E-08,1.852796711959E-02,-3.086405108684E-06
-5.3200E-08,1.881901473738E-02,-1.999247121626E-06
-5.3000E-08,1.848048829474E-02,2.399286487138E-06
-5.2800E-08,1.820558142848E-02,3.301363390868E-06
-5.2600E-08,1.814195486717E-02,1.483608129432E-06
-5.2400E-08,1.811052831821E-02,-1.351504401306E-06
-5.2200E-08,1.828481229953E-02,-3.345544637183E-06
-5.2000E-08,1.833043686114E-02,-7.159742807039E-06
-5.1800E-08,1.859617625363E-02,-9.851762839595E-06
-5.1600E-08,1.859986708499E-02,-9.358277172782E-06
-5.1400E-08,1.826409735717E-02,-3.318950953894E-06
-5.1200E-08,1.806513472460E-02,-1.853573975155E-06
-5.1000E-08,1.823175950907E-02,-7.821086981335E-06
-5.0800E-08,1.833472327329E-02,-9.417604702527E-06
-5.0600E-08,1.805737913586E-02,-6.317397301087E-06
-5.0400E-08,1.817578515969E-02,-9.341574833730E-06
-5.0200E-08,1.846361040138E-02,-6.189809228296E-06
-5.0000E-08,1.840213659219E-02,-7.141527263461E-07
-4.9800E-08,1.841055295430E-02,-1.839582343587E-06
-4.9600E-08,1.866950021125E-02,-8.067644993776E-06
-4.9400E-08,1.848276584409E-02,-6.112424005755E-06
-4.9200E-08,1.847220650874E-02,-6.786623504946E-06
-4.9000E-08,1.865088214166E-02,-1.087051653396E-05
-4.8800E-08,1.883518016897E-02,-8.582706796939E-06
-4.8600E-08,1.906239121221E-02,-7.378043747508E-06
-4.8400E-08,1.888229624368E-02,-1.185867893603E-05
-4.8200E-08,1.845615982078E-02,-1.632827278320E-05
-4.8000E-08,1.834489285015E-02,-1.206746501941E-05
-4.7800E-08,1.829763102345E-02,-8.369218046778E-06
-4.7600E-08,1.826541052200E-02,-9.785966576078E-06
-4.7400E-08,1.820141003467E-02,-1.128166788351E-05
-4.7200E-08,1.832441260107E-02,-8.911188413391E-06
