in s,C1 in V,C3 in V
-9.2000E-08,1.08413521899E-02,-7.356437746715E-05
-9.1800E-08,1.08154516434E-02,-7.674114326295E-05
-9.1600E-08,1.09350006329E-02,-7.334319510777E-05
-9.1400E-08,1.07730434043E-02,-7.183446152416E-05
-9.1200E-08,1.06001349865E-02,-7.108471220639E-05
-9.1000E-08,1.07251515379E-02,-6.900456691441E-05
-9.0800E-08,1.08765431447E-02,-6.699887029175E-05
-9.0600E-08,1.08537010616E-02,-6.610941914190E-05
-9.0400E-08,1.08218100155E-02,-6.956690144074E-05
-9.0200E-08,1.08548989752E-02,-6.812469441723E-05
-9.0000E-08,1.08667612309E-02,-6.214404850547E-05
-8.9800E-08,1.07087944867E-02,-6.759923770372E-05
-8.9600E-08,1.06861330802E-02,-6.954931616132E-05
-8.9400E-08,1.09042893397E-02,-6.574038182665E-05
-8.9200E-08,1.08738462673E-02,-6.528812292312E-05
-8.9000E-08,1.08464081073E-02,-6.637555355486E-05
-8.8800E-08,1.09801171580E-02,-6.448902100604E-05
-8.8600E-08,1.08607083326E-02,-6.444352804032E-05
-8.8400E-08,1.07700743480E-02,-6.628360975813E-05
-8.8200E-08,1.07241401216E-02,-6.183581873123E-05
-8.8000E-08,1.07484099222E-02,-6.396228526067E-05
-8.7800E-08,1.08194169821E-02,-6.382920960244E-05
-8.7600E-08,1.09167313436E-02,-5.709299393278E-05
-8.7400E-08,1.07769128168E-02,-5.724169969838E-05
-8.7200E-08,1.07508264715E-02,-6.088985353057E-05
-8.7000E-08,1.08655020827E-02,-5.998262552824E-05
-8.6800E-08,1.08433149522E-02,-5.343546428997E-05
-8.6600E-08,1.09154028120E-02,-5.512507100869E-05
-8.6400E-08,1.09907416860E-02,-5.749433948007E-05
-8.6200E-08,1.08951500384E-02,-5.832953037974E-05
-8.6000E-08,1.06862990884E-02,-5.505497217458E-05
-8.5800E-08,1.05740733212E-02,-5.577812101040E-05
-8.5600E-08,1.05873039225E-02,-5.793805084471E-05
-8.5400E-08,1.07582239667E-02,-5.568233448361E-05
-8.5200E-08,1.10169416526E-02,-5.441154026706E-05
-8.5000E-08,1.10633254750E-02,-5.315082053934E-05
-8.4800E-08,1.08508027857E-02,-5.219366521854E-05
-8.4600E-08,1.07768168906E-02,-5.555275785085E-05
-8.4400E-08,1.08204626245E-02,-5.435314429272E-05
-8.4200E-08,1.08272931771E-02,-5.524426325504E-05
-8.4000E-08,1.07142403955E-02,-5.885205715243E-05
-8.3800E-08,1.07250400120E-02,-5.884884548653E-05
-8.3600E-08,1.07852511806E-02,-5.171975292545E-05
-8.3400E-08,1.07230050722E-02,-4.952598227468E-05
-8.3200E-08,1.06542131631E-02,-5.285379215423E-05
-8.3000E-08,1.07028566068E-02,-5.841764271539E-05
-8.2800E-08,1.08070390066E-02,-5.359397408832E-05
-8.2600E-08,1.09014678979E-02,-5.007760561351E-05
-8.2400E-08,1.08694993192E-02,-5.022033880744E-05
-8.2200E-08,1.10065746354E-02,-5.192140610237E-05
-8.2000E-08,1.08782483963E-02,-4.916900842730E-05
-8.1800E-08,1.07683737529E-02,-4.700626134221E-05
-8.1600E-08,1.08238214394E-02,-4.654808621202E-05
-8.1400E-08,1.08723759418E-02,-4.603492398095E-05
-8.1200E-08,1.08071549563E-02,-4.649464296457E-05
-8.1000E-08,1.08538861619E-02,-4.936093645450E-05
-8.0800E-08,1.09153797617E-02,-4.941533193272E-05
-8.0600E-08,1.07430194272E-02,-5.067272167001E-05
-8.0400E-08,1.07049825834E-02,-5.379955451284E-05
-8.0200E-08,1.07730292017E-02,-5.994619847555E-05
-8.0000E-08,1.06462736381E-02,-5.539703713078E-05
-7.9800E-08,1.07589082560E-02,-4.522991147172E-05
-7.9600E-08,1.08820428373E-02,-4.562703677733E-05
-7.9400E-08,1.07758830069E-02,-5.289137427975E-05
-7.9200E-08,1.06932504801E-02,-5.218562478479E-05
-7.9000E-08,1.08245732496E-02,-4.855781713780E-05
-7.8800E-08,1.08941882150E-02,-4.546052035224E-05
-7.8600E-08,1.10332882265E-02,-4.337969892007E-05
-7.8400E-08,1.10425565159E-02,-4.591543310602E-05
-7.8200E-08,1.07463405235E-02,-4.400881355908E-05
-7.8000E-08,1.05917367851E-02,-4.231075508800E-05
-7.7800E-08,1.08482986921E-02,-4.200712870155E-05
