in s,C1 in V,C3 in V
-9.2000E-08,1.19825455127E-02,-9.979172978550E-05
-9.1800E-08,1.21710929321E-02,-9.809840653092E-05
-9.1600E-08,1.21370395878E-02,-9.292692314833E-05
-9.1400E-08,1.19977961527E-02,-9.656002555043E-05
-9.1200E-08,1.17696563480E-02,-1.026729642972E-04
-9.1000E-08,1.18381348671E-02,-9.998394917697E-05
-9.0800E-08,1.17874883814E-02,-1.003331504390E-04
-9.0600E-08,1.17053550435E-02,-1.046264059469E-04
-9.0400E-08,1.17724396056E-02,-1.065968125686E-04
-9.0200E-08,1.18401367450E-02,-1.046628951654E-04
-9.0000E-08,1.19891073788E-02,-1.022903862968E-04
-8.9800E-08,1.20483490406E-02,-1.037238426134E-04
-8.9600E-08,1.20374597842E-02,-1.053926907107E-04
-8.9400E-08,1.19440476643E-02,-1.014985758439E-04
-8.9200E-08,1.20054548839E-02,-1.047390531376E-04
-8.9000E-08,1.19862675434E-02,-1.027903668210E-04
-8.8800E-08,1.17416884983E-02,-1.044802702591E-04
-8.8600E-08,1.19235306280E-02,-1.036122683063E-04
-8.8400E-08,1.19975570356E-02,-1.031453460082E-04
-8.8200E-08,1.18113504956E-02,-1.034433506057E-04
-8.8000E-08,1.18939092150E-02,-1.036036517099E-04
-8.7800E-08,1.19264093461E-02,-1.040392648056E-04
-8.7600E-08,1.18019634625E-02,-1.030632145330E-04
-8.7400E-08,1.18012004765E-02,-9.532379541546E-05
-8.7200E-08,1.18473444832E-02,-9.557615216822E-05
-8.7000E-08,1.17941606091E-02,-1.031601205096E-04
-8.6800E-08,1.17666975362E-02,-1.055573615804E-04
-8.6600E-08,1.18214884074E-02,-1.031795162335E-04
-8.6400E-08,1.19056334021E-02,-1.049235779420E-04
-8.6200E-08,1.20203644270E-02,-1.059261988476E-04
-8.6000E-08,1.19756316068E-02,-1.025573163852E-04
-8.5800E-08,1.16700122831E-02,-1.013514566794E-04
-8.5600E-08,1.17470454657E-02,-1.034381929412E-04
-8.5400E-08,1.20991228847E-02,-1.038244422153E-04
-8.5200E-08,1.22406012611E-02,-1.046139113232E-04
-8.5000E-08,1.20433622738E-02,-1.051682065800E-04
-8.4800E-08,1.20814095950E-02,-1.048901732638E-04
