in s,C1 in V,C3 in V
-7.4000E-08,7.77910232078E-03,2.046652066801E-05
-7.3800E-08,7.78884302359E-03,2.090849376564E-05
-7.3600E-08,7.86099141929E-03,1.846388297435E-05
-7.3400E-08,7.82759442460E-03,1.931748081279E-05
-7.3200E-08,7.88607333321E-03,2.051818364580E-05
-7.3000E-08,7.84591936041E-03,2.092707467545E-05
-7.2800E-08,7.79598487075E-03,2.161991780904E-05
-7.2600E-08,7.71586947609E-03,2.306030605268E-05
-7.2400E-08,7.77606830466E-03,1.938361719531E-05
-7.2200E-08,7.79139577877E-03,2.024717157055E-05
-7.2000E-08,7.85181579646E-03,2.044157034998E-05
-7.1800E-08,7.91409124154E-03,2.329906866234E-05
-7.1600E-08,7.81961368862E-03,2.232053883654E-05
-7.1400E-08,7.87717291620E-03,1.723871550803E-05
-7.1200E-08,7.98563590739E-03,1.392733788398E-05
-7.1000E-08,7.96545554418E-03,1.468824626227E-05
-7.0800E-08,7.81156380195E-03,1.879489098956E-05
-7.0600E-08,7.73352432530E-03,2.307646547724E-05
-7.0400E-08,7.79542956967E-03,2.275699594338E-05
-7.0200E-08,7.92831812519E-03,2.134588755016E-05
-7.0000E-08,7.97139645088E-03,2.182387763914E-05
-6.9800E-08,7.92555861641E-03,2.449797446188E-05
-6.9600E-08,7.83913281280E-03,2.613662614767E-05
-6.9400E-08,7.83946389798E-03,2.487558739540E-05
-6.9200E-08,7.84130419139E-03,2.227783327271E-05
-6.9000E-08,7.91785797570E-03,1.655861119088E-05
-6.8800E-08,7.80388923827E-03,1.783350583446E-05
-6.8600E-08,7.78038708027E-03,1.751951066126E-05
-6.8400E-08,7.92686852161E-03,1.419550523442E-05
-6.8200E-08,8.11255468521E-03,1.545536446665E-05
-6.8000E-08,8.03453686181E-03,1.652293417883E-05
-6.7800E-08,7.87616964895E-03,1.884672742617E-05
-6.7600E-08,7.65315933619E-03,1.967120499630E-05
-6.7400E-08,7.69674686249E-03,1.825657885802E-05
-6.7200E-08,7.75516593363E-03,1.712767410372E-05
-6.7000E-08,7.94060017448E-03,1.890335132648E-05
-6.6800E-08,7.97521859873E-03,2.092706079875E-05
-6.6600E-08,7.97241066117E-03,1.961516391766E-05
-6.6400E-08,7.88366167340E-03,1.588589621988E-05
-6.6200E-08,7.91268983390E-03,2.138848903869E-05
