in s,C1 in V,C3 in V
-7.4000E-08,1.28423986165E-02,4.71416484075E-05
-7.3800E-08,1.26991043938E-02,3.83396168914E-05
-7.3600E-08,1.27422495419E-02,3.26352029084E-05
-7.3400E-08,1.29413530370E-02,4.16762734973E-05
-7.3200E-08,1.29909792589E-02,4.19172806875E-05
-7.3000E-08,1.29556479072E-02,3.68511595740E-05
-7.2800E-08,1.30617481330E-02,3.46701615932E-05
-7.2600E-08,1.30315984273E-02,3.31796863326E-05
-7.2400E-08,1.30649360502E-02,4.21942496183E-05
-7.2200E-08,1.31485220185E-02,4.08300951100E-05
-7.2000E-08,1.32073820708E-02,3.73501645378E-05
-7.1800E-08,1.29627576238E-02,3.79283799999E-05
-7.1600E-08,1.27885122923E-02,3.63207270135E-05
-7.1400E-08,1.28955776012E-02,3.00493457331E-05
-7.1200E-08,1.28610150563E-02,3.30973866372E-05
-7.1000E-08,1.27090776945E-02,2.95821420592E-05
-7.0800E-08,1.27224465972E-02,2.54203335359E-05
-7.0600E-08,1.28321114602E-02,2.85328987962E-05
-7.0400E-08,1.29884041520E-02,3.24066397012E-05
-7.0200E-08,1.30727274949E-02,3.63453783071E-05
-7.0000E-08,1.28363664402E-02,3.77812569938E-05
-6.9800E-08,1.27572969208E-02,3.86561350175E-05
-6.9600E-08,1.28734202730E-02,3.44977395586E-05
-6.9400E-08,1.28990989318E-02,2.84827491711E-05
-6.9200E-08,1.29300619150E-02,2.81075736717E-05
-6.9000E-08,1.28148165671E-02,3.35188253526E-05
-6.8800E-08,1.29887785437E-02,2.68429461145E-05
-6.8600E-08,1.31144062756E-02,2.63678450580E-05
-6.8400E-08,1.29871987877E-02,2.60633224831E-05
-6.8200E-08,1.29321199050E-02,2.92559826490E-05
-6.8000E-08,1.29280802933E-02,2.51922810427E-05
-6.7800E-08,1.28608388035E-02,2.15050628618E-05
-6.7600E-08,1.28406442376E-02,1.99081348698E-05
-6.7400E-08,1.27946457500E-02,3.36951587093E-05
-6.7200E-08,1.29496962903E-02,3.56534978351E-05
-6.7000E-08,1.30669602798E-02,2.22727781371E-05
-6.6800E-08,1.29013462132E-02,2.86406968231E-05
-6.6600E-08,1.28360183584E-02,2.94366882159E-05
-6.6400E-08,1.28234957950E-02,1.53508468508E-05
-6.6200E-08,1.29156918405E-02,1.41090394906E-05
-6.6000E-08,1.28603647603E-02,1.08884893567E-05
-6.5800E-08,1.29823566088E-02,5.79120223176E-06
-6.5600E-08,1.30254468089E-02,9.43985527613E-06
-6.5400E-08,1.28979042778E-02,1.66882324708E-05
-6.5200E-08,1.28880127007E-02,2.36390253273E-05
-6.5000E-08,1.30070790322E-02,2.48821281572E-05
-6.4800E-08,1.28967266204E-02,2.44567781198E-05
-6.4600E-08,1.27495178161E-02,1.77334024780E-05
-6.4400E-08,1.28246024391E-02,1.67031054594E-05
-6.4200E-08,1.29495097930E-02,1.25445106975E-05
-6.4000E-08,1.30036720214E-02,8.55097621445E-06
-6.3800E-08,1.28814380290E-02,1.18288010568E-05
-6.3600E-08,1.27540489333E-02,6.98271048952E-06
