in s,C1 in V,C3 in V
-6.0000E-08,1.31412714487E-02,-6.142213501688E-05
-5.9800E-08,1.31374369608E-02,-6.116255418118E-05
-5.9600E-08,1.30837229313E-02,-6.403164606262E-05
-5.9400E-08,1.30645267433E-02,-6.562352696154E-05
-5.9200E-08,1.31161257392E-02,-6.349588193651E-05
-5.9000E-08,1.32568024797E-02,-5.873268622626E-05
-5.8800E-08,1.32333054440E-02,-6.293987770286E-05
-5.8600E-08,1.31622681161E-02,-6.678608067986E-05
-5.8400E-08,1.30946692312E-02,-6.492706531380E-05
-5.8200E-08,1.32747625699E-02,-6.710440119449E-05
-5.8000E-08,1.30681272363E-02,-6.945259672310E-05
-5.7800E-08,1.29045997979E-02,-7.231667874102E-05
-5.7600E-08,1.30310121691E-02,-6.983570888359E-05
-5.7400E-08,1.31138316588E-02,-6.130952959601E-05
-5.7200E-08,1.30555171287E-02,-6.516887861025E-05
-5.7000E-08,1.31760116434E-02,-6.553307756502E-05
-5.6800E-08,1.31745031336E-02,-6.842387885507E-05
-5.6600E-08,1.30779387197E-02,-6.716791772004E-05
-5.6400E-08,1.30848207278E-02,-6.603055571858E-05
-5.6200E-08,1.29877487430E-02,-6.972167299781E-05
-5.6000E-08,1.29886807641E-02,-7.056155007985E-05
-5.5800E-08,1.31781820906E-02,-7.084827091266E-05
-5.5600E-08,1.31753047695E-02,-7.078810076881E-05
-5.5400E-08,1.31998970406E-02,-6.567354792450E-05
-5.5200E-08,1.31996243959E-02,-6.690823332127E-05
-5.5000E-08,1.30860081641E-02,-7.038431483042E-05
-5.4800E-08,1.30769410403E-02,-6.775861558225E-05
-5.4600E-08,1.31430181442E-02,-6.787784903962E-05
-5.4400E-08,1.32017410593E-02,-7.343569066096E-05
-5.4200E-08,1.32170885568E-02,-7.393877416570E-05
-5.4000E-08,1.30240044324E-02,-7.348811299261E-05
-5.3800E-08,1.27124099759E-02,-7.230228994694E-05
-5.3600E-08,1.30115177250E-02,-6.840633786004E-05
-5.3400E-08,1.31870925194E-02,-6.446743946243E-05
-5.3200E-08,1.32293256698E-02,-6.553358243499E-05
-5.3000E-08,1.32008423330E-02,-6.566420135740E-05
-5.2800E-08,1.32670165272E-02,-6.862620873097E-05
-5.2600E-08,1.31677596597E-02,-7.133016929682E-05
-5.2400E-08,1.30606373074E-02,-6.844259140734E-05
-5.2200E-08,1.30184269743E-02,-6.507868812140E-05
-5.2000E-08,1.31751462119E-02,-7.298903608415E-05
-5.1800E-08,1.32845822023E-02,-7.480123446975E-05
-5.1600E-08,1.31186913000E-02,-7.241828705836E-05
-5.1400E-08,1.31386446534E-02,-7.350825600978E-05
-5.1200E-08,1.31155872019E-02,-7.396330566798E-05
-5.1000E-08,1.31383233471E-02,-7.101858038176E-05
-5.0800E-08,1.30874021212E-02,-7.457582944725E-05
