in s,C1 in V,C3 in V
-6.0000E-08,1.30139165791E-02,-8.840843379031E-05
-5.9800E-08,1.29829794401E-02,-8.634449281264E-05
-5.9600E-08,1.29366587149E-02,-8.819311736617E-05
-5.9400E-08,1.31036273902E-02,-9.331304785329E-05
-5.9200E-08,1.32413411280E-02,-9.645103752147E-05
-5.9000E-08,1.31346534705E-02,-9.640691937413E-05
-5.8800E-08,1.31881325739E-02,-9.019134631846E-05
-5.8600E-08,1.31379035534E-02,-9.039960308466E-05
-5.8400E-08,1.29785940750E-02,-8.805985139217E-05
-5.8200E-08,1.29065856105E-02,-8.867792035918E-05
-5.8000E-08,1.29592465470E-02,-8.930096189025E-05
-5.7800E-08,1.30933586275E-02,-9.485216644126E-05
-5.7600E-08,1.31727000931E-02,-9.462276841979E-05
-5.7400E-08,1.31286140764E-02,-9.347631265874E-05
-5.7200E-08,1.30576875759E-02,-9.434478888753E-05
-5.7000E-08,1.29590011435E-02,-9.327267641667E-05
-5.6800E-08,1.29571911180E-02,-9.219833855051E-05
-5.6600E-08,1.30664224504E-02,-9.632001580204E-05
-5.6400E-08,1.31774558919E-02,-9.492034274619E-05
-5.6200E-08,1.32296064636E-02,-9.418810597155E-05
-5.6000E-08,1.31501958473E-02,-9.240972595755E-05
-5.5800E-08,1.31220754934E-02,-9.458335880655E-05
-5.5600E-08,1.31568059092E-02,-9.754544166382E-05
-5.5400E-08,1.31113555050E-02,-9.609775916207E-05
-5.5200E-08,1.30407612538E-02,-9.550797911826E-05
-5.5000E-08,1.30323134596E-02,-9.525327194016E-05
-5.4800E-08,1.29504427547E-02,-9.573207768145E-05
-5.4600E-08,1.29091209034E-02,-9.336187453474E-05
-5.4400E-08,1.30325414008E-02,-9.193276213947E-05
-5.4200E-08,1.30320862168E-02,-9.626109940465E-05
-5.4000E-08,1.29836572101E-02,-9.415011080447E-05
-5.3800E-08,1.30806078902E-02,-9.518510820809E-05
-5.3600E-08,1.30841450533E-02,-1.003555878578E-04
-5.3400E-08,1.30114089930E-02,-9.697400541510E-05
-5.3200E-08,1.30106818629E-02,-9.041609867010E-05
-5.3000E-08,1.30601453362E-02,-8.781117918435E-05
-5.2800E-08,1.30032373359E-02,-9.234816297423E-05
-5.2600E-08,1.29632356344E-02,-9.513696674723E-05
-5.2400E-08,1.30173876183E-02,-9.437443567905E-05
-5.2200E-08,1.29675809527E-02,-9.659719695802E-05
-5.2000E-08,1.29360091174E-02,-9.699451802764E-05
-5.1800E-08,1.30175070604E-02,-9.560802760999E-05
-5.1600E-08,1.31539202062E-02,-9.303982714656E-05
-5.1400E-08,1.30934859859E-02,-9.706678051035E-05
-5.1200E-08,1.31656078389E-02,-9.497243836987E-05
-5.1000E-08,1.30911136745E-02,-8.832178796175E-05
-5.0800E-08,1.33051197277E-02,-8.824988380540E-05
-5.0600E-08,1.31315193372E-02,-9.256793647539E-05
-5.0400E-08,1.30053011468E-02,-9.501827899832E-05
-5.0200E-08,1.30698648514E-02,-9.924268275965E-05
-5.0000E-08,1.30230705487E-02,-1.006549160974E-04
-4.9800E-08,1.29254267318E-02,-9.928136943373E-05
-4.9600E-08,1.30554600852E-02,-9.421711154747E-05
-4.9400E-08,1.29420308163E-02,-8.982433211524E-05
-4.9200E-08,1.28710868536E-02,-8.859023727010E-05
-4.9000E-08,1.28406989621E-02,-8.993148426991E-05
-4.8800E-08,1.29958244739E-02,-8.908275370951E-05
-4.8600E-08,1.31122574909E-02,-8.734385874588E-05
-4.8400E-08,1.32175400155E-02,-8.802251001354E-05
-4.8200E-08,1.31582850823E-02,-9.410475423093E-05
-4.8000E-08,1.29557731794E-02,-9.641853669192E-05
-4.7800E-08,1.29361476516E-02,-9.672604357358E-05
-4.7600E-08,1.29619909218E-02,-9.389012931380E-05
-4.7400E-08,1.29443127895E-02,-9.150304710958E-05
-4.7200E-08,1.30650585284E-02,-9.170694109518E-05
-4.7000E-08,1.30387780024E-02,-9.231065814849E-05
-4.6800E-08,1.29565997282E-02,-9.204230313655E-05
-4.6600E-08,1.30517832236E-02,-9.324659402947E-05
-4.6400E-08,1.31131431786E-02,-8.982875147368E-05
-4.6200E-08,1.31118442165E-02,-8.971511801239E-05
-4.6000E-08,1.30667407298E-02,-9.439973226282E-05
-4.5800E-08,1.29617240978E-02,-9.342473252210E-05
-4.5600E-08,1.29788457649E-02,-9.118302395101E-05
-4.5400E-08,1.30342939170E-02,-9.098896193783E-05
-4.5200E-08,1.31249106722E-02,-8.746344545390E-05
-4.5000E-08,1.31225653691E-02,-8.487718408461E-05
-4.4800E-08,1.30112716230E-02,-8.207942843902E-05
-4.4600E-08,1.30392420338E-02,-8.231193195562E-05
-4.4400E-08,1.31510698935E-02,-8.567849612329E-05
-4.4200E-08,1.31926292321E-02,-8.766016033943E-05
-4.4000E-08,1.31024285452E-02,-8.445859603118E-05
