in s,C1 in V,C3 in V
-2.0600E-07,4.56222785171E-02,1.25577863539E-04
-2.0580E-07,4.51865662355E-02,8.76664456446E-05
-2.0560E-07,4.54433155712E-02,1.20841645869E-04
-2.0540E-07,4.79941848200E-02,1.43078474095E-04
-2.0520E-07,4.52607274521E-02,1.40360071557E-04
-2.0500E-07,4.66564912815E-02,1.01959406631E-04
-2.0480E-07,4.73523755092E-02,4.76467346307E-05
-2.0460E-07,4.66000647750E-02,6.47762829904E-05
-2.0440E-07,4.37282571103E-02,1.28310457105E-04
-2.0420E-07,3.78090385813E-02,1.30148678320E-04
-2.0400E-07,4.08404563088E-02,1.24505329179E-04
-2.0380E-07,4.65641995426E-02,1.10550927231E-04
-2.0360E-07,4.41428237129E-02,1.20761063183E-04
-2.0340E-07,4.13309326861E-02,9.82254084665E-05
-2.0320E-07,4.11456833128E-02,9.77078259457E-05
-2.0300E-07,4.28939038422E-02,1.33706039516E-04
-2.0280E-07,4.15309016127E-02,1.53385444311E-04
-2.0260E-07,4.05351338442E-02,1.24534607632E-04
-2.0240E-07,4.59016147535E-02,9.58950414788E-05
-2.0220E-07,4.70083891880E-02,1.07809055364E-04
-2.0200E-07,4.39737770241E-02,1.12739884527E-04
-2.0180E-07,4.14123605471E-02,8.88177233283E-05
-2.0160E-07,4.57864427473E-02,8.74163622502E-05
-2.0140E-07,4.69770967495E-02,1.08022514498E-04
-2.0120E-07,3.73780574184E-02,1.16634850157E-04
-2.0100E-07,4.00838079397E-02,1.14952020114E-04
-2.0080E-07,4.62766048033E-02,9.19814843219E-05
-2.0060E-07,4.67002704274E-02,1.07609205181E-04
-2.0040E-07,4.20930153225E-02,1.62119399058E-04
-2.0020E-07,4.47377339471E-02,1.71826550970E-04
-2.0000E-07,4.51953555923E-02,1.50029749377E-04
-1.9980E-07,4.14906708058E-02,1.23303049942E-04
-1.9960E-07,4.01255591307E-02,1.37725685956E-04
-1.9940E-07,4.29473501164E-02,1.67373222532E-04
-1.9920E-07,4.46661012713E-02,1.45170713542E-04
-1.9900E-07,4.65478571597E-02,1.29949258873E-04
-1.9880E-07,4.36654952820E-02,1.38240497792E-04
-1.9860E-07,4.03147992212E-02,1.14711587550E-04
-1.9840E-07,4.21493929345E-02,8.74894943554E-05
-1.9820E-07,4.44297874812E-02,8.10805747751E-05
-1.9800E-07,4.65656640474E-02,1.06480931165E-04
-1.9780E-07,4.14858977776E-02,1.27781186486E-04
-1.9760E-07,4.38474477734E-02,1.20989085874E-04
-1.9740E-07,4.26241904963E-02,7.81946273055E-05
-1.9720E-07,4.09807647113E-02,1.19792254874E-04
-1.9700E-07,4.52435981017E-02,1.36478167726E-04
