in s,C1 in V,C3 in V
-9.2000E-08,8.16471434664E-03,2.291039021127E-05
-9.1800E-08,8.06566423271E-03,1.420415963419E-05
-9.1600E-08,8.09935948346E-03,1.062439388968E-05
-9.1400E-08,8.10433740262E-03,2.088301030360E-05
-9.1200E-08,8.27029792126E-03,2.556728923135E-05
-9.1000E-08,8.24328956660E-03,2.380983957462E-05
-9.0800E-08,8.21226674598E-03,2.256215780415E-05
-9.0600E-08,8.23588182684E-03,2.309035507404E-05
-9.0400E-08,8.31204212736E-03,2.688711488061E-05
-9.0200E-08,8.46905868966E-03,2.665283901058E-05
-9.0000E-08,8.37149077561E-03,2.218247500621E-05
-8.9800E-08,8.32302637864E-03,1.861245229282E-05
-8.9600E-08,8.24977529701E-03,2.331942708604E-05
-8.9400E-08,8.21496036369E-03,3.043514618092E-05
-8.9200E-08,8.23240473401E-03,2.951565401070E-05
-8.9000E-08,8.20326970425E-03,2.384540873952E-05
-8.8800E-08,8.10189733747E-03,2.271989833005E-05
-8.8600E-08,8.16182259005E-03,2.837370827236E-05
-8.8400E-08,8.31067308318E-03,3.018792883866E-05
-8.8200E-08,8.32021099050E-03,2.679575763084E-05
-8.8000E-08,8.18879788276E-03,2.152313596942E-05
-8.7800E-08,8.17080147099E-03,1.991100234352E-05
-8.7600E-08,8.36659667548E-03,1.890615213104E-05
-8.7400E-08,8.35676633287E-03,2.312664005347E-05
-8.7200E-08,8.27841463033E-03,2.813422286324E-05
-8.7000E-08,8.10929762665E-03,2.878283036314E-05
-8.6800E-08,8.00628915895E-03,3.073205014132E-05
-8.6600E-08,8.17344433162E-03,2.898204268329E-05
-8.6400E-08,8.26229343656E-03,2.869201281481E-05
-8.6200E-08,8.31105771940E-03,3.267488439940E-05
-8.6000E-08,8.21653429884E-03,3.018355441652E-05
-8.5800E-08,8.13638467807E-03,2.860197357275E-05
-8.5600E-08,8.00774388481E-03,3.253339740820E-05
-8.5400E-08,7.97966264654E-03,3.415095645376E-05
-8.5200E-08,8.11326645780E-03,2.705934781023E-05
