in s,C1 in V,C3 in V
-9.2000E-08,8.85209233966E-03,1.225784763508E-05
-9.1800E-08,8.84278283920E-03,1.582595005446E-05
-9.1600E-08,8.92994904425E-03,7.996764944871E-06
-9.1400E-08,9.01060507167E-03,1.209391400032E-05
-9.1200E-08,9.04806170147E-03,2.037457179092E-05
-9.1000E-08,9.00687139947E-03,1.933866122552E-05
-9.0800E-08,9.05698353890E-03,1.403565274366E-05
-9.0600E-08,9.02187617030E-03,1.207106362843E-05
-9.0400E-08,8.91938272398E-03,1.586391961016E-05
-9.0200E-08,9.02363264468E-03,1.943765038439E-05
-9.0000E-08,9.04889244121E-03,1.640474086442E-05
-8.9800E-08,8.71784451883E-03,1.509787056409E-05
-8.9600E-08,8.64729846362E-03,1.858521045931E-05
-8.9400E-08,8.74880098272E-03,2.245889760368E-05
-8.9200E-08,8.84947602171E-03,1.876723345183E-05
-8.9000E-08,8.85866864119E-03,1.979940634035E-05
-8.8800E-08,8.91588374507E-03,1.693983392604E-05
-8.8600E-08,8.91384624410E-03,1.469136232325E-05
-8.8400E-08,8.86205888819E-03,1.739636089467E-05
-8.8200E-08,8.88118336443E-03,1.513788055443E-05
-8.8000E-08,8.80155574996E-03,1.472550060414E-05
-8.7800E-08,8.81022636313E-03,1.623905382865E-05
-8.7600E-08,8.88921695296E-03,1.325532689505E-05
-8.7400E-08,8.86564727407E-03,1.368302570470E-05
-8.7200E-08,8.84419518989E-03,2.041833193787E-05
-8.7000E-08,8.83971482981E-03,2.252766087465E-05
-8.6800E-08,8.87782874051E-03,2.099022146129E-05
-8.6600E-08,8.93801103812E-03,2.266149341874E-05
-8.6400E-08,8.90743921045E-03,1.992567617260E-05
-8.6200E-08,8.87175581884E-03,1.861807580852E-05
-8.6000E-08,8.85691728909E-03,2.150424875133E-05
-8.5800E-08,8.78890000749E-03,2.463662789949E-05
-8.5600E-08,8.75465760473E-03,2.448249084689E-05
-8.5400E-08,8.80114480387E-03,2.189179405384E-05
-8.5200E-08,8.91606861260E-03,2.597608275526E-05
-8.5000E-08,8.88531471137E-03,2.805338872411E-05
-8.4800E-08,8.78677635919E-03,2.663201696985E-05
-8.4600E-08,8.96528016310E-03,2.353194782325E-05
-8.4400E-08,8.99152553175E-03,2.634313635342E-05
-8.4200E-08,8.72561500873E-03,2.519927618839E-05
-8.4000E-08,8.55202183593E-03,2.383954178356E-05
-8.3800E-08,8.59481657390E-03,2.755169763975E-05
-8.3600E-08,8.75312697608E-03,2.602993899771E-05
-8.3400E-08,8.77651877236E-03,2.852523455210E-05
-8.3200E-08,8.74946198892E-03,2.894501497783E-05
-8.3000E-08,8.77218067180E-03,3.161068370380E-05
-8.2800E-08,8.91952265520E-03,3.341391000711E-05
-8.2600E-08,8.89536950272E-03,3.555663468130E-05
-8.2400E-08,8.84026477579E-03,3.119228852727E-05
-8.2200E-08,8.80316041876E-03,2.549644958042E-05
-8.2000E-08,8.77884405199E-03,2.553571702727E-05
-8.1800E-08,8.74383004848E-03,2.801571868174E-05
-8.1600E-08,8.67602580693E-03,2.896714776569E-05
-8.1400E-08,8.76804420259E-03,3.067280759849E-05
-8.1200E-08,8.84900174569E-03,3.226024702006E-05
-8.1000E-08,8.92086375970E-03,3.343903792836E-05
-8.0800E-08,8.94781320821E-03,3.507144802996E-05
-8.0600E-08,8.73951802496E-03,3.312524154597E-05
-8.0400E-08,8.62536791246E-03,2.855833077618E-05
-8.0200E-08,8.81987556349E-03,3.056813392602E-05
-8.0000E-08,9.03772891033E-03,3.703282985651E-05
-7.9800E-08,8.90758845489E-03,3.640631034785E-05
-7.9600E-08,8.76324393321E-03,2.943415146135E-05
-7.9400E-08,8.64681440871E-03,2.837896596455E-05
-7.9200E-08,8.73711335007E-03,3.262693246641E-05
-7.9000E-08,8.84765901137E-03,3.298762764596E-05
-7.8800E-08,9.01125420351E-03,3.451070913859E-05
-7.8600E-08,9.01868545916E-03,3.272527267971E-05
-7.8400E-08,8.97211583797E-03,3.338057042845E-05
-7.8200E-08,8.99978543166E-03,4.086621373706E-05
-7.8000E-08,9.02408200782E-03,4.611167197861E-05
-7.7800E-08,8.89253735077E-03,4.573733022251E-05
-7.7600E-08,8.86984148528E-03,4.208236893453E-05
-7.7400E-08,8.90943177510E-03,4.321774912812E-05
-7.7200E-08,8.79161551129E-03,4.362330891006E-05
-7.7000E-08,8.78857846837E-03,3.944385608472E-05
-7.6800E-08,8.84178841952E-03,4.057306505554E-05
-7.6600E-08,8.74601330142E-03,4.215527547338E-05
-7.6400E-08,8.82912033703E-03,4.186340596341E-05
-7.6200E-08,8.84361311328E-03,4.215163763427E-05
-7.6000E-08,8.73623744119E-03,4.126891566255E-05
-7.5800E-08,8.80101674702E-03,4.440183767863E-05
-7.5600E-08,8.91367977019E-03,4.451524091699E-05
-7.5400E-08,8.92420534510E-03,4.262189853751E-05
-7.5200E-08,8.78570999485E-03,4.619859948569E-05
-7.5000E-08,8.94182852935E-03,5.262769700774E-05
-7.4800E-08,9.01643072721E-03,5.561410708167E-05
-7.4600E-08,8.96655910183E-03,5.068758062833E-05
-7.4400E-08,8.89133641031E-03,4.447680337169E-05
-7.4200E-08,8.87743735220E-03,4.875149519928E-05
-7.4000E-08,8.79339713138E-03,5.095299936645E-05
-7.3800E-08,8.82198570762E-03,5.026773780399E-05
-7.3600E-08,8.77551643644E-03,4.989780762978E-05
-7.3400E-08,8.76897436101E-03,5.068031118997E-05
-7.3200E-08,8.79824676085E-03,5.684447668307E-05
-7.3000E-08,8.98888173979E-03,6.114224975743E-05
-7.2800E-08,9.06446112785E-03,5.723456784897E-05
-7.2600E-08,8.92456250731E-03,5.405255060457E-05
-7.2400E-08,8.81016093772E-03,5.234571143799E-05
-7.2200E-08,8.85113447439E-03,5.443414307945E-05
-7.2000E-08,8.81699195597E-03,5.702690526657E-05
-7.1800E-08,8.97558711004E-03,5.755185231381E-05
-7.1600E-08,8.98152941372E-03,5.356972886064E-05
-7.1400E-08,8.82766374853E-03,5.053198344820E-05
-7.1200E-08,8.83107355330E-03,5.232964379527E-05
-7.1000E-08,8.84073835332E-03,5.272890755721E-05
-7.0800E-08,8.82354404312E-03,5.441106807255E-05
-7.0600E-08,8.82142598275E-03,5.808218436130E-05
-7.0400E-08,8.95685425494E-03,6.078050004133E-05
-7.0200E-08,8.85451121721E-03,5.736598556676E-05
-7.0000E-08,8.79471006338E-03,5.807739838772E-05
-6.9800E-08,8.81994843949E-03,5.964882008546E-05
-6.9600E-08,8.78914517816E-03,5.390361135640E-05
-6.9400E-08,8.83890434634E-03,5.616833155789E-05
-6.9200E-08,8.98433735128E-03,6.013897990622E-05
-6.9000E-08,8.93747762311E-03,5.927226317861E-05
-6.8800E-08,8.84787600953E-03,5.833329509758E-05
-6.8600E-08,8.83786405902E-03,6.130841102265E-05
-6.8400E-08,8.81151042413E-03,6.225787455030E-05
-6.8200E-08,8.85327418800E-03,6.495198456385E-05
-6.8000E-08,8.87976682279E-03,6.380237124675E-05
-6.7800E-08,8.94807328004E-03,6.200663901680E-05
-6.7600E-08,8.82213192526E-03,6.083907985874E-05
-6.7400E-08,8.79097057041E-03,6.069090811350E-05
-6.7200E-08,8.79243577365E-03,6.242550218292E-05
-6.7000E-08,8.87482522521E-03,6.592988313921E-05
-6.6800E-08,8.93789578695E-03,6.210260184296E-05
-6.6600E-08,8.80803589243E-03,6.048737007939E-05
-6.6400E-08,8.79142738413E-03,6.800737630390E-05
-6.6200E-08,8.75747182872E-03,6.774804767035E-05
-6.6000E-08,8.88842788991E-03,6.277326213010E-05
-6.5800E-08,8.97306858096E-03,6.197439765372E-05
-6.5600E-08,9.02586153243E-03,6.686514474266E-05
-6.5400E-08,8.97999901790E-03,6.454517680966E-05
-6.5200E-08,8.86957419571E-03,5.969115754404E-05
-6.5000E-08,8.88588002417E-03,5.959073321708E-05
-6.4800E-08,8.88421062846E-03,6.331745290943E-05
-6.4600E-08,8.87793747243E-03,6.086561798864E-05
-6.4400E-08,8.89989666175E-03,6.089405927621E-05
-6.4200E-08,8.93418004271E-03,6.502292554640E-05
-6.4000E-08,9.00599735323E-03,6.535883599706E-05
-6.3800E-08,8.96798938047E-03,6.541193721630E-05
-6.3600E-08,8.89091801364E-03,6.337314991095E-05
-6.3400E-08,8.91478199046E-03,5.786270972156E-05
-6.3200E-08,8.84377306793E-03,5.440360519849E-05
-6.3000E-08,8.79231563304E-03,5.568829279207E-05
-6.2800E-08,8.95062510390E-03,6.159453986027E-05
-6.2600E-08,8.87872793246E-03,6.511126950197E-05
-6.2400E-08,8.85064715985E-03,6.508098745533E-05
-6.2200E-08,8.92550756689E-03,6.023876152747E-05
-6.2000E-08,8.93728251103E-03,5.991641653516E-05
-6.1800E-08,8.91236264724E-03,6.292557714321E-05
-6.1600E-08,8.77162187826E-03,5.942072195747E-05
-6.1400E-08,8.77900493797E-03,5.774576224201E-05
-6.1200E-08,8.84512581397E-03,6.218168584444E-05
-6.1000E-08,8.87729951646E-03,6.118925463222E-05
